"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"1030","43_661_A_4",43.661,25,21,45,11.2356,6.57053055555556,1.2996,611.862336775509,346.604098289017,127.323954473516,77071,NA,NA,43,43,661,"A","4",0,1997,"","2-3",1985,"K","2984",2000,57,1,1,1,100,90,1,2,1,3,1,5,"11/17/00 00:00:00","12/30/99 14:38:00",1,1,1,1,2,3,NA,NA,"0","0","",0,NA,23,0,3.5,0,1,"1",1,"NO ENCUENTRO EL REJON PORQUE LLEGADO AL       PINCHAZO INFO2 Y MIRAR ALLI Y EN   LOS     ALREDEDORES NO LA HE ENCONTRADO   NI  ME    COINCIDE SU CROQUIS
PINO A  15   GRDS NO ENTRA POR DM
PINO A 334  GRDS  NO ETRA POR DM
PINO A 352 GRDS NO  ENTRA POR DM",11,9,"11/17/00 00:00:00","12/30/99 14:27:27","11/17/00 00:00:00","12/30/99 15:54:58",88,123,208,65,5,NA,NA,NA,NA,NA,NA,"D",4,"43.661.A.4","IFN3","43_661",23.9918918918919,15410.4426231113,7119.17744332614,19.1057305555556,1085.79038953804,0,14.1928338762215,6.55667752442997,14.9680038771089,8.77027027027027,46.1970990544386,36.5551425030979,476.639815801773,34.6030217920806,64.4034804386521,0.994007772023234,41.2812501558393,"1997_2007",6.86363636363636,17.530303030303,12.1969696969697,621.790907079523,28.0124231175758
"1032","43_742_A_1",43.742,21,25,24,12.32886875,4.3866375,1.66576736111111,778.090832893711,350.14087480217,45.978094670992,77151,NA,NA,43,43,742,"A","1",0,1985,"L","2917",1997,"","4-1",2000,9,1,1,1,100,90,1,2,1,2,1,5,"07/14/00 00:00:00","12/30/99 10:36:00",1,1,1,1,4,4,NA,NA,"4","0","",0,NA,240,0,9.8,0,1,"3",3,"EL PINO SILVESTRE ESTA POR DEBAJO DE SU   ESTACION DE AHI LO POCO QUE HA CRECIDO  

ALTURAS Y  FORMAS COMPROBADASPINO A 235""  NO  ENTRA  POR DM.
ARBOL  N.9 INFO2  DANOS  DE  VIENTO

PINO   SILVESTRE A  115"" NO   ENTRA POR     DIST.

DEJO UN  20% DE   OCUP. DEMAS    SP.

ES   VIBURNUM   TINUS",11,9,"07/14/00 00:00:00","12/30/99 10:04:44","07/14/00 00:00:00","12/30/99 12:05:40",132,123,33,240,8,NA,NA,NA,NA,NA,NA,"D",4,"43.742.A.1","IFN3","43_742",21.9957142857143,16355.9998239028,7459.06166624016,19.2695798611111,1206.04079098525,0,13.5617302052786,6.18475073313783,14.2629770617062,8.67428571428571,45.6044371884832,39.4362538156784,489.9769250557,33.1959635230909,61.7846499143289,0.98345984068352,41.2360316431035,"1997_2007",7.96212121212121,18.5075757575758,13.2348484848485,591.609093102542,25.4621455133797
"1034","44_1074_A_1",44.1074,21,25,26,19.2906972222222,10.64424375,1.02684444444444,933.708999472453,572.957795130823,14.1471060526129,77531,NA,NA,44,44,1074,"A","1",0,1985,"K","0012",1997,"","2-4 ",2005,NA,1,1,2,100,80,1,2,2,2,2,4,"","",1,2,1,1,7,1,NA,NA,"0","0","",0,NA,85,NA,6.2,NA,1,"2",3,"[CLAESP. RESTO DE ESPECIES=10%]SE HAN SUMADO 10 AÑOS A LA EDAD DEL IFN2. 
44,[PIESMAY 009-021] ENTRA POR PENDIENTE. 
44,[PIESMAY 011-021] COMPROBADO DIAMETRO Y ENTRA POR PENDIENTE. [PIESMAY 016-025] COMPROBADO RUMBO. 
44,[PIES MAYORES] A 169G Y 13.5M SILVESTRE NO ENTRA POR DIAMETRO. [PIESMAY 032-021] COMPROBADO RUMBO. 
44,[PIESMAY 033-025] COMPROBADO RUMBO. 
44,[PIESMAY 034-021] COMPROBADO RUMBO.
44,[PIESMAY 035-025] COMPROBADO RUMBO. 
44,[PIESMAY 036-025] COMPROBADO RUMBO. 
44,[PIESMAY 037-025] COMPROBADO RUMBO. 
44,[PIESMAY 038-025] COMPROBADO RUMBO. 
44,[PIESMAY 039-021] COMPROBADO RUMBO.
44,[PIESMAY 040-021] COMPROBADO RUMBO. 
44,[PIESMAY 041-021] COMPROBADO RUMBO. 
44,[PIESMAY 044-021] MEDIDO A 1.40M. 
44,[RIESGOS] MODELO COMBUSTIBLE MEZCLA DE 07 Y 08.
44,HAN ESTADO PRESENTES DON JOSE ANTONIO VILLANUEVA, DOÑA CARMEN ARAGONESES, JULIO MARTIN Y JOSE GUILLERMO ROPERO. 
44,PARCELA LEVANTADA CON NIEVE.",21,990,"03/10/05 14:21:22","","03/10/05 16:18:33","",NA,440,35,390,10,226750,14,26,226750,15,25,"T",99,"44.1074.A.1","IFN3","44_1074",24.7279411764706,23733.7156303404,13071.9259926143,30.9617854166667,1520.81390065589,0,15.6059302325581,8.5953488372093,16.1001536537518,10.7647058823529,55.0774526678141,43.5325602140946,750.489365964096,23.8209893489629,44.3358568735284,-1.52614190157556,40.442566550159,"1997_2007",3.26515151515152,17.4393939393939,10.3522727272727,539.854545127262,26.5255164551642
"1035","44_1117_A_3E",44.1117,25,21,NA,9.73010138888889,7.38968680555556,NA,194.522708223428,148.544613552436,NA,77579,NA,NA,44,44,1117,"A","3E",0,1997,"","4-3 ",1985,"M","0010",2005,NA,1,1,1,100,70,1,2,3,1,2,5,"","",1,1,1,1,7,2,NA,NA,"4","0","",0,NA,15,NA,4.8,NA,1,"1",3,"PARCELA DESPLAZADA 21.5M Y 125G POR TOCAR UNA TESELA DIFERENTE.
44,[CLAESP. RESTO DE ESPECIES=10%]
44,[PIES MAYORES]A 22.8M Y 245G LARICIO NO ENTRA POR DIAMETRO.A 319G Y 15.5M LARICIO NO ENTRA POR DISTANCIA.
44,SE OBSERVAN TOCONES ANTIGUOS Y RESTOS LIGEROS Y GRUESOS TIRADOS EN EL SUELO.HAY ARBOLES MUERTOS EN PIE.",21,990,"04/26/05 11:50:23","","04/26/05 13:30:55","",NA,440,200,0,10,226755,0,40,226755,1,39,"T",99,"44.1117.A.3E","IFN3","44_1117",32.375,8282.24639967658,4031.92522499468,17.1197881944444,343.067321775863,0,24.1417525773196,11.7525773195876,25.2066178309234,14.3125,48.6815415821501,44.2084942084942,347.629428251561,37.7220098597708,70.2085713412,-1.61013731456447,40.3715393014898,"1997_2007",2.8030303030303,16.3712121212121,9.58712121212121,575.127272399989,29.3625217392375
"1036","44_1123_A_1",44.1123,21,25,NA,37.4514858333333,7.371275,NA,581.163116641339,111.196253573538,NA,77585,NA,NA,44,44,1123,"A","1",0,1985,"M","0009",1997,"","4-3 ",2005,NA,1,1,1,100,70,1,2,2,3,2,4,"","",1,2,1,1,7,2,NA,NA,"4","0","",0,NA,150,NA,1.8,NA,2,"1",2,"[CLAESP. RESTO DE ESPECIES=10%]. [PIESMAY 004-021] COMPROBADO DIAMETRO.
44,[PIESMAY 032-025] COMPROBADA ESPECIE. [PIESMAY 038-021] COMPROBADO RUMBO. [PIESMAY 039-025] COMPROBADO RUMBO. [PIESMAY 040-025] COMPROBADO RUMBO. [PIESMAY 043-025] COMPROBADO RUMBO. [PIESMAY 044-021] COMPROBADO RUMBO Y  DIAMETRO.
44,HAY RESTOS LIGEROS Y GRUESOS TIRADOS POR EL SUELO.",21,990,"02/03/05 10:28:55","","02/03/05 12:58:19","",NA,440,240,40,10,403769,4,36,403769,5,35,"T",99,"44.1123.A.1","IFN3","44_1123",41.2774193548387,18963.1912189979,10977.3054704645,44.8227608333333,692.359370214876,0,27.3892317123008,15.8549243972211,28.7103557444314,18.6747311827957,57.8874375293283,45.2420027091799,864.5493153821,20.3507235102941,37.876964369846,-1.63386978821256,40.3628135833921,"1997_2007",2.5530303030303,16.280303030303,9.41666666666667,592.12727461078,30.4958253018427
"1037","44_1140_A_1",44.114,21,25,NA,9.28500947222222,1.911325,NA,245.59376107336,28.2942121052258,NA,77606,NA,NA,44,44,1140,"A","1",0,1985,"M","0011",1997,"","4-4 ",2005,NA,1,1,1,100,70,1,3,2,2,2,4,"","",1,2,1,1,5,1,NA,NA,"0","0","",0,NA,115,NA,1,NA,1,"1",1,"PARCELA CON SUBPISO DE ENEBRO Y SABINA RASTRERA. [CLAESP. RESTO DE ESPECIES=10%] [PIESMAY 009-021] COMPROBADO RUMBO. [PIESMAY 011-021] COMPROBADO RUMBO. [PIESMAY 012-025] COMPROBADO RUMBO. SE OBSERVAN TOCONES ANTIGUOS ASI COMO RAMAS FINAS TIRADAS POR EL SUELO.",21,990,"01/28/05 13:36:03","","01/28/05 14:50:05","",NA,440,325,125,10,403774,28,12,403774,29,11,"T",99,"44.1140.A.1","IFN3","44_1140",28.5138586956522,5979.26729958382,2213.66841958261,11.1963344722222,273.887973178586,0,21.831069214876,8.08238636363636,22.8142664888344,9.38858695652174,37.0224027237699,32.9263992528423,236.483419754832,64.3595925338669,119.786699083695,-1.56380174254257,40.3349389269748,"1997_2007",2.97727272727273,16.6136363636364,9.79545454545454,561.963637026873,28.3885189772473
"1038","44_1256_A_1",44.1256,21,25,NA,7.23719097222222,3.23592847222222,NA,328.92021572325,74.2723067762178,NA,77737,NA,NA,44,44,1256,"A","1",0,1985,"J","0008",1997,"","2-1 ",2005,NA,1,1,1,85,70,1,2,3,2,2,4,"","",1,1,1,6,5,1,NA,NA,"0","0","",0,NA,331,NA,10,NA,2,"2",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. 
44,PARCELA PINCHADA EN UNA MASA DE PINOS CON SABINA, ENEBRO Y MATORRAL. 
44,PIE N 1 ENTRA POR PENDIENTE.
44,PIES N 3, 4, 8, 9, 10 Y 11 ALTURA COMPROBADA. 
44,PIE N 5 FORMA COMPROBADA.
44,PIES N 6, 7 Y 9 DIAMETROS COMPROBADOS.
44,PIE N 10 MEDIDO A 1.3M PARA RESPETAR LA MEDICION DEL IFN2 PERO LO CORRECTO ES MEDIRLO POR ENCIMA DE 1.3M PARA EVITAR NUDOS EN EL TRONCO. 
44,EL PIE N 13 NO LO CONSIDERO BIFURCADO POR ABAJO; ES UNA RAMA. 
44,HAY SALVIA EN 10M. 
44,HAY TOCONES ANTIGUOS.",24,990,"02/11/05 11:45:09","","02/11/05 12:43:56","",NA,442,350,320,10,226760,20,20,226760,21,19,"T",99,"44.1256.A.1","IFN3","44_1256",25.8242424242424,6875.13986391856,1931.07997618166,10.4731194444444,403.192522499468,0,17.0517543859649,4.78947368421053,18.1859860254895,5.36363636363636,28.0878646020886,20.7697723539075,241.933720639488,92.8505410823179,172.814329402928,-0.983230283824768,40.4613914334265,"1997_2007",3.65909090909091,18.2575757575758,10.9583333333333,459.509090380235,21.9248870161544
"1039","44_1276_A_1",44.1276,21,25,NA,10.89516875,3.41140625,NA,385.508639933702,106.103295394597,NA,77760,NA,NA,44,44,1276,"A","1",0,1985,"L","0010",1997,"","4-2 ",2005,NA,1,1,1,90,75,1,2,2,3,2,4,"","",1,2,1,1,5,2,NA,NA,"0","0","",0,NA,347,NA,5.5,NA,2,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. 
44,PARCELA PINCHADA EN UNA MASA DE PINOS CON ENEBRO, GUILLOMO Y MATORRAL. 
44,DEJO UN 10% AL RESTO DE ESPECIES.
44,EL PIE N 8 ALTURA COMPROBADA.
44,HAY BERBERIS VULGARIS FUERA DE LOS 10M. 
44,HAY TOCONES ANTIGUOS. 
44,ESTA Y ESTUVO NEVANDO DURANTE LA LOCALIZACION, ACCESO Y LEVANTAMIENTO.",24,990,"02/07/05 11:14:59","","02/07/05 12:15:49","",NA,442,361,50,10,226760,4,36,226760,5,35,"T",99,"44.1276.A.1","IFN3","44_1276",29.925,8552.98664175845,3418.2944999626,14.306575,491.611935328299,0,17.3978417266187,6.95323741007194,19.249155825646,11.3125,39.9660918827275,37.8028404344194,323.153946279551,39.8685277712272,74.2036913383021,-0.926234014934828,40.3973270458214,"1997_2007",2.53787878787879,16.9166666666667,9.72727272727273,520.790908076546,26.3995391190876
"1040","44_1282_A_1",44.1282,25,21,NA,12.4506861111111,3.019475,NA,746.259844275331,173.302049144508,NA,77768,NA,NA,44,44,1282,"A","1",0,1985,"L","0008",1997,"","4-1 ",2005,NA,1,1,1,100,80,1,2,2,3,2,4,"","",1,1,1,1,6,2,NA,NA,"0","0","",0,NA,363,217,6.8,1.2,2,"2",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. 
44,PARCELA PINCHADA EN UNA MASA DE PINOS CON SABINA, ENEBRO, ENCINA, GUILLOMO Y MATORRAL. 
44,DEJO UN 10% AL RESTO DE ESPECIES.
44,PIES N 1, 2, 7, 11, 16 Y 18 ALTURA COMPROBADA. 
44,EL PIE N 2 FORMA COMPROBADA. 
44,EL PIE N 9 ESPECIE COMPROBADA.
44,HAY SALVIA EN 10M. FUERA DE 10M HAY GAYUBA. 
44,HAY RESTOS LEÑOSOS ESPARCIDOS POR EL SUELO PROCEDENTES DE CLARAS Y PODAS ANTIGUAS. 
44,HAY TOCONES ANTIGUOS.",24,990,"02/10/05 13:36:25","","02/10/05 15:06:26","",NA,442,110,10,10,226760,18,22,226760,19,21,"T",99,"44.1282.A.1","IFN3","44_1282",21.5842857142857,12929.3938991343,6279.54669910356,15.4701611111111,919.56189341984,0,14.0603846153846,6.82884615384615,14.6356493115007,7.91428571428571,48.5679897146921,36.6668872857237,389.379876835234,41.6675334146427,77.5520181249312,-0.985649539562253,40.3803617302347,"1997_2007",3.37878787878788,17.8863636363636,10.6325757575758,470.572727290067,22.8072700577525
"1041","44_1294_A_1",44.1294,21,25,NA,12.5500098888889,4.0389875,NA,567.440423770304,477.464829275686,NA,77780,NA,NA,44,44,1294,"A","1",0,1985,"M","0010",1997,"","4-4 ",2005,NA,1,1,1,85,75,1,2,2,3,2,4,"","",1,1,1,1,5,2,NA,NA,"0","0","",0,NA,28,NA,5.2,NA,3,"2",3,"PARCELA  ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. 
44,PARCELA PINCHADA EN UNA MASA DE PINOS CON REGENERACION NATURAL DE SABINAS, ENEBROS, GUILLOMO, ETC Y MATORRAL. 
44,DEJO UN 10% AL RESTO DE ESPECIES.
44,PIES N 13 Y 17 ALTURA COMPROBADA.
44,PIE N 9 ENTRA POR PENDIENTE.
44,PIE N 10 ESTA TUMBADO.
44,SELVICULTURA: HAY CORTAS Y TOCONES ANTIGUOS.
44,LA PARCELA SE HA LEVANTADO CON NIEVE Y MUCHA VENTISCA.",24,990,"02/16/05 12:05:40","","02/16/05 14:27:14","",NA,442,390,325,10,226760,30,10,226760,31,9,"T",99,"44.1294.A.1","IFN3","44_1294",29.9881533101045,12546.3327085477,5058.0148269907,16.5889973888889,1044.90525304599,0,12.0071486596263,4.84064446249662,14.2176124694873,9.12078977932637,40.3146875225518,30.4146430258949,422.347577872661,33.9179111157738,63.1283457898644,-0.903800243585399,40.3608904718525,"1997_2007",3.07575757575758,17.2575757575758,10.1666666666667,488.399998079647,24.2181817229577
"1042","44_1472_A_1",44.1472,21,25,NA,53.9445709166667,14.8147486111111,NA,2666.30507773596,626.009442828122,NA,77989,NA,NA,44,44,1472,"A","1",0,1985,"K","0005",1997,"","1-4 ",2005,NA,1,1,1,90,80,1,2,1,2,2,4,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,120,NA,6,NA,2,"1",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
44,[PIES MAYORES] PIES 7, 21, 57 Y 62, COMPROBADA ALTURA. PIES 16, 25, 43 Y 64, COMPROBADO DIAMETRO. PIES 44, 61, 71 Y 73, ENTRAN POR CORRECCION DE PENDIENTE. PIE 37 FORMA COMPROBADA. A 183 GRADOS, HAY UN PIE QUE NO ENTRA POR DISTANCIA LATERAL. A 185, 208, 354 Y 359 GRADOS, HAY PIES QUE NO ENTRAN POR DIAMETRO.
44,[MATORRAL] A MAS DE 10 METROS, HAY ROSAL Y BERBERIS. NO HAY MATORRAL A 10 METROS.
44,",10,990,"04/05/05 10:58:21","","04/05/05 13:38:24","",NA,441,110,250,10,226795,4,36,226795,5,35,"T",99,"44.1472.A.1","IFN3","44_1472",35.2616580310881,48945.5562688229,34760.9250174055,68.7593195277778,3292.31452056408,0,14.8666100893778,10.5582029907185,16.3068541044223,13.339378238342,71.0195729035922,37.8296965689516,1658.29484795304,13.0651305640006,24.3169479753247,-0.406517261606954,40.431869924242,"1997_2007",1.67424242424242,15.8787878787879,8.77651515151515,577.745458310301,30.7695785745248
"1043","44_1473_A_1",44.1473,25,21,NA,17.8949631944444,6.06361388888889,NA,452.707393683613,148.544613552436,NA,77990,NA,NA,44,44,1473,"A","1",0,1985,"K","0005",1997,"","1-4 ",2005,NA,1,1,1,90,80,1,3,2,2,2,4,"","",1,1,1,1,5,3,NA,NA,"0","0","",5,NA,280,NA,4.2,NA,1,"1",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y TRAS ENCONTRAR SILICONA.
44,[PIES MAYORES]PIES 2 Y 5 FORMA COMPROBADA. PIE 5 ALTURA COMPROBADA. PIE 13 DIAMETRO COMPROBADO.",10,990,"04/20/05 14:49:07","","04/20/05 15:53:18","",NA,441,30,165,11,226424,4,36,226424,5,35,"T",99,"44.1473.A.1","IFN3","44_1473",30.09375,13098.98233294,7618.21660933206,23.9585770833333,601.252007236049,0,21.7861764705882,12.6705882352941,22.5246110497202,14.5625,58.1588433032279,48.3904465212876,508.601682448643,28.0050138642176,52.1232039625251,-0.3947402373843,40.4316049486457,"1997_2007",1.67424242424242,15.8787878787879,8.77651515151515,577.745458310301,30.7695785745248
"1044","44_1479_A_1",44.1479,25,21,NA,7.34608544444444,4.63970555555556,NA,107.659477060384,56.5884242104517,NA,77997,NA,NA,44,44,1479,"A","1",0,1985,"L","0005",1997,"","3-2 ",2005,NA,1,1,1,70,70,1,2,1,2,2,4,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,142,NA,1.8,NA,1,"1",1,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES. SE HA TENIDO QUE CLAVAR UN REJON NUEVO A NO ESTAR EL ORIGINAL.
44,[PIES MAYORES] A 103 GRADOS, HAY UN PIE QUE NO ENTRA POR DIAMETRO.
44,NO HAY MATORRAL A 10M.
44,",10,990,"01/17/05 14:56:50","","01/17/05 15:47:01","",NA,441,76,220,10,403778,28,12,403778,29,11,"T",99,"44.1479.A.1","IFN3","44_1479",35.0241847826087,4755.94581855531,1723.54193038983,11.985791,164.247901270836,0,28.9559000861326,10.4935400516796,30.4816516165269,11.7635869565217,36.23973014296,33.5870400111724,225.781263797475,66.3300490410763,123.454131884212,-0.430757138624106,40.4143966728183,"1997_2007",1.37878787878788,15.8560606060606,8.61742424242424,585.345454465259,31.440732447371
"1045","44_1482_A_4",44.1482,21,25,NA,24.018275,7.47651736111111,NA,1552.64488927427,420.876405065234,NA,78001,NA,NA,44,44,1482,"A","4",0,1997,"","3-2 ",1985,"L","0006",2004,NA,1,1,1,95,75,1,2,1,2,2,4,"","",1,1,1,1,5,1,NA,NA,"4","0","",0,NA,350,NA,6.8,NA,1,"1",1,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA CLASIFICADA COMO A4, YA QUE NO HA SIDO POSIBLE LOCALIZAR LOS PIES DEL IFN2 AL HABERSE REALIZADO UNA ENTRESACA. PARCELA LOCALIZADA MEDIANTE ORTOFOTO. DE LA ESPECIE 021 Y 025, HAY PIES EN ESTADO 3 AUNQUE PREDOMINA EL 4.
44,[PIES MAYORES] A 394 GRADOS, HAY UN PIE QUE NO ENTRA POR DISTANCIA LATERAL. A 169 GRADOS, HAY UN PIE QUE NO ENTRA POR DIAMETRO.
44,[MATORRAL] A MAS DE 10M. HAY TOMILLO Y  ALIAGA.",10,990,"12/16/04 10:56:11","","12/16/04 12:09:36","",NA,441,250,340,10,403778,12,28,403778,13,27,"T",99,"44.1482.A.4","IFN3","44_1482",24.6,26413.8848720079,20106.5744772761,31.4947923611111,1973.5212943395,0,13.3841397849462,10.1881720430108,14.2545504587609,13.6875,76.1212315973408,55.640243902439,801.020279990034,16.4457982953043,30.6090796108464,-0.419326949426596,40.4051345141839,"1997_2007",1.37878787878788,15.8560606060606,8.61742424242424,585.345454465259,31.440732447371
"1046","44_1513_A_1",44.1513,25,21,NA,27.0521194444444,8.940775,NA,792.237938946323,445.633840657307,NA,78037,NA,NA,44,44,1513,"A","1",0,1985,"M","0006",1997,"","3-4 ",2005,NA,1,1,1,95,85,1,2,1,2,3,4,"","",1,1,1,1,8,2,NA,NA,"0","0","",0,NA,140,NA,8.2,NA,1,"1",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
44,[PIES MAYORES] PIE 24, ENTRA POR CORRECCION DE PENDIENTE. PIE 37, COMPROBADA ALTURA.
44,[ESPECIES PRESENTES] EL CODIGO 095, CORRESPONDE AL PRUNUS MAHALEB.",10,990,"03/28/05 11:10:42","","03/28/05 12:27:17","",NA,441,140,43,8,226799,20,20,226799,21,19,"T",99,"44.1513.A.1","IFN3","44_1513",27.85,22954.7406033184,12025.040144721,35.9928944444444,1237.87177960363,0,18.5437142857143,9.71428571428572,19.2409102843766,11.25,52.3858681416884,40.394973070018,813.137630206533,25.2644382626916,47.0224180194916,-0.373986956600657,40.3590759224171,"1997_2007",3.04545454545455,17.3030303030303,10.1742424242424,518.290911338546,25.6907248579377
"1047","44_1517_A_4",44.1517,25,21,NA,12.6092159722222,4.39065555555556,NA,993.834200196058,84.8826363156775,NA,78042,NA,NA,44,44,1517,"A","4",0,1997,"","3-4 ",1985,"M","0005",2005,NA,1,1,1,90,80,1,2,1,2,2,4,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,360,NA,4.5,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA CLASIFICADA COMO A4, YA QUE NO HA SIDO POSIBLE LOCALIZAR LOS PIES DEL IFN2. PARCELA LOCALIZADA MEDIANTE ORTOFOTO.
44,[MATORRAL] A MAS DE 10 METROS HAY ROSAL Y PIORNO.",10,990,"01/25/05 14:47:41","","01/25/05 15:48:43","",NA,441,55,200,10,403779,12,28,403779,13,27,"T",99,"44.1517.A.4","IFN3","44_1517",26.75625,13703.7711166892,7282.2228405825,16.9998715277778,1078.71683651173,0,12.7037704918033,6.75081967213115,14.1652469555414,9.8125,53.1402836385222,36.673674375146,433.439517900668,31.028915852536,57.7513197300804,-0.409624672032398,40.3508726651615,"1997_2007",2.11363636363636,16.7878787878788,9.45075757575758,548.827273477208,28.2162415185945
"1048","44_1539_A_1",44.1539,21,25,NA,14.5852555555556,2.6923215,NA,385.508639933702,68.7549354156988,NA,78067,NA,NA,44,44,1539,"A","1",0,1985,"J","0009",1997,"","2-1 ",2005,NA,1,1,1,100,60,1,3,3,3,2,5,"","",1,1,1,2,5,1,NA,NA,"0","0","",0,NA,125,NA,10,NA,2,"2",3,"PARCELA CON SUBPISO DE ENEBRO JUNTO CON LAS DEMAS ESPECIES.
44,[CLAESP. RESTO DE ESPECIES=10%]. [PIES MAYORES] A 17G Y 2.2M SILVESTRE NO ENTRA POR DIAMETRO. A 104G Y 22.0M LARICIO NO ENTRA POR DIAMETRO.A 130G Y 16.8M SILVESTRE NO ENTRA POR DISTANCIA. A 158G Y 21.7M SILVESTRE NO ENTRA POR DIAMETRO. [PIESMAY 001-025]ENTRA POR PENDIENTE.
44,[PIESMAY 004-021] MEDIDO A 1M, COMPROBADA LA DIF DE DIAMETROS  Y ENTRA POR PENDIENTE. [PIESMAY 006-021] COMPROBADO DIAMETRO Y ALTURA. [PIESMAY 008-021] ENTRA POR PENDIENTE.
44,[PIESMAY 011-025] COMPROBADA ESPECIE. [PIESMAY 012-021] COMPROBADO RUMBO. [PIESMAY 014-025] COMPROBADO RUMBO Y ENTRA POR PENDIENTE. HAY TOCONES ANTIGUOS ASI COMO ARBOLES MUERTOS CAIDOS.",21,990,"03/29/05 11:08:13","","03/29/05 12:42:19","",NA,440,70,230,10,226739,4,36,226739,5,35,"T",99,"44.1539.A.1","IFN3","44_1539",34.9722826086957,9017.66248716258,4416.72650962575,17.2775770555556,454.263575349401,0,19.8511678604796,9.72282777950794,22.0060715766085,14.2934782608696,48.9786185268449,40.8708760042891,370.16465447732,32.8252556490743,61.0946848165944,-1.6586665690305,40.3000435355054,"1997_2007",2.34848484848485,15.9621212121212,9.15530303030303,607.490909738974,31.7139806547536
"1049","44_1546_A_1",44.1546,21,25,NA,7.94618111111111,5.71414944444444,NA,71.8672987472736,38.4801284631071,NA,78076,NA,NA,44,44,1546,"A","1",0,1985,"K","0012",1997,"","2-4 ",2005,NA,1,1,1,100,65,1,3,3,2,2,5,"","",1,1,1,1,5,1,NA,NA,"0","0","",0,NA,75,NA,4,NA,1,"1",1,"LA PARCELA ESTA A CABALLO ENTRE UNA REPOBLACION DE PINO EN ESTADO MONTE BRAVO Y UNA ZONA DE PINOS EN ESTADO FUSTAL DISPERSOS.
44,[CLAESP. RESTO DE ESPECIES=10%] PARA LA SABINA QUE FORMA EL SUBPISO CON EL ENEBRO. [PIESMAY 007-025] COMPROBADO RUMBO. [PIESMAY 008-021] COMPROBADO RUMBO. [PIESMAY 009-025] COMPROBADO RUMBO.
44,[PIESMAY 010-025] COMPROBADO RUMBO. [ESPECIES PRESENTES] EL QUEJIGO SOLO ESTA PRESENTE. HAY ROCAS SUELTAS. LA ZONA REPOBLADA SE PODO HACE TIEMPO.",21,990,"01/20/05 14:27:02","","01/20/05 15:30:05","",NA,440,120,320,10,403774,4,36,403774,5,35,"T",99,"44.1546.A.1","IFN3","44_1546",39.2561538461539,4331.81557909797,1114.7919569459,13.6603305555556,110.347427210381,0,39.2561538461539,10.1025641025641,39.7012844525147,10.1025641025641,25.7349819397906,25.7349819397906,231.819419006341,94.2295851797485,175.381019678898,-1.57670534965486,40.281046824971,"1997_2007",2.5530303030303,16.1590909090909,9.35606060606061,584.109091498635,30.1770646097142
