"","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID0","PlotID"
"35514",34,247,"A","1",0,"1997","","2-4","1985","K","0012",2019,1,1,2,100,90,1,2,2,1,1,4,1,2,1,1,6,2,NA,NA,1,4,0,4,0,381,160,4.5,2.5,2,2,2,"PARCELA LOCALIZADA POR ORTOFOTO Y REFERENCIAS IFN3.
[Pies Mayores]PIE 9 PAE COMPROBADA.
PIE 10 SP COMPROBADA.
A 358G Y 12.3M 021 NO ENTRA POR DIAMETRO.
BARRENA ATASCADA.",2019-06-25,2000-01-01,2019-06-25,2000-01-01,34,"34.247","34.247.A.1"
"35545",34,308,"A","1",0,"1985","M","0010","1997","","4-3",2019,1,1,1,90,80,1,2,2,2,3,4,1,2,1,1,5,3,NA,NA,1,4,NA,0,NA,20,NA,3,NA,1,2,2,"- REJON LOCALIZADO POR COORDENADAS GPS Y PIES MAYORES IFN3.
[Pies Mayores]- PIE 1 IFN4 CALIDAD COMPROBADA.
- PIE 2 IFN4 FORMA COMPROBADA.
- SP 021 A 36 G Y 13 M NO ENTRA POR DIAMETRO (218 - 211 MM)
- SP 021 A 60 G Y 13.5 M NO ENTRA POR DIAMETRO (219 - 206 MM)
- PIE 5 IFN4 DN MEDIDO CON CINTA, CIRCUNFERENCIA 333 CM.
- PIE 9 IFN4 CALIDAD COMPROBADA.
- PIE 10 IFN4 PARAMETRO 42 COMPROBADO, BIFURCACION CORTADA.
- SP 043 A 264 G Y 5.9 M NO ENTRA POR DIAMETRO (118 - 117 MM)
- PIE 12 IFN4 FORMA COMPROBADA.
- PIE 13 IFN4 CALIDAD COMPROBADA.
- PIE 16 IFN4 PARAMETRO 42 COMPROBADO, BIFURCACION CORTADA.
- SP 021 A 363 G Y 10.3 M NO ENTRA POR DIAMETRO (219 - 217 MM)
- SP 043 A 393 G Y 7.4 M NO ENTRA POR DIAMETRO( 109 - 110 MM)
[Coor. gps]- ETRS 89
[ClaEsp]",2019-07-25,2000-01-01,2019-07-25,2000-01-01,34,"34.308","34.308.A.1"
"35565",34,352,"A","1",0,"1985","L","0010","1997","","4-1",2019,1,1,1,100,55,1,2,1,2,2,4,1,2,1,1,5,3,NA,NA,1,0,NA,0,NA,277,NA,6.25,NA,2,2,1,"PARCELA LOCALIZADA POR CROQUIS Y PIES IFN3.
FRACCIONES COMPROBADAS HAN HECHO UNA CLARA EN PARTE DE LA PARCELA. 
[Pies Mayores]PIE A 62G Y 15.2M DIS LATERAL NO ENTRA POR DISTANCIA .
[ClaEsp. Resto de especies=10%]
SOLO HEMOS BARRENADO UN PIE PQ SE NOS ROMPIO LA BARRENA.",2019-05-29,2000-01-01,2019-05-29,2000-01-01,34,"34.352","34.352.A.1"
"35607",34,448,"A","1",0,"1997","","2-2","1985","J","0011",2019,1,1,2,70,60,1,1,2,3,2,4,1,2,1,1,5,2,NA,NA,1,4,0,0,0,260,NA,0.5,NA,1,2,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES MAYORES IFN3.
[Riesgos]MOD COMBUSTIBLE COMPROBADO.
[Localización] SE CAMBIAN ORDEN DE FOTOS PARA COINCIDENCIA CON LAS REALMENTE SACADAS
[Pies Mayores]
043 A 5.3 MTS Y 149 GRS NO POR DIAMETRO (124-122)
021 A 14.1 MTS Y 230 GRS N POR DIAMETRO (221-213)
021 A 14.3 MTS Y 247 GRS NO POR DIAMETRO (219-217)
021 A 15.1 MTS Y 278 GRS NO POR DISTACIA (247-237)
LOS PIES QUE EN IFN3 TENIAN DOMINANCIA Y AHORA NO, ES QUE HAN CRECIDO Y NO LES HA AFECTADO. 
BARRENA ESTROPEADA",2019-03-14,2000-01-01,2019-03-14,2000-01-01,34,"34.448","34.448.A.1"
"35618",34,465,"A","1",0,"1984","K","0005","1997","","1-3",2019,1,1,2,100,75,1,2,2,2,3,4,1,2,1,1,11,3,NA,NA,1,0,0,4,0,110,NA,3.25,NA,3,2,1,"PARCELA LOCALIZADA MEDIANTE FOTO AEREA, ORTOFOTO Y PIES MAYORES IFN3. EN LA MASA HAY ROBLES EN TODOS LOS ESTADOS PERO EN PARCELA PREDOMINA EL 4. BARRENA ESTROPEADA.
[Pies Mayores]
PIE 12 CALIDAD COMPROBADA 
PIE 26 ALTURA COMPROBADA 
PIE 27 FORMA COMPROBADA
PIE 28 BIFURCACION COMPROBADA  
021 A 22.5 MTS Y 3 GRS NO POR DIAMETRO  (416-411)
021 A 13.1 MTS Y 121 GRS NO POR DIAMETRO (204-225)
021 A 15.16 MTS (CINTA LATERAL/1% PEND.) Y 245 GRS NO POR DISTANCIA (362-350)
021 A 15.1 MTS Y 264 GRS NO POR DIAMETRO (270-266)
HA LLOVIDO DURANTE TODO EL LEVANTAMIENTO ",2019-04-09,2000-01-01,2019-04-09,2000-01-01,34,"34.465","34.465.A.1"
"35622",34,474,"A","1",0,"1997","","2-4","1985","K","0013",2019,1,1,2,95,50,1,2,2,2,2,4,1,2,1,1,5,2,NA,NA,1,0,0,0,0,339,NA,0.5,NA,1,2,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, REFERENCIAS Y PIES MAYORES IFN3. DESDE LA ESQUINA DEL PRADO TIRAR 112 MTS A 255 GRS. LA PARCELA ESTA EN UNA FINCA PRIVADA DE GANADO VACUNO, HA SIDO NECESARIO PEDIR PERMISO Y NO HAN PUESTO INCOVENIENTES EN ACCEDER. 
BARRENA ESTROPEADA NO SE OBTIENEN CORES DE EDAD.
[Riesgos]MOD COMBUSTIBLE EN LA PARCELA PREDOMINA EL 05 AUNQUE ES MIXTO CON 02.
[Selvicultura] ACABALLONADOS MUY ANTIGUOS QUE CASI NO SE PERCIBEN.
[Pies Mayores]
PIE 3 Y 4 ORDEN EN GRADOS COMPROBADO.
043 A 6.6 MTS Y 173 GRS NO POR DIAMETRO (108-122)
043 A 9.5 MTS Y 362 GRS NO POR DIAMETRO (123-125)",2019-04-01,2000-01-01,2019-04-01,2000-01-01,34,"34.474","34.474.A.1"
"35634",34,497,"A","1",0,"1997","","3-2",NA,"","",2019,1,1,1,100,90,1,3,2,2,2,4,2,2,1,1,5,2,NA,NA,1,0,0,0,0,90,NA,1.5,NA,1,2,2,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO, REFERENCIAS Y PIES MAYORES IFN3. BARRENA ESTROPEADA.
[ClaEsp. Resto de especies=10%] 10% PARA RESTO DE ESPECIES. 
[Selvicultura] PODAS MUY ANTIGUAS
[Pies Mayores]
PIES 11,16,18 ALTURA COMPROBADA 
PIE 18 ESTA PARTIDO.
021 A 75.5 MTS Y 66 GRS NO POR DIAMETRO (423-402)
021 A 21.8 MTS Y 167 GRS NO POR DIAMETRO (399-422)
021 A 17.5 MTS Y 229 GRS NO POR DIAMETRO (423-415)
043 A 5.4 MTS Y 227 GRS NO POR DIAMETRO (118-120)
043 A 5.6 MTS Y 369 GRS O POR DIAMETRO (125-118)",2019-04-08,2000-01-01,2019-04-08,2000-01-01,34,"34.497","34.497.A.1"
"35660",34,549,"A","1",0,"1984","L","0007","1997","","3-2",2019,1,1,1,100,80,1,2,1,2,1,4,1,2,1,1,8,2,NA,NA,1,0,0,0,0,260,NA,5.5,NA,2,2,1,"PARCELA LOCALIZADA POR CROQUIS Y PIES IFN3.
FRACCIONES Y OCUPACIONES COMPROBADAS.
[ClaEsp. Resto de especies=10%]DEJO 10% PARA RESTO DE ESPECIES.
NO HAY PROBLEMA DE TESELAS.
[Pies Mayores]PIE 5 ALTURA COMPROBADA. 
PIE A 85G Y 15.1M AL FRONTAL NO ENTRA POR DISTANCIA .
PIES 11,12, 14, 18, 20, 23, 27,28, 31 ALTURAS COMPROBADAS. 
",2019-04-29,2000-01-01,2019-04-29,2000-01-01,34,"34.549","34.549.A.1"
"35798",34,1018,"A","1",0,"1997","","3-1",NA,"","",2019,1,1,2,100,80,1,2,2,2,2,4,1,2,1,1,7,3,NA,NA,1,4,NA,5,NA,240,NA,8.5,NA,2,2,2,"- REJON LOCALIZADO POR COORDENADAS GPS Y PIES MAYORES IFN3.
[Pies Mayores]- SP 021 A 4 G Y 10.3 M NO ENTRA POR DIAMETRO (206 - 201 MM)
- SP 043 A 24 G Y 2.4 M NO ENTRA POR DIAMETRO (76 - 71 MM)
- SP 043 A 63 G Y 2.2 M NO ENTRA POR DIAMETRO (72 - 76 MM)
- SP 043 A 73 G Y 4.2 M NO ENTRA POR DIAMETRO (70 - 70 MM)
- PIE 14 IFN4 FORMA COMPROBADA. PARAMETRO 42 COMPROBADO. BIFURCACION CORTADA.
- SP 021 A 124 G Y 5.7 M NO ENTRA POR DIAMETRO (128 - 118 MM)
- PIE 18 IFN4 FORMA COMPROBADA.
- PIE 26 IFN4 FORMA COMPROBADA.
- SP 043 A 213 G Y 21.9 M NO ENTRA POR DIAMETRO (402 - 365 MM)
- SP 043 A 240 G Y 19.7 M NO ENTRA POR DIAMETRO (330 - 311 MM) DN MEDIDO A 1 M. POR ABULTAMIENTO A 1.30 M. PARAMETRO 41. 
- PIE 31 IFN4 BIFURCADO A 6.3 M.
- PIE 32 IFN4 FORMA COMPROBADA.
- PIE 33 IFN4 FORMA COMPROBADA.
- SP 021 A 263 G Y 12.1 M NO ENTRA POR DIAMETRO (213 - 223 MM)
SP 021 A 281 G Y 13 M. NO ENTRA POR DIAMETRO (205 - 210 MM)
- PIE 42 IFN4 FORMA COMPROBADA.
- SP 021 A 312 G Y 10.8 M NO ENTRA POR DIAMETRO  (202 - 206 MM)
- SP 021 A 320 G Y 12.5 M NO ENTRA POR DIAMETRO (214 - 212 MM)
- SP 043 A 326 G Y 6.2 M NO ENTRA POR DIAMETRO (111 - 112 MM)
- PIE 52 IFN4 FORMA COMPROBADA.
[Coor. gps]- ETRS 89",2019-08-01,2000-01-01,2019-08-01,2000-01-01,34,"34.1018","34.1018.A.1"
"35888",34,1166,"A","1",0,"1997","","4-2","0","00","0000",2019,1,1,1,100,80,1,2,2,2,3,4,1,2,1,1,5,3,NA,NA,1,0,0,0,0,120,0,2.5,0,1,2,2,"-rejon localizado mediante el uro de los pies mayores del ifn3 y fotografias.
-largo tiempo de localizacion por desaparecer la referencia dada y corta de algunos pies.
[ClaEsp]
-hay pies de sp45 en estado latizal pero predomina el monte bravo.

[Pies Mayores]
-el pie 4 tiene tambien danos en el tronco seguramente por la saca de madera.
-sp 21 13.3m 153g no entra por diametros(217.228)
-el anterior jefe midio el pie por debajo del 1.3,tiene una bifurcacion en el 1.3 y el midio el pie como uno.considero que fue una equivocacion.",2019-05-27,2000-01-01,2019-05-27,2000-01-01,34,"34.1166","34.1166.A.1"
"39709",37,950,"A","1",0,"1984","K","0004","1997","","1-3",2019,1,1,1,100,85,1,1,3,2,2,4,1,2,1,1,6,3,NA,NA,0,0,0,0,0,240,NA,5,NA,2,2,2,"PARCELA LOCALIZADA POR FOTOS AEREAS, CROQUIS Y PIES DEL IFN3. BOSQUE NATURAL DE ROBLE CON PLANTACION DE 021 EN TERRAZAS DENTRO DE ESTE.
[Identificación]
[ClaEsp]OCUPACIONES COMPROBADAS.
[Pies Mayores]PIE A 10.4M Y 179G NO ENTRA POR DM.PIE 9 Y 11 DEL IFN3 MUERTO EN PIE.PIE A 282G Y 10.4M NO ENTRA POR DM.",2019-02-12,2000-01-01,2019-02-12,2000-01-01,37,"37.950","37.950.A.1"
"39758",37,1032,"A","1",0,"1984","M","0002","1997","","3-3",2018,1,1,2,90,75,1,1,1,2,1,4,1,2,1,1,5,5,NA,NA,1,0,0,0,0,300,NA,7.5,NA,1,2,1,"PARCELA LOCALIZADA POR ORTOFOTO,CROQUIS Y PIES IFN3.HAN HECHO UNA CORTA SELECTIVA EN LOS SYLVESTRIS. 
[Pies Mayores]A 15G Y 18.8M 021 NO ENTRA POR DIAMETRO.PIES 6,19 COMPROBADA H,PARTE SUPERIOR MUERTA.PIE 9 SE MIDE POR ENCIMA DE BIFURCACION RESPETANDO MEDICION DE IFN3. 
PIE 10 DIAMETRO MEDIDO CON CINTA(1.98M).
ALGUNOS ROBLES SECAN,PROBALEMENTE POR ALGUN HONGO.
[Riesgos]HAY RESTOS DE CORTA PERO PREDOMINA MODELO 5.",2018-10-24,2000-01-01,2018-10-24,2000-01-01,37,"37.1032","37.1032.A.1"
"40079",37,1644,"A","1",0,"1997","","2-2","1984","J","0012",2019,1,1,2,100,75,1,2,2,2,1,4,1,2,1,2,8,3,NA,NA,0,4,NA,5,NA,8,NA,8.25,NA,2,2,3,"-PARCELA LOCALIZADA MEDIANTE EL USO DE FOTOGRAFIA AEREA CROQUIS Y PIES MAYORES DEL IFN3.
[Pies Mayores] SP043 332G Y 6.9M NO ENTRA POR DIAMETROS.
[Riesgos] CAMBIA EL MODELO DE COMBUSTIBLE YA QUE SE HAN REALIZADO LIMPIAS EN LA PARCELA.",2019-01-29,2000-01-01,2019-01-29,2000-01-01,37,"37.1644","37.1644.A.1"
"40724",40,1752,"A","1",0,"1982","3","4646","2002","","4-2",2018,1,1,1,60,35,1,1,2,2,1,4,1,2,1,1,8,1,NA,NA,0,0,0,0,0,37,NA,2,NA,1,1,1,"[Pies Mayores] ARBOL N7 PAE COMPROBADO.  ARBOL A 160G NO ENTRA POR DM COMPROBADO. 
[Regeneración] COMPROBADA.
PARCELA LOCALIZADA CON PIES DEL IFN3.",2018-11-21,2000-01-01,2018-11-21,2000-01-01,40,"40.1752","40.1752.A.1"
"40905",40,944,"A","1",0,"1984","J","0011","2002","","2-2",2018,1,1,2,90,70,1,2,2,2,2,4,1,2,1,1,1,3,NA,NA,1,0,NA,3,NA,0,NA,3,NA,2,1,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES IFN 3, DEJO 10% AL RESTO DE ESPECIES
[Pies Mayores]
PIES A 7.4 M Y 141 G,  6.6 M Y 150 G NO ENTRAN POR DIAMETRO",2018-12-14,2000-01-01,2018-12-14,2000-01-01,40,"40.944","40.944.A.1"
"40911",40,957,"A","1",0,"2002","","2-2","1984","J","0011",2019,1,1,2,100,85,1,2,1,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,4,NA,290,NA,1.75,NA,1,1,1,"PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
NO SE DA OCUPACION AL RESTO DE ESPECIES.
NO COINCIDEN LAS FOTOS DE IFN3 DE LA BASE DE DATOS CON ESTA PARCELA.
ARBOL 2 MEDIDO A 1.2 M.
A 231G ARBOL NO ENTRA POR DISTANCIA 5.1 M.
COMPROBADOS PAE ARBOLES 9, 10 Y 13.
A 257G ARBOL NO ENTRA POR DIAMETROS 75 Y 70.
A 375G ARBOL NO ENTRA POR DIAMETROS 188 Y 214 MEDIDO A 1.0 M. POR BIFURCACION.",2019-01-28,2000-01-01,2019-01-28,2000-01-01,40,"40.957","40.957.A.1"
"40916",40,963,"A","1",0,"1984","K","0011","2002","","2-4",2019,1,1,1,90,85,1,1,2,2,2,4,1,2,1,1,9,2,NA,NA,0,0,NA,4,NA,220,NA,1.5,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 1, 2, 6, 8, 9, 11, 13, 18, 19, 20, 22, 23, 28, 29, 31
ARBOL 29 COMPROBADA ALTURA.
A 81G ARBOL NO ENTRA POR DISTANCIA LATERAL 10.1 M.
A 90G ARBOL NO ENTRA POR DIAMETROS 227 Y 217.
A 363G ARBOL NO ENTRA POR DISTANCIA 15.1 M.",2019-01-09,2000-01-01,2019-01-09,2000-01-01,40,"40.963","40.963.A.1"
"40917",40,965,"A","1",0,"1984","K","0011","2002","","2-4",2019,1,1,2,95,85,1,1,3,3,2,4,1,2,1,1,5,3,NA,NA,0,0,NA,4,NA,300,NA,3,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[Localización]
LAS FOTOS DE LA PARCELA DE IFN3 DE LA BASE DE DATOS NO COINCIDEN CON ESTA PARCELA.
[Pies Mayores]
ARBOL 3 MEDIDO A 1.2 M.
A 79G ARBOL NO ENTRA POR DISTANCIA LATERAL 5.05 M.
ARBOL 11 COMPROBADA ESPECIE.
ARBOL 24 COMPROBADO PAE Y FORMA.
NO SE BARRENAN LOS DOS PRIMEROS REBOLLOS DE LA LISTA POR NO ALCANZAR DIAMETRO SUFICIENTE.",2019-01-10,2000-01-01,2019-01-10,2000-01-01,40,"40.965","40.965.A.1"
"40938",40,996,"A","1",0,"1984","L","0012","2002","","4-2",2018,1,1,1,90,80,1,2,3,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,0,NA,0,NA,1.5,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
HAY UNA PLANTACION DE PINO,PERO PREVALECE EL REBOLLO EN ESTADO NATURAL.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 4, 6, 8, 10
COMPROBADA FORMA ARBOL 8.
SE PODAN LOS DOS PINOS MAS PROXIMOS AL REJON.",2018-12-17,2000-01-01,2018-12-17,2000-01-01,40,"40.996","40.996.A.1"
"40980",40,1062,"A","1",0,"2002","","1-1","1984","J","0004",2019,1,1,1,95,90,1,1,2,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,0,NA,60,NA,2.5,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
DESPLAZADA EN IFN3 15 M. A 250G DEL CRUCE DE COORDENADAS, AUNQUE ESTABA MAL PINCHADA (A UNOS 100M. DEL CRUCE).
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 2, 3, 4, 10, 16, 17, 24, 26, 30, 32 Y 39.
ARBOL 4 TUMBADO CASI MUERTO Y CON DISTANCIA Y FORMA COMPROBADAS.
ARBOL 5 COMPROBADOS DIAMETROS.
A 43G ARBOL NO ENTRA POR DIAMETROS 73 Y 72.
ARBOL 6 COMPROBADA DISTANCIA.
A 110G ARBOL NO ENTRA POR DIAMETROS 215 Y 225.
A 115G ARBOL NO ENTRA POR DIAMETROS 223 Y 223.
A 149G ARBOL NO ENTRA POR DISTANCIA.
A 186G ARBOL NO ENTRA POR DIAMETROS 225 Y 220.
ARBOL 24 COMPROBADA FORMA.
A 228G ARBOL NO ENTRA POR DIAMETROS 72 Y 75.
A 374G ARBOL NO ENTRA POR DISTANCIA 15.1 M.
NO SE BARRENA EL PRIMER REBOLLO DE LA LISTA POR NO ALCANZAR DIAMETROS.
NO COINCIDEN LAS FOTOS DE IFN3 DE LA BASE DE DATOS CON ESTA PARCELA (COINCIDEN CON LA PARCELA 1068).",2019-01-23,2000-01-01,2019-01-23,2000-01-01,40,"40.1062","40.1062.A.1"
"40992",40,1075,"A","1",0,"1984","J","0005","2002","","1-2",2019,1,1,2,90,80,1,2,4,2,1,4,1,2,1,1,9,4,NA,NA,0,0,NA,4,NA,260,NA,6.5,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[Matorral]
NO HAY MATORRAL EN 10 M.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 4, 5, 7
ARBOL 8 COMPROBADA FORMA Y ALTURA.
ARBOL 10 COMPROBADA DISTANCIA.
A 117G ARBOL NO ENTRA POR DISTANCIA 5.1 M. Y DIAMETROS 122 Y 122.
A 137G ARBOL NO ENTRA POR DIAMETROS 120 Y 122.
A 217G ARBOL NO ENTRA POR DIAMETROS 220 Y 222.
A 293G ARBOL NO ENTRA POR DISTANCIA 15.1 M. LATERAL.",2019-01-25,2000-01-01,2019-01-25,2000-01-01,40,"40.1075","40.1075.A.1"
"41001",40,1085,"A","1",0,"1984","K","0005","2002","","1-4",2019,1,1,1,95,90,1,2,3,2,1,4,1,2,1,1,5,4,NA,NA,0,0,NA,4,NA,70,NA,3.5,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
LA PARCELA SE PINCHO MAL EN IFN3 Y ESTA A UNOS 100 M. DEL PINCHAZO DE LAS FOTOS AEREAS. SEGUIR CROQUIS PARA LOCALIZACION.
[ClaEsp37-2]
HAY UNA PLANTACION DE PINO,PERO PREVALECE AL REBOLLO EN ESTADO NATURAL.
[ClaEsp]
[Pies Mayores]
A 8G ARBOL NO ENTRA POR DIAMETROS 220 Y 225.
COMPROBADOS PAE ARBOLES 2, 6, 8, 11, 20, 23, 24, 27, 29, 32, 40 Y 48.
A 63G ARBOL NO ENTRA POR DISTANCIA LATERAL 10.1 M.
A 131G ARBOL NO ENTRA POR DIAMETROS 226 Y 211.
ARBOLES 23, 42 Y 45 COMPROBADAS FORMAS.
A 171G ARBOL NO ENTRA POR DIAMETROS 127 Y 120.
A 237G ARBOL NO ENTRA POR DIAMETROS 115 Y 127.
A 306G ARBOL NO ENTRA POR DISTANCIA 5.1 M. LATERAL.
A 298G ARBOL NO ENTRA POR DIAMETROS 220 Y 219.",2019-01-25,2000-01-01,2019-01-25,2000-01-01,40,"40.1085","40.1085.A.1"
"41020",40,1112,"A","1",0,"2002","","1-3",NA,"","",2018,1,1,1,90,85,1,2,3,2,2,4,1,2,1,1,9,4,NA,NA,0,0,NA,4,NA,180,300,2,3.5,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
HAY UNA PLANTACION DE PINO, PERO PREDOMINA EL REBOLLO DE FORMA NATURAL.
[Matorral]
[Pies Mayores]
A 117G ARBOL NO ENTRA POR DIAMETROS 120 Y 121.
A 249G ARBOL NO ENTRA POR DISTANCIA LATERAL 5.05 M.
LAS FOTOS DE LA PARCELA DE IFN3 DE LA BASE DE DATOS NO COINCIDEN.",2018-12-05,2000-01-01,2018-12-05,2000-01-01,40,"40.1112","40.1112.A.1"
"41021",40,1113,"A","1",0,"2002","","1-3","1984","K","0002",2018,1,1,1,95,90,1,1,2,2,2,4,1,2,1,1,9,3,NA,NA,0,0,NA,4,NA,20,NA,3.5,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
[ClaEsp]
HAY UNA PLANTACION DE PINO, PERO PREVALECE EL REBOLLO DE FORMA NATURAL.
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
COMPROBADOS PAE TODOS LOS ARBOLES.
ARBOL 24 COMPROBADA ALTURA.
ARBOL 27 COMPROBADA DISTANCIA.
A 373G ARBOL NO ENTRA POR DIAMETROS 121 Y 125.
A 380G ARBOL NO ENTRA POR DIAMETROS 220 Y 228.",2018-12-19,2000-01-01,2018-12-19,2000-01-01,40,"40.1113","40.1113.A.1"
"41024",40,1117,"A","1",0,"2002","","3-1","1984","L","0002",2018,1,1,2,95,90,1,2,2,2,2,4,1,2,1,1,9,3,NA,NA,0,0,NA,0,NA,65,NA,2,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
[Especies Presentes]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Localización]
LAS FOTOS DE IFN3 DE LA BASE DE DATOS NO CORRESPONDEN CON LAS DE ESTA PARCELA.
[Pies Mayores]
A 37G ARBOL NO ENTRA POR DIAMETROS 220 Y 224.
COMPROBADOS PAE ARBOLES 6, 7, 11, 33, 34 Y 36.
A 93G ARBOL NO ENTRA POR DIAMETROS 120 Y 124.
A 182G ARBOL NO ENTRA POR DIAMETROS 230 Y 209.
A 376G ARBOL NO ENTRA POR DISTANCIA LATERAL REDUCIDA 15.04 M.
A 396G ARBOL NO ENTRA POR DISTANCIA 10.1 M.
NO SE BARRENA EL PRIMER REBOLLO DE LA LISTA POR NO ALCANZAR DIAMETRO SUFICIENTE.",2018-12-19,2000-01-01,2018-12-19,2000-01-01,40,"40.1117","40.1117.A.1"
"41032",40,1131,"A","1",0,"1984","L","0003","2002","","3-1",2018,1,1,2,85,65,1,2,2,2,2,4,1,2,1,1,5,5,NA,NA,1,0,NA,0,NA,210,NA,1.5,NA,2,2,1,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
FCCA COMPROBADA.
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
ARBOLES 4, 5, 6, 8, 14, 15 COMPROBADOS PAE.
A 112G ARBOL NO ENTRA POR DIAMETROS 121 Y 120.",2018-12-04,2000-01-01,2018-12-04,2000-01-01,40,"40.1131","40.1131.A.1"
"41033",40,1132,"A","1",0,"1984","L","0003","2002","","3-1",2018,1,1,2,85,80,1,2,2,2,2,4,1,2,1,1,9,3,NA,NA,1,0,NA,4,NA,115,NA,3.5,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
ARBOL 18 COMPROBADA DISTANCIA.
A 269G ARBOL NO ENTRA POR DIAMETROS 412 Y 424.
A 289G ARBOL NO ENTRA POR DISTANCIA 15.1 M.
NO SE BARRENA EL PRIMER REBOLLO DE LA LISTA POR NO ALCANZAR DIAMETRO.",2018-11-30,2000-01-01,2018-11-30,2000-01-01,40,"40.1132","40.1132.A.1"
"41037",40,1137,"A","1",0,"2002","","3-1","1984","L","0003",2018,1,1,2,95,90,1,2,2,2,2,4,1,2,1,1,5,3,NA,NA,0,0,NA,4,NA,350,NA,2,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
A 134G ARBOL NO ENTRA POR DISTANCIA LATERAL 5.05 M.
ARBOLES 22 Y 23 COMPROBADO ORDEN.",2018-11-30,2000-01-01,2018-11-30,2000-01-01,40,"40.1137","40.1137.A.1"
"41038",40,1138,"A","1",0,"2002","","3-1","1984","L","0003",2018,1,1,1,95,90,1,2,2,2,2,4,1,2,1,1,5,4,NA,NA,0,0,NA,4,NA,385,NA,2,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
[ClaEsp]
HAY UNA PLANTACION DE PINO SIVESTRE EN UNA MASA QUE PREDOMINA EL REBOLLO DE FORMA NATURAL.
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
ARBOLES 24 Y 25 COMPROBADO ORDEN.
ARBOL 25 COMPROBADO PAE.",2018-11-29,2000-01-01,2018-11-29,2000-01-01,40,"40.1138","40.1138.A.1"
