"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"1149","5_716_A_1",5.716,21,26,NA,10.5850958333333,6.32287777777778,NA,272.331791512799,116.713624934057,NA,87159,NA,NA,5,5,716,"A","1",0,1985,"M","0011",1998,"","4-4",2002,233,1,1,2,95,50,1,2,2,2,2,4,"03/22/02 00:00:00","12/30/99 15:03:00",1,2,1,1,8,2,NA,NA,"0","L","0",0,NA,370,0,3.8,0,2,"K",2,"ENCONTRADO REJON POR PIES DEL IFN2. A 9    G. NO ENTRA 021 POR DIAMETRO. A 292  G.   NO ENTRA 026 POR DIAMETRO. PIES 12  Y    15  NO SE CONSIDERAN BIFURCADOS. PIE 1 FORMA COMPROBADA.  PIE 4    ALTURA COMPROBADA. HAY ARBOLES  CAIDOS   POR LOS ALREDEDORES. EL  MATORRAL ESTA   EN EL CLARO DESARBOLADO  DENTRO DEL   PINAR NO HAY MATORRAL.",12,32,"03/22/02 00:00:00","12/30/99 13:52:43","03/22/02 00:00:00","12/30/99 15:14:00",81,165,155,355,15,195536,26,13,195536,25,14,"D",1,"5.716.A.1","IFN3","5_716",29.7125,8890.39512111327,3550.56994155453,16.9079736111111,389.045416446855,0,22.8518181818182,9.12636363636364,23.5234322248341,9.45,39.9371444484227,31.8047959612957,352.829747673323,53.6497916826252,99.8535136593329,-4.93116566963853,40.3547569406422,"1997_2007",5.18939393939394,14.3939393939394,9.79166666666667,675.163635308092,34.1135310471457
"1150","5_835_A_3C",5.835,21,26,NA,21.0705131944444,15.8191222222222,NA,551.737136051904,212.206590789194,NA,87272,NA,NA,5,5,835,"A","3C",0,1985,"M","0013",1998,"","4-4",2002,22,1,1,1,0,80,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,395,0,7,0,2,"2",2,"NO ENCONTRADO REJON, PERO SI EL CENTRO DE PARCELA, TIRANDO RUMBO Y DISTANCIA A PIES DEL IFN2. A 14,50 MTS. Y 107 G., UN PINO SILVESTRE NO ENTRA POR POCOS MM. DE DIAMETRO.
SE HAN REALIZADO CORTAS (ENTRESACA), PERO MUY ANTIGUAS (TOCONES PODRIDOS). PRESENCIA DE HELECHOS. NO HAY MATORRAL.
MASA DE PINOS (SILVESTRE Y PINASTER), MEZCLADOS PIE A PIE, CON  UN 80% DE F.C.C. ARB., 70% PARA  EL PINO SILVESTRE Y 30% PARA EL PINO PINASTER,  EN ESTADO FUSTAL. EL  RESTO DE SP. SOLO ESTAN  PRESENTES.
HAY  REGENERACION DE REBOLLO DENTRO DE 5MTS., DE CATEGORIA 1, DENSIDAD 1, ORIGEN SEMILLA.
MODELO DE COMBUSTIBLE 8. PIES 24 Y 40 ENTRAN POR CORRECCION DE PENDIENTE.",9,15,"07/11/02 00:00:00","12/30/99 09:29:32","07/11/02 00:00:00","12/30/99 12:11:23",162,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",5,"5.835.A.3C","IFN3","5_835",32.88125,18493.2738708013,10695.2121757754,36.8896354166667,763.943726841098,0,24.2076388888889,14,24.795710454521,16.5,57.8329843082131,50.1805740353545,753.949101587812,21.9273107441899,40.8113238511696,-4.55470715568947,40.369440277468,"1997_2007",6.3030303030303,14.6515151515152,10.4772727272727,591.209092671221,28.8714762236778
"1152","5_997_A_1",5.997,26,21,NA,25.2747247777778,12.0845090277778,NA,216.73366472603,247.574355920726,NA,87433,NA,NA,5,5,997,"A","1",0,1985,"K","0001",1997,"","1-3",2002,159,1,1,1,85,85,1,2,3,2,2,4,"04/02/02 00:00:00","12/30/99 11:33:00",1,2,1,1,2,4,NA,NA,"A","R","",0,NA,305,0,10,0,2,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2.NO DEJO OCUPACION PARA OTRAS ESPECIES.ARBOL N1,6,9 Y 10 ALTURA  CORRECTA.ARBOL N12,31 ENTRA POR PENDIENTE. ARBOL N19,30 DIAMETROS COMPROBADOS.NO HAY PRESENCIA DE  MATORRAL EN 10 MTS.LA MAYORIA DE LOS  PIES CORTADOS SON PINOS PINASTER.",8,5,"04/02/02 00:00:00","12/30/99 09:43:43","04/02/02 00:00:00","12/30/99 11:41:26",118,21,294,30,15,977672,2,37,977672,1,38,"D",1,"5.997.A.1","IFN3","5_997",44.4153005464481,14177.9821115727,7096.75428023274,37.3592338055556,464.308020646756,0,30.5357251675807,15.2845825716027,32.0074404936271,17.8469945355191,50.0547554961297,40.1820866141732,690.30376410177,26.0035005759458,48.3979679792788,-5.51711757553663,40.2804302741227,"1997_2007",5.59848484848485,15.3257575757576,10.4621212121212,790.963636755943,38.6550166796685
"1153","5_998_A_1",5.998,26,21,43,17.9732028888889,11.5455485555556,1.68880625,167.643206723463,101.293279336709,159.154943091895,87434,NA,NA,5,5,998,"A","1",0,1985,"K","0001",1997,"","1-3",2002,159,1,1,1,80,75,1,2,3,2,2,4,"03/14/02 00:00:00","12/30/99 15:39:00",1,2,1,4,6,3,NA,NA,"0","0","",0,NA,320,0,8,0,1,"G",2,"REJON ENCONTRADO POR PIES DEL IFN2.NO DEJO OCUPACION PARA OTRAS ESPECIES. ARBOL N16 DIAMETROS CMPROBADOS. ARBOL N22 ENTRA POR  PENDIENTE.ARBOL  N26 ALTURA Y DN  CORRECTOS. FORMA PIE 19 COMPROBADA. HAN ESTADO PRESENTES EN EL  LEVANTAMIENTO VICENTE SANDOVAL Y VICTOR  BARON.",8,5,"03/14/02 00:00:00","12/30/99 13:40:04","03/14/02 00:00:00","12/30/99 15:46:55",127,21,31,305,15,977672,40,-1,977672,39,0,"D",1,"5.998.A.1","IFN3","5_998",46.8288659793814,11377.1663494885,5179.75067457343,31.2075576944444,428.091429152067,0,26.5764871116986,12.099636483807,30.466087419463,17.6237113402062,45.5275990124402,37.6342902430433,587.988181171581,27.4242249557043,51.0422340017749,-5.51678365325858,40.2714298712284,"1997_2007",5.59848484848485,15.3257575757576,10.4621212121212,790.963636755943,38.6550166796685
"1154","50_1081_A_1",50.1081,26,21,25,9.59693891666667,2.98605,1.46685625,150.100795218223,74.2723067762178,63.6619772367581,87529,NA,NA,50,50,1081,"A","1",0,1984,"J","0404",1997,"","1-2 ",2005,NA,1,1,2,85,30,1,2,4,2,2,4,"","",1,2,1,1,5,2,NA,NA,"0","4","",0,NA,360,NA,16,NA,1,"2",2,"PARCELA ENCONTRADA POR FOTO AEREA Y PIES DEL IFN2.NO RESERVO OCUPACION AL RESTO DE ESPECIES DEBIDO A SU ESCASA PRESENCIA. 
50,PIES  1 Y 3 ALTURA COMPROBADA.
50,PIE 6 MEDIDO A 1.40M POR RAMIFICACION A 1.30M.
50,NO SE HA PODIDO REALIZAR LA MARCACION DE COORDENADAS Y DEL REJON AL NO PODER COGER NI UN SATELITE.
50,[PIESMAY 014-021] MEDIDO A 1.0M POR ABULTAMIENTOS DEL FUSTE A 1.30M
50,CON RUMBO 376G UN PIE 021 TIENE COMPROBADA SU DISTANCIA CON CORRECCION DE PENDIENTE Y NO ENTRA POR POCO CON DISTANCIA FRONTAL.  
50,HAY PODAS ANTIGUAS SIN ESPECIFICAR EN SU APARTADO.",16,990,"02/10/05 11:35:07","","02/10/05 15:18:19","",NA,500,310,55,10,222022,12,28,222022,13,27,"T",99,"50.1081.A.1","IFN3","50_1081",32.2932065217391,6840.1682177565,2517.83119971378,14.0498451666667,288.035079231199,0,23.7476915520629,8.7414047151277,24.9211533162686,10.0679347826087,36.809492391981,31.1766339333047,286.578449614049,58.5243925859662,108.926168232998,-1.41087431172112,41.3237896081134,"1997_2007",6.27272727272727,18.7272727272727,12.5,426.090910326351,18.9373737922823
"1310","9_2146_A_1",9.2146,26,21,NA,31.4373048611111,18.8238361111111,NA,583.568124670283,297.089227104871,NA,97270,NA,NA,9,9,2146,"A","1",0,1982,"02","4779",1997,"","2-3",2003,268,1,1,1,100,80,1,2,1,2,2,4,"03/13/03 00:00:00","12/30/99 11:56:00",1,2,1,1,8,5,NA,NA,"0","I","0",0,NA,40,0,3,0,2,"2",2,"NADA DESTACABLE.",2,4,"03/13/03 00:00:00","12/30/99 10:46:03","03/13/03 00:00:00","12/30/99 13:13:01",147,330,145,329,10,977966,26,15,977966,25,16,"D",4,"9.2146.A.1","IFN3","9_2146",34.44375,23345.7312468475,13537.012104094,50.2611409722222,880.657351775154,0,26.509437751004,15.3714859437751,26.9567634999748,17.125,57.9849564828772,49.7187443295228,993.882370875375,19.6773195022655,36.6236182858256,-3.28953929775919,41.9468697576328,"1997_2007",4.89393939393939,17.0984848484848,10.9962121212121,453.145454211669,21.5822478643118
"1311","9_2185_A_1",9.2185,21,26,NA,12.2180972222222,7.12548033333333,NA,201.596261249734,62.8131508736014,NA,97310,NA,NA,9,9,2185,"A","1",0,1982,"03","4818",1997,"","4-1",2003,201,1,1,1,100,60,1,2,2,2,2,4,"04/24/03 00:00:00","12/30/99 10:53:00",1,2,1,1,8,6,NA,NA,"A","0","",0,NA,2,0,5,0,2,"1",2,"HE DEJADO EL 10% PARA LAS DEMAS SP.

PIES 9 Y 11 DIAMETROS  COMPROBADOS.
PIE 14 ALTURA  COMPROBADA.
A 100G HAY UN PIE QUE NO ENTRA POR DIAMETRO.",2,4,"04/24/03 00:00:00","12/30/99 10:06:44","04/24/03 00:00:00","12/30/99 12:36:23",150,330,55,254,10,977972,40,1,977972,39,2,"D",4,"9.2185.A.1","IFN3","9_2185",35.8954301075269,7896.73068618985,4344.29332663638,19.3435775555556,264.409412123335,0,29.865543071161,16.430176565008,30.5200333298791,16.6774193548387,55.0138215329271,46.461121387543,364.201833113254,36.8750565883446,68.6322136815568,-3.33760509693182,41.9107125087767,"1997_2007",4.89393939393939,16.2121212121212,10.5530303030303,492.845456871119,23.9792113184621
"1312","9_2202_A_4",9.2202,26,21,NA,9.519044,7.10244522222222,NA,35.6507072525846,58.8519611788697,NA,97330,NA,NA,9,9,2202,"A","4",0,1997,"","4-1",1982,"03","4820",2003,268,1,1,1,100,65,1,2,1,2,2,4,"04/16/03 00:00:00","12/30/99 11:16:00",1,2,1,1,5,6,NA,NA,"0","0","",0,NA,235,0,4,0,3,"2",2,"HE REALIZADO UNA A4 POR LOS CAMBIOS QUE HAY EN LA ZONA Y POR NO TENER REFERENCIAS CLARAS EN LAS FOTOS Y CROQUIS DEL IFN2.

HE DEJADO EL 10%   PARA LAS DEMAS SP.

PIE 11 MEDIDO CON  CINTA METRICA.

CASI TODOS LOS ARBOLES ESTAN CHASPEADOS  Y NUMERADOS PARA SU POSTERIOR CORTA.",2,4,"04/16/03 00:00:00","12/30/99 10:32:40","04/16/03 00:00:00","12/30/99 11:22:17",50,330,230,30,10,977965,12,29,977965,11,30,"D",4,"9.2202.A.4","IFN3","9_2202",45.787125748503,4327.00556304008,1323.60324228246,16.6214892222222,94.5026684314543,0,45.787125748503,14.0059880239521,47.3225337508338,14.0059880239521,30.589358460462,30.589358460462,263.168849057566,73.4453345640303,136.697170447332,-3.30139127234696,41.9018067364831,"1997_2007",4.75757575757576,16.0984848484848,10.4280303030303,495.145453962413,24.2385314010897
"1313","9_2210_A_1",9.221,26,21,NA,11.431425,2.12345694444444,NA,647.230101907041,77.809083289371,NA,97339,NA,NA,9,9,2210,"A","1",0,1982,"03","4818",1997,"","4-1",2003,20,1,1,1,95,45,1,2,1,2,2,4,"03/27/03 00:00:00","12/30/99 10:37:00",1,2,1,1,5,4,NA,NA,"B","0","",0,NA,135,0,4.5,0,1,"1",1,"HE DEJADO EL 10% PARA LAS DEMAS SP.
",2,4,"03/27/03 00:00:00","12/30/99 10:15:24","03/27/03 00:00:00","12/30/99 11:50:00",95,330,340,135,10,352818,30,11,352818,29,12,"D",4,"9.2210.A.1","IFN3","9_2210",24.0794117647059,10541.3623974532,5183.14598002606,13.5548819444444,725.039185196412,0,14.5390243902439,7.14878048780488,15.4284461699651,9.61764705882353,49.1696024157021,39.9413704653719,334.137238702183,38.6145008156693,71.8696841817276,-3.34956395165914,41.8926636558874,"1997_2007",4.89393939393939,16.2121212121212,10.5530303030303,492.845456871119,23.9792113184621
"1314","9_2215_A_1",9.2215,21,26,NA,16.1367962222222,10.2536965277778,NA,351.697056467957,687.690825217514,NA,97345,NA,NA,9,9,2215,"A","1",0,1982,"03","4820",1997,"","4-1",2003,268,1,1,1,100,80,1,2,1,2,2,4,"04/29/03 00:00:00","12/30/99 13:50:00",1,2,1,1,7,3,NA,NA,"0","L","",0,NA,290,0,2.2,0,2,"2",3,"HE DEJADO EL 10% PARA EL RESTO DE  ESPECIES.
A 96G HAY UN ARBOL QUE NO ENTRA POR  DISTANCIA.
DIFICULTAD EN EL LEVANTAMIENTO POR LA  ABUNDANCIA DE MATORRAL.
",2,68,"04/29/03 00:00:00","12/30/99 13:21:27","04/29/03 00:00:00","12/30/99 14:54:12",93,330,240,35,10,977972,26,15,977972,25,16,"D",4,"9.2215.A.1","IFN3","9_2215",37.4386010362694,15878.5491417331,7464.43756654015,26.39049275,1039.38788168547,0,15.2768272764394,7.18157070913298,17.9800122964497,14.8160621761658,47.0095693247035,39.5742943541412,612.381214994667,20.935261192495,38.9649115846149,-3.2892951236678,41.8928312990623,"1997_2007",4.78787878787879,16.4242424242424,10.6060606060606,478.163636803627,23.2050000213525
"1315","9_2226_A_1",9.2226,21,26,38,19.3526657222222,10.2859582222222,2.72669375,394.138374625796,82.0532151051549,222.816920328653,97356,NA,NA,9,9,2226,"A","1",0,1982,"03","4817",1997,"","3-2",2003,20,1,1,1,100,75,1,2,1,2,2,4,"04/21/03 00:00:00","12/30/99 11:18:00",1,2,1,1,5,5,NA,NA,"0","0","",0,NA,300,0,3.8,0,2,"2",2,"HE DEJADO EL 10% PARA LAS DEMAS  SP.
PIE 5 DIAMETROS COMPROBADOS. 
PIE 12  ALTURA COMPROBADA.
PIES 13  Y 14 MEDIDOS POR ARRIBA DE 1,30  MTRS.",2,4,"04/21/03 00:00:00","12/30/99 10:22:08","04/21/03 00:00:00","12/30/99 12:30:15",128,330,40,246,10,977965,10,31,977965,9,32,"D",4,"9.2226.A.1","IFN3","9_2226",41.5715083798883,15129.4740233533,7446.82441950465,32.3653176944444,699.008510059604,0,21.6441914592188,10.6534102408419,24.2802841507593,14.5614525139665,49.2206431499865,35.0274817572198,666.992640375894,25.9749111197666,48.3447570055999,-3.36156686538336,41.8836199364187,"1997_2007",4.89393939393939,16.2121212121212,10.5530303030303,492.845456871119,23.9792113184621
"1317","9_2235_A_1",9.2235,21,26,NA,30.1423215277778,8.17916447222222,NA,937.245775985606,130.436317805091,NA,97366,NA,NA,9,9,2235,"A","1",0,1982,"03","4815",1997,"","3-4",2003,20,1,1,1,100,80,1,2,1,2,2,4,"03/20/03 00:00:00","12/30/99 11:28:00",1,2,1,1,8,5,NA,NA,"0","0","",0,NA,240,0,5.2,0,2,"1",2,"HE DEJADO EL 10% PARA LAS DEMAS  SP.

PIES 7 Y 8 ALTURAS  COMPROBADAS.
PIES 11 Y 14 DIAMETRO  COMPROBADO.
PIES 37 Y 41 FORMAS  DISTINTAS.
A 275G HAY UN PIE QUE NO  ENTRA POR  DISTANCIA.",2,4,"03/20/03 00:00:00","12/30/99 10:16:17","03/20/03 00:00:00","12/30/99 11:50:16",94,330,385,180,10,977966,10,31,977966,9,32,"D",4,"9.2235.A.1","IFN3","9_2235",35.129274611399,21566.5275276937,11931.2448315922,38.321486,1067.6820937907,0,20.1993904862859,11.1749039353385,21.3774180600714,12.1917098445596,55.3229759230882,34.7052706878369,830.474730254099,25.1023512498707,46.7207400960347,-3.43381748745998,41.8743631712656,"1997_2007",5.51515151515151,17.5151515151515,11.5151515151515,435.527274847031,20.2428169999324
"1318","9_2241_A_1",9.2241,21,26,NA,17.9091551111111,13.7454986111111,NA,420.451991883656,318.309886183791,NA,97372,NA,NA,9,9,2241,"A","1",0,1982,"03","4818",1997,"","4-3",2003,20,1,1,1,95,70,1,2,2,1,2,4,"05/19/03 00:00:00","12/30/99 16:37:00",1,2,1,1,2,4,NA,NA,"B","0","",0,NA,60,203,4.2,0.2,2,"1",2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES   INFO2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
ARBS. 2 Y 4 PEGADOS Y  NO BIFURCADOS POR  DEBAJO.
COMPROBADOS  DIAMS. ARBS. 4, 6, 8, 10, 14 Y 26.
ARB. NO ENTRA POR DIAM. A  255G.
ARB. NO ENTRA POR DIST. A  263G.
COMPROBADA ALTURA ARB. 9.
LIGEROS   RESTOS DE CORTAS.
REFERENCIA: 107M   DESDE VAGUADA Y LUEGO  15.1M A 43G.  PARA PARCELA (VER   CROQUIS).",5,27,"05/19/03 00:00:00","12/30/99 14:59:51","05/19/03 00:00:00","12/30/99 16:42:39",103,18,301,23,20,179491,22,19,179491,21,20,"D",1,"9.2241.A.1","IFN3","9_2241",35.4865284974093,15972.5212936876,11011.329260521,31.6546537222222,738.761878067447,0,21.6206625813864,14.9051129835312,23.3572443710995,17.0621761658031,68.9392053894003,48.0807136912497,662.410850891985,21.5632064015819,40.1336493102671,-3.34946578415022,41.8746508275159,"1997_2007",5.33333333333333,16.7348484848485,11.0340909090909,454.472726345062,21.6064829380689
"1319","9_2243_A_1",9.2243,21,26,NA,16.0618986111111,10.2477984166667,NA,396.118969473162,512.40818122564,NA,97374,NA,NA,9,9,2243,"A","1",0,1982,"03","4819",1997,"","4-3",2003,174,1,1,1,100,80,1,2,2,2,1,4,"05/23/03 00:00:00","12/30/99 12:56:00",1,2,1,1,7,6,NA,NA,"B","J","N",0,NA,30,0,2.5,0,2,"1",2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES  INFO2.
PARCELA SIN LIMITACIONES PARA  SU MECANIZACION.
HAY  LIGEROS RESTOS DE CORTAS.
HAY  HELECHO.

0102  ERICA           TETRALIX.
FUERA 25M HAY SAUCE.

ARBS. NO ENTRAN POR DIAM. A 21, 71, 100, 141, 163 Y 223G.
COMPROBADOS DIAMS. ARBS. 5, 6 Y 24.
ARB. NO ENTRA POR DIST. A 120G.
ARB. 10 NO TIENE PARAMETRO POR CORTA DE  BIFURCACION.FUERA 10M  HAY GAYUBA.COMPROBADAS  ALTURAS  ARBS. 3  Y 6.",5,27,"05/23/03 00:00:00","12/30/99 11:09:00","05/23/03 00:00:00","12/30/99 13:01:49",113,18,264,190,20,179491,6,35,179491,5,36,"D",1,"9.2243.A.1","IFN3","9_2243",32.699481865285,15979.1916541914,9732.85528654637,26.3096970277778,908.527150698802,0,17.5880177514793,10.7127841793834,19.2018922158293,13.6787564766839,60.9095597397969,41.8317223894787,594.855334769561,24.2540588454716,45.1418900290883,-3.32536508451398,41.8747216358144,"1997_2007",5.06060606060606,16.3106060606061,10.6856060606061,472.936362071471,22.8630652969911
"1320","9_2247_A_1",9.2247,21,26,NA,28.8441865,22.0523893611111,NA,560.366870743998,241.20815819705,NA,97378,NA,NA,9,9,2247,"A","1",0,1982,"03","4821",1997,"","4-4",2003,144,1,1,1,100,80,1,2,1,2,2,4,"03/06/03 00:00:00","12/30/99 12:25:00",1,2,1,1,8,7,NA,NA,"B","0","",0,NA,255,0,3.8,0,2,"1",2,"PIE 36 ENTRA POR PENDIENTE.
A 309G Y  370G HAY PIES QUE NO ENTRAN  POR  DIAMETRO.
",2,4,"03/06/03 00:00:00","12/30/99 11:21:24","03/06/03 00:00:00","12/30/99 13:38:38",137,330,85,275,10,977958,8,33,977958,7,34,"D",4,"9.2247.A.1","IFN3","9_2247",40.9494413407821,21956.1034606175,13381.4646730455,50.8965758611111,801.575028941048,0,27.3912019061066,16.6939639957642,28.4332990238835,18.2793296089385,60.9464456981074,44.6387765264429,985.469540912338,19.3226926643143,35.9635833686947,-3.26511298431478,41.8748765298023,"1997_2007",4.90151515151515,16.1136363636364,10.5075757575758,481.17272560163,23.4631694789121
"1321","9_2248_A_1",9.2248,26,21,NA,21.3406027777778,15.23553125,NA,502.222264867759,954.929658551372,NA,97379,NA,NA,9,9,2248,"A","1",0,1982,"03","4821",1997,"","4-4",2003,144,1,1,1,100,80,1,2,1,2,2,4,"02/26/03 00:00:00","12/30/99 13:43:00",1,2,1,1,8,7,NA,NA,"0","J","0",0,NA,65,0,4.8,0,2,"2",2,"HE DEJADO EL 10% PARA LAS DEMAS  SP.

PIE 30 ENTRA POR PENDT.
A 11G Y  218G HAY PIES QUE NO ENTRAN POR   DISTANCIA.
A 146G HAY UN PIE QUE NO  ENTRA POR  DIAMETRO.
",2,4,"02/26/03 00:00:00","12/30/99 12:24:52","02/26/03 00:00:00","12/30/99 15:31:51",187,330,175,380,10,977958,34,7,977958,33,8,"D",4,"9.2248.A.1","IFN3","9_2248",27.8,24883.8753524178,18210.862266226,36.5761340277778,1457.15192341913,0,17.0770631067961,12.497572815534,17.8772841231927,14.625,73.1833848559144,52.6079136690648,850.658205477137,17.9123145999205,33.3385740089031,-3.25306251025775,41.874903715396,"1997_2007",4.90151515151515,16.1136363636364,10.5075757575758,481.17272560163,23.4631694789121
"1322","9_2259_A_1",9.2259,26,21,NA,20.6953405555556,9.64892013888889,NA,151.091092641906,199.615666402368,NA,97390,NA,NA,9,9,2259,"A","1",0,1982,"04","4827",1997,"","4-4",2003,163,1,1,1,100,85,1,2,1,1,2,4,"04/22/03 00:00:00","12/30/99 14:57:00",1,2,1,1,2,3,NA,NA,"B","N","",0,NA,31,0,1.8,0,1,"1",2,"PARCELA LOCALIZADA A TRAVES DE  FOTOGRAFIAS Y PIES MAYORES  INFO2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
AGENTE 322: RESINACION.

MODELO COMBUSTIBLE 02   PERO EN LOS  ALREDEDORES PASA A 07.

FUERA 10M HAY TOMILLO Y CISTUS LAURIFOLIUS.

FUERA 5M  REGENERACION PINO PINASTER, ENEBRO Y  MAJUELO.

ARBS. 2, 10 Y 19 BIFURCADOS POR ENCIMA.
ARBS. NO ENTRAN POR DIST.  A  47, 164,  277 Y 300G.
ARBS. NO ENTRAN  POR DIAM. A 250, 276 Y 352G.
ARB. NO  ENTRA NI POR DIST. NI POR DIAM. A  60G.

COMPROBADOS DIAMS. ARBS. 1, 19 Y   21.",5,27,"04/22/03 00:00:00","12/30/99 12:48:18","04/22/03 00:00:00","12/30/99 15:03:38",135,18,6,226,20,352834,18,23,352834,17,24,"D",1,"9.2259.A.1","IFN3","9_2259",44.6350746268657,10987.0457529817,5715.0771676043,30.3442606944444,350.706759044274,0,31.3282977006858,16.2958854376765,33.1910714147941,18.2338308457711,52.0165046737275,40.8509025653029,552.700125513546,29.2853224644168,54.5061267715163,-3.22892937735433,41.865947762408,"1997_2007",4.76515151515152,16.1515151515152,10.4583333333333,484.927273977887,23.7031661414853
"1323","9_2269_A_1",9.2269,26,21,38,10.0691003611111,9.83998055555556,2.46066944444444,126.899541291938,339.53054526271,45.978094670992,97400,NA,NA,9,9,2269,"A","1",0,1982,"04","4829",1997,"","4-3",2003,174,1,1,1,90,65,1,3,2,3,3,5,"05/13/03 00:00:00","12/30/99 16:41:00",1,1,1,1,5,3,NA,NA,"0","L","N",0,NA,382,258,4.5,5.2,1,"1",2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES  INFO2.
SUBPISO: ENEBRO, ENCINA, ENDRINO,  MAJUELO Y QUEJIGO. 10% DEMAS  ESPECIES.
PARCELA CON CIERTAS  LIMITACIONES PARA  SU MECANIZACION  (ROCA Y VAGUADA).
AGENTE 322:  RESINACION. 
COMPROBADOS DIAMS. ARBS. 9  Y 10.
ARB. NO ENTRA POR DIAM. A  372G.
COMPROBADA FORMA ARBS. 12 Y  21.
ARB. 19 A RAS DE SUELO  (RASTRERO).
HAY LITHODORA. HAY LIGERO  MUERDAGO.
REFERENCIA: MARCA EN ROCA A  274G Y  8.2M.",5,27,"05/13/03 00:00:00","12/30/99 15:21:06","05/13/03 00:00:00","12/30/99 16:45:08",84,18,95,371,20,179491,32,9,179491,31,10,"D",1,"9.2269.A.1","IFN3","9_2269",36.770725388601,10703.8065427023,4889.73500049487,22.3697503611111,512.40818122564,0,20.8892186637217,9.5426559911651,23.5764059338716,12.5336787564767,45.6822064280357,34.086025293268,466.389634916484,35.2462902322689,65.6007379109446,-3.28913271186582,41.8568053746621,"1997_2007",4.90151515151515,16.1136363636364,10.5075757575758,481.17272560163,23.4631694789121
"1324","9_2270_A_1",9.227,26,21,NA,16.5255260833333,11.5002520833333,NA,246.725529557569,452.707393683613,NA,97402,NA,NA,9,9,2270,"A","1",0,1982,"04","4827",1997,"","4-4",2003,163,1,1,1,100,70,1,2,1,2,2,4,"02/28/03 00:00:00","12/30/99 14:54:00",1,2,1,1,8,6,NA,NA,"0","L","0",0,NA,250,0,1,0,2,"2",2,"HE DEJADO EL 10% PARA LAS DEMAS SP.
",2,4,"02/28/03 00:00:00","12/30/99 14:18:35","02/28/03 00:00:00","12/30/99 15:45:35",87,330,365,160,10,977958,24,17,977958,23,18,"D",4,"9.2270.A.1","IFN3","9_2270",39.0771505376344,14285.875015883,6917.29823995535,28.0257781666667,699.432923241183,0,20.4249393203884,9.88986650485437,22.5871202371351,14.3252688172043,48.4205428947454,36.6589390989702,594.290849929131,26.395153015982,49.1269153068326,-3.24094437880022,41.8569165759492,"1997_2007",4.76515151515152,16.1515151515152,10.4583333333333,484.927273977887,23.7031661414853
