"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTHINB_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"833","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","8_195",71,21,105,15,0.78,0.22,1503.13,1188.36,219.28,NA,0,28.4,19.27,7.36,982.46,807.57,982.46,58.41,58.41,153.62,188.97,162.15,335.67,NA,NA,35.37,32.07,35.37,8.62,8.62,13.99,14.31,13.28,19.41,15.51,14.37,20.67,29.43,26.74,25.88,691.62,567.74,552.83,17.44,17.03,17.44,10,11.37,13.14,13.11,13.09,14.48,16.73,16.41,16.09,91.68,56.85,698.71,380.62,157.96,782.14,1121.31,15.42,16.57,191.89,NA,0,139.95,51.93,0,0,0,15.35,71.2,20.53,16.01,170.25,0,7.41,48.19,121.42,0,0,0,7.95,23.02,20.53,16.01,48.83,103.89,1.07,21.89,14.79,3.93,38.19,183.75,NA,81.26,1.07,19.43,14.79,26.01,142.55,22.63,0,2.46,3.93,12.18,41.2,"CS_IFN2_PsylFsyl__Output_Plot_8_195.xlsx"
"834","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","8_195",71,21,110,20,0.78,0.22,1503.13,1188.36,219.28,NA,0,30.76,20.89,8.1,1057.98,864.04,1057.98,63.31,63.31,172.54,204.65,175.77,369.32,NA,NA,36.7,33.17,36.7,8.98,8.98,14.82,14.89,13.84,20.41,16.14,14.96,21.68,30.62,27.76,27.08,747.9,611.57,604.05,17.49,17.09,17.49,10,11.55,13.44,13.27,13.24,14.71,16.82,16.5,16.22,89.13,54.93,744.87,413.53,171.53,782.14,1121.31,15.34,16.48,210.27,NA,0,152.98,57.29,0,0,0,20.67,80.59,21.33,16.42,188.33,0,10.09,55.91,133.94,0,0,0,10.58,24.68,21.33,16.42,54.39,113.8,1.5,23.84,15.95,4.31,41.6,201,NA,88.69,1.5,21.06,15.95,28.19,155.4,25.11,0,2.77,4.31,13.4,45.6,"CS_IFN2_PsylFsyl__Output_Plot_8_195.xlsx"
"835","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","8_196",21,71,90,0,NA,NA,792.24,NA,NA,NA,NA,20.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.53,NA,NA,18.21,NA,NA,26.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.46,NA,NA,12.12,NA,NA,NA,NA,476.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"836","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","8_196",21,71,90,0,0.81,0.19,792.24,505.76,286.48,NA,0,20.63,16.59,4.04,681.18,681.18,265.9,106.6,158.37,106.6,260.43,328.01,141.12,NA,NA,29.45,29.45,18.4,11.65,14.2,11.65,17.53,19.96,13.24,18.21,20.44,13.4,26.95,26.95,15.46,573.23,573.23,191.22,13,13,12,6,6,7.5,10.46,11.03,9.44,12.08,12.08,10.68,59.66,44.81,476.37,338.14,98.49,943.94,1169.94,29.42,31.62,119.4,NA,NA,100.43,18.97,0,0,0,6.97,46.29,0,14.36,105.63,0,6.97,44.48,88.73,0,0,0,0,1.8,0,14.36,16.9,66.01,1.27,18.13,14.18,3.44,29.08,132.1,NA,58.25,1.27,16.73,14.18,22.39,112.82,7.76,0,1.4,3.44,6.69,19.29,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"837","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","8_196",21,71,95,5,0.81,0.19,792.24,505.76,286.48,NA,0,23.08,18.44,4.63,747.97,747.97,302.2,122.2,177.57,122.2,291.3,364.68,161.74,NA,NA,30.86,30.86,19.62,12.47,15.04,12.47,18.57,21.06,14.18,19.26,21.55,14.35,28.29,28.29,16.54,631.66,631.66,218.53,12.43,12.43,10.8,8.6,10.29,8.6,10.51,11.27,9.19,12.2,12.2,9.96,56.63,43.1,521.18,375.9,110.69,943.94,1169.94,29.13,31.3,133.55,NA,0,112.86,20.69,0,0,0,9.85,52.59,0,15.04,118.98,0,9.85,50.58,100.4,0,0,0,0,2.02,0,15.04,18.57,73.77,2.05,20.31,15.71,4.04,32.56,148.45,NA,65.2,2.05,18.6,15.71,24.89,126.46,8.56,0,1.71,4.04,7.67,21.99,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"838","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","8_196",21,71,100,10,0.81,0.19,792.24,505.76,286.48,NA,0,25.51,20.28,5.24,811.99,811.99,338.75,138.66,197.14,138.66,322.05,400.91,182.82,NA,NA,32.15,32.15,20.77,13.29,15.84,13.29,19.56,22.09,15.08,20.25,22.59,15.26,29.54,29.54,17.56,688.54,688.54,246.13,12.52,12.52,10.99,8.87,10.45,8.87,10.69,11.4,9.44,12.3,12.3,10.19,54.66,41.64,564.89,413.19,122.94,943.94,1169.94,28.88,31.04,149.09,NA,0,125.31,23.78,0,0,0,10.73,63.25,0,16.42,133.36,0,10.73,60.99,112.21,0,0,0,0,2.25,0,16.42,21.15,82.17,3.07,22.43,17.21,4.49,36.04,165.4,NA,72.24,3.07,20.45,17.21,27.37,140.34,9.92,0,1.98,4.49,8.67,25.06,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"839","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","8_196",21,71,105,15,0.8,0.2,792.24,505.76,286.48,NA,0,27.93,22.08,5.85,873.32,873.32,375.36,155.61,216.8,155.61,352.54,436.48,204.34,NA,NA,33.35,33.35,21.86,14.08,16.61,14.08,20.49,23.07,15.95,21.19,23.57,16.13,30.7,30.7,18.53,743.41,743.41,274.06,12.61,12.61,11.16,9.11,10.6,9.11,10.84,11.52,9.66,12.39,12.39,10.38,52.91,40.37,607.42,449.79,135.23,943.94,1169.94,28.67,30.8,164.59,NA,0,137.62,26.96,0,0,0,18.38,70.05,0,18.08,147.7,0,18.38,67.56,123.18,0,0,0,0,2.49,0,18.08,24.52,90.53,4.31,24.52,18.66,4.95,39.48,182.45,NA,79.2,4.31,22.26,18.66,29.79,154.22,11.33,0,2.26,4.95,9.69,28.23,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"840","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","8_196",21,71,110,20,0.8,0.2,792.24,505.76,286.48,NA,0,30.31,23.83,6.48,931.73,931.73,411.71,172.9,236.38,172.9,382.53,471.14,226.1,NA,NA,34.44,34.44,22.9,14.84,17.35,14.84,21.38,23.99,16.78,22.07,24.49,16.97,31.77,31.77,19.46,795.99,795.99,302.07,12.68,12.68,11.3,9.32,10.73,9.32,10.98,11.62,9.86,12.47,12.47,10.56,51.37,39.26,648.55,485.45,147.47,943.94,1169.94,28.48,30.6,179.9,NA,0,149.7,30.2,0,0,0,26.4,80.26,0,18.65,161.98,0,26.4,73.88,134.49,0,0,0,0,6.38,0,18.65,27.49,98.78,5.72,26.58,20.08,5.41,42.88,199.45,NA,86.01,5.72,24.03,20.08,32.16,168,12.78,0,2.55,5.41,10.72,31.46,"CS_IFN2_PsylFsyl__Output_Plot_8_196.xlsx"
"841","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","8_205",21,71,90,0,NA,NA,597.72,NA,NA,NA,NA,19.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.99,NA,NA,20.55,NA,NA,31.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,NA,NA,13.69,NA,NA,NA,NA,436.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"842","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","8_205",21,71,90,0,0.63,0.37,597.72,290.02,116.71,NA,0,19.83,9.08,7.4,1253.5,832.13,1253.5,77.76,77.76,339.79,331.7,313.13,633.91,NA,NA,39.95,32.55,39.95,9.95,9.95,20.8,18.99,18.17,27.81,20.55,19.97,28.41,31.52,28.14,28.98,791.36,626.65,683.07,17,14,17,6,6,10,10.52,9.87,13.27,13.98,13.15,13.82,55.4,44.33,436.4,183.82,145.43,853.68,1143.69,29.27,31.45,102.36,NA,NA,58.59,43.77,0,0,0,15.95,52.01,17.03,5.06,92.63,0,7.66,26.43,51.51,0,0,0,8.29,25.58,17.03,5.06,41.12,53.6,1.93,12.51,7.53,4.93,24.5,105,NA,33.78,1.9,9.16,7.53,12.26,64.62,19.82,0.03,3.35,4.93,12.25,40.38,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"843","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","8_205",21,71,95,5,0.63,0.37,597.72,290.02,116.71,NA,0,21.6,10.04,8.21,1355.46,907.62,1355.46,85.86,85.86,384.57,361.4,346.25,703.72,NA,NA,41.54,33.99,41.54,10.46,10.46,22.13,19.75,19.12,29.34,21.45,21,29.93,33.07,29.54,30.55,870,690.21,757.07,14.79,14.16,14.79,8.5,10.07,12.65,11.58,11.9,13.62,14.1,13.8,13.78,58.62,42.63,467.5,203.56,159.1,853.68,1143.69,29.01,31.17,117.75,NA,0,68.72,49.03,0,0,0,33.37,55.21,17.68,4.95,106.84,0,17.47,27.49,60.69,0,0,0,15.9,27.72,17.68,4.95,46.15,61.76,2.8,13.87,8.07,5.3,27.15,118.95,NA,39.4,2.72,10.13,8.07,13.55,73.86,22.37,0.08,3.74,5.3,13.59,45.09,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"844","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","8_205",21,71,100,10,0.64,0.36,597.72,290.02,116.71,NA,0,23.42,11.04,9.03,1457.24,985.41,1457.24,95.78,95.78,432.8,391.85,380.81,773.8,NA,NA,43.07,35.42,43.07,11.04,11.04,23.47,20.5,20.08,30.81,22.34,22.02,31.39,34.55,30.91,32.04,948.49,755.24,830.79,14.86,14.27,14.86,8.5,10.24,12.86,11.68,12.06,13.76,14.21,13.92,13.91,56.96,41.13,498.85,224.18,172.63,853.68,1143.69,28.78,30.93,130.29,NA,0,76.26,54.03,0,0,0,40.67,58.51,24.04,4.65,119.93,0,23.44,29.6,68.86,0,0,0,17.23,28.91,24.04,4.65,51.07,68.45,3.96,15.36,8.84,5.82,29.85,132.27,NA,43.64,3.8,11.14,8.84,14.91,82.32,24.8,0.16,4.22,5.82,14.95,49.95,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"845","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","8_205",21,71,105,15,0.64,0.36,597.72,290.02,116.71,NA,0,25.24,12.05,9.84,1555.33,1061.64,1555.33,106.17,106.17,482.19,422.31,415.55,843.46,NA,NA,44.5,36.77,44.5,11.63,11.63,24.78,21.23,21.01,32.21,23.19,23,32.77,35.94,32.21,33.45,1025.65,819.73,903.84,14.92,14.36,14.92,8.5,10.4,13.05,11.77,12.19,13.89,14.31,14.03,14.03,55.44,39.81,529.74,244.93,185.92,853.68,1143.69,28.59,30.72,142.87,NA,0,83.88,58.99,0,0,0,50.48,57.27,24.76,3.78,131.45,0,25.46,29.77,75.59,0,0,0,25.03,27.51,24.76,3.78,55.86,75.16,5.28,16.86,9.61,6.34,32.56,145.8,NA,47.92,5.03,12.15,9.61,16.27,90.98,27.24,0.25,4.7,6.34,16.29,54.83,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"846","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","8_205",21,71,110,20,0.64,0.36,597.72,290.02,116.71,NA,0,27.05,13.06,10.65,1649.51,1135.87,1649.51,116.96,116.96,532.3,452.56,450.21,912.24,NA,NA,45.83,38.03,45.83,12.2,12.2,26.03,21.92,21.91,33.54,24,23.94,34.08,37.25,33.44,34.79,1101.05,883.25,975.74,14.97,14.44,14.97,8.5,10.53,13.21,11.85,12.31,14,14.39,14.12,14.14,54.04,38.64,559.98,265.67,198.89,853.68,1143.69,28.42,30.54,155.39,NA,0,91.5,63.89,0,0,0,64.68,57.02,25.29,3.65,142.35,0,33.82,29.94,81.95,0,0,0,30.86,27.08,25.29,3.65,60.4,81.86,6.73,18.36,10.37,6.85,35.25,159.42,NA,52.2,6.37,13.17,10.37,17.62,99.73,29.66,0.36,5.2,6.85,17.62,59.68,"CS_IFN2_PsylFsyl__Output_Plot_8_205.xlsx"
"847","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","8_216",71,21,90,0,NA,NA,1034.29,NA,NA,NA,NA,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54,NA,NA,14.37,NA,NA,23.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61,NA,NA,10.55,NA,NA,NA,NA,425.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"848","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","8_216",71,21,90,0,0.83,0.17,1034.29,986.76,47.53,NA,0,16.78,13.26,3.52,1683.65,265.9,1683.65,55.42,55.42,522.79,162.2,134.37,739.93,NA,NA,46.3,18.4,46.3,8.4,8.4,25.8,13.54,12.75,30.09,14.37,13.08,30.69,23.93,17.78,30.09,490.34,248.76,739.93,14,14,14,6,6,8,9.61,9.58,10.28,10.67,10.09,10.28,70.98,44.58,425.32,273.34,67.51,992.51,1183.27,29.15,31.33,86.47,NA,NA,70.33,16.14,0,0,0,3.79,11.54,2.97,1.43,74.09,0,0,4.08,59.04,0,0,0,3.79,7.46,2.97,1.43,15.05,49.32,0.15,15.45,11.92,3.16,23.72,103.73,NA,41.83,0,13.37,11.92,17.9,85.02,7.5,0.15,2.08,3.16,5.82,18.71,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"849","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","8_216",71,21,95,5,0.84,0.16,1034.29,986.76,47.53,NA,0,19.31,15.37,3.94,1823.61,309.39,1823.61,63.7,63.7,594.25,186.71,155.8,828.34,NA,NA,48.19,19.85,48.19,9.01,9.01,27.51,14.56,13.72,31.9,15.42,14.08,32.48,25.52,19.1,31.9,554.18,287.02,828.34,12.69,10.24,12.69,7.91,7.91,11.15,9.26,9.15,11.55,10.85,10.15,11.55,63.58,42.54,476.17,316.51,74.34,992.51,1183.27,28.65,30.78,98.51,NA,0,79.04,19.48,0,0,0,6.31,21.65,9.68,1.15,85.58,0,0,12.41,67.32,0,0,0,6.31,9.25,9.68,1.15,18.26,56,0.23,17.72,14.02,3.13,27.27,118.37,NA,46.94,0,15.5,14.02,20.75,97.21,9.06,0.23,2.22,3.13,6.52,21.16,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"850","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","8_216",71,21,100,10,0.84,0.16,1034.29,986.76,47.53,NA,0,21.87,17.51,4.35,1950.69,350.67,1950.69,72.47,72.47,668.76,211.4,177.47,915.8,NA,NA,49.84,21.13,49.84,9.61,9.61,29.18,15.52,14.65,33.6,16.41,15.03,34.15,27,20.35,33.6,617.18,325.68,915.8,12.74,10.43,12.74,8.12,8.12,11.31,9.46,9.35,11.68,11.01,10.34,11.68,60.92,40.8,526.06,360.09,81,992.51,1183.27,28.23,30.34,113.34,NA,0,91.75,21.59,0,0,0,6.81,25.55,10.04,1.1,99.02,0,0,15.98,78.75,0,0,0,6.81,9.57,10.04,1.1,20.28,64.38,0.3,20.17,15.87,3.46,30.84,135.02,NA,54.27,0,17.66,15.87,23.63,111.43,10.11,0.3,2.51,3.46,7.21,23.59,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"851","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","8_216",71,21,105,15,0.85,0.15,1034.29,986.76,47.53,NA,0,24.45,19.7,4.75,2068.29,392.14,2068.29,81.56,81.56,741.83,236.4,199.61,1000.1,NA,NA,51.32,22.34,51.32,10.19,10.19,30.73,16.44,15.54,35.17,17.35,15.94,35.68,28.37,21.53,35.17,678.81,364.63,1000.1,12.79,10.59,12.79,8.3,8.3,11.44,9.63,9.53,11.79,11.15,10.5,11.79,58.57,39.3,575.43,404.58,87.34,992.51,1183.27,27.89,29.97,128.52,NA,0,104.9,23.62,0,0,2.01,9.61,33.57,7.01,1.04,113.48,0,0,23.71,91.25,0,0,2.01,9.61,9.87,7.01,1.04,22.23,72.97,0.38,22.67,17.75,3.77,34.45,151.99,NA,61.84,0,19.86,17.75,26.58,126.03,11.13,0.38,2.81,3.77,7.87,25.95,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"852","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","8_216",71,21,110,20,0.85,0.15,1034.29,986.76,47.53,NA,0,27.03,21.9,5.14,2176.67,433.21,2176.67,90.85,90.85,812.61,261.36,221.9,1080.57,NA,NA,52.64,23.49,52.64,10.76,10.76,32.17,17.32,16.39,36.6,18.24,16.81,37.09,29.65,22.64,36.6,738.41,403.3,1080.57,12.83,10.73,12.83,8.45,8.45,11.55,9.78,9.68,11.88,11.27,10.64,11.88,56.49,38,623.71,449.32,93.31,992.51,1183.27,27.59,29.65,143.84,NA,0,118.28,25.56,0,0,2.1,14.67,45.92,7.16,0.98,127.61,0,0,36,103.59,0,0,2.1,14.67,9.92,7.16,0.98,24.02,81.62,0.48,25.18,19.64,4.07,38.05,169.04,NA,69.51,0.03,22.08,19.64,29.55,140.81,12.1,0.45,3.1,4.07,8.5,28.23,"CS_IFN2_PsylFsyl__Output_Plot_8_216.xlsx"
"853","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","8_23",22,NA,90,0,NA,NA,544.24,NA,NA,NA,NA,43.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.98,NA,NA,31.72,NA,NA,40.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,20.59,NA,NA,NA,NA,797.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"854","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","8_23",22,NA,90,0,1,0,544.24,544.24,0,NA,0,43.02,43.02,0,2135.99,2135.99,NA,317.31,317.31,NA,790.4,790.4,NA,NA,NA,52.15,52.15,NA,20.1,20.1,NA,30.98,30.98,NA,31.72,31.72,0,40.73,40.73,0,1310.09,1310.09,0,25,25,NA,10,10,NA,18.4,18.4,NA,20.6,20.6,0,59.38,50.58,797.64,872.46,0,993.26,1183.47,20.81,22.36,402.58,NA,NA,402.58,0,0,0,6.75,196.04,144.52,0,0,368.17,6.75,196.04,144.52,368.17,0,0,0,0,0,0,0,0,229.9,20.95,43.38,26.99,0,58.06,379.27,NA,229.9,20.95,43.38,26.99,58.06,379.27,0,0,0,0,0,0,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"855","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","8_23",22,NA,95,5,1,0,544.24,544.24,0,NA,0,44.88,44.88,0,2189.05,2189.05,NA,330.23,330.23,NA,824.72,824.72,NA,NA,NA,52.79,52.79,NA,20.51,20.51,NA,31.66,31.66,NA,32.4,32.4,0,41.49,41.49,0,1359.04,1359.04,0,21.79,21.79,NA,16.48,16.48,NA,19.02,19.02,NA,20.68,20.68,0,60.08,49.83,825.32,909.99,0,993.26,1183.47,20.73,22.28,424.98,NA,0,424.98,0,0,0,6.98,212.04,146.87,0,0,391.55,6.98,212.04,146.87,391.55,0,0,0,0,0,0,0,0,242.12,23.42,45.26,27.88,0,60.58,399.26,NA,242.12,23.42,45.26,27.88,60.58,399.26,0,0,0,0,0,0,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"856","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","8_23",22,NA,100,10,1,0,544.24,544.24,0,NA,0,46.66,46.66,0,2244.5,2244.5,NA,346.43,346.43,NA,857.37,857.37,NA,NA,NA,53.46,53.46,NA,21,21,NA,32.3,32.3,NA,33.04,33.04,0,42.19,42.19,0,1404.84,1404.84,0,21.83,21.83,NA,16.6,16.6,NA,19.11,19.11,NA,20.74,20.74,0,59.18,49.16,851.44,945.67,0,993.26,1183.47,20.67,22.21,443.52,NA,0,443.52,0,0,0,14.3,232.47,145.31,0,0,406.56,14.3,232.47,145.31,406.56,0,0,0,0,0,0,0,0,252.56,25.67,47.05,28.88,0,62.98,417.13,NA,252.56,25.67,47.05,28.88,62.98,417.13,0,0,0,0,0,0,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"857","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","8_23",22,NA,105,15,1,0,544.24,544.24,0,NA,0,48.35,48.35,0,2296.28,2296.28,NA,362.12,362.12,NA,888.46,888.46,NA,NA,NA,54.07,54.07,NA,21.47,21.47,NA,32.89,32.89,NA,33.63,33.63,0,42.83,42.83,0,1448.03,1448.03,0,21.86,21.86,NA,16.72,16.72,NA,19.2,19.2,NA,20.79,20.79,0,58.36,48.55,876.13,979.64,0,993.26,1183.47,20.61,22.15,461.2,NA,0,461.2,0,0,0,19.99,244.81,143.73,0,0,422.3,19.99,244.81,143.73,422.3,0,0,0,0,0,0,0,0,262.5,27.88,48.76,29.83,0,65.26,434.22,NA,262.5,27.88,48.76,29.83,65.26,434.22,0,0,0,0,0,0,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"858","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","8_23",22,NA,110,20,1,0,544.24,544.24,0,NA,0,49.97,49.97,0,2344.78,2344.78,NA,377.34,377.34,NA,918.1,918.1,NA,NA,NA,54.64,54.64,NA,21.92,21.92,NA,33.45,33.45,NA,34.19,34.19,0,43.44,43.44,0,1488.84,1488.84,0,21.89,21.89,NA,16.83,16.83,NA,19.27,19.27,NA,20.84,20.84,0,57.61,47.99,899.51,1012.02,0,993.26,1183.47,20.56,22.1,478.06,NA,0,478.06,0,0,0,20.5,263.46,142.84,0,0,438.88,20.5,263.46,142.84,438.88,0,0,0,0,0,0,0,0,271.98,30.04,50.39,30.73,0,67.44,450.58,NA,271.98,30.04,50.39,30.73,67.44,450.58,0,0,0,0,0,0,"CS_IFN2_PsylFsyl__Output_Plot_8_23.xlsx"
"859","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","8_234",21,71,90,0,NA,NA,374.9,NA,NA,NA,NA,20.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.62,NA,NA,26.35,NA,NA,36.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.37,NA,NA,18.5,NA,NA,NA,NA,407.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_8_234.xlsx"
