"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Mean_crown_d","Mean_crown_d_sp1","Mean_crown_d_sp2","Do_crown","Do_crown_sp1","Do_crown_sp2","Canopy_cover","Canopy_cover_sp1","Canopy_cover_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","Bole_V","Bark_V","V_harvested","Dead_V","V_sp1","Bole_V_sp1","Bark_V_sp1","V_sp2","Bole_V_sp2","Bark_V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WB2_t","WTBL","WR","WT","Dead_WT","WSW_sp1","WB_2_T_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"1495","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","24_924_A_1",21,26,2008,5,0.7,0.3,815.01,682.6,132.42,NA,0,35.73,24.35,11.38,1587.56,538.11,1587.56,165.3,165.3,617.51,438.42,356.79,859.24,NA,NA,44.96,26.18,44.96,14.51,14.51,28.04,23.03,21.12,32.89,23.63,21.31,33.08,34.09,25.46,34.09,920.55,509.25,920.55,16.17,13.53,16.17,9.72,9.72,14.24,12.43,11.95,14.93,15.09,13.37,15.09,0,0,0,0,0,0,0,0,0,53.97,44.27,744.36,499.27,214.55,1121.68,1129.98,23.21,24.94,210.36,162.33,48.03,NA,0,137.4,91.8,45.6,72.96,70.53,2.43,0,0,0,28.8,110.25,33.75,4.24,197.41,0,0,70.58,128.23,0,0,0,28.8,39.67,33.75,4.24,69.18,91.11,0.1,5.07,4,17.51,35.26,153.04,NA,57.6,4,10.72,16.43,88.74,33.51,0.1,5.07,6.79,18.83,64.31,"CS_IFN3_PsylPpin__Output_Plot_24_924_A_1.xlsx"
"1496","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","24_924_A_1",21,26,2013,10,0.71,0.29,815.01,682.6,132.42,NA,0,40.31,27.82,12.49,1698.28,607.9,1698.28,190.67,190.67,686.3,494.61,407.63,943.02,NA,NA,46.5,27.82,46.5,15.58,15.58,29.56,24.52,22.59,34.47,25.1,22.78,34.65,35.69,27.07,35.69,1007.97,575.67,1007.97,16.29,13.87,16.29,10.3,10.3,14.45,12.82,12.38,15.1,15.26,13.72,15.26,0,0,0,0,0,0,0,0,0,52.3,42.76,819.99,568.92,232.46,1121.68,1129.98,22.95,24.67,241.83,186.68,55.15,NA,0,161.38,108.4,52.98,80.45,78.27,2.17,0,0,0,35.75,137.75,34.07,3.68,227.32,0,0,99.99,151.04,0,0,0,35.75,37.76,34.07,3.68,76.28,104.86,0.14,5.7,4.92,19.93,40.45,176.01,NA,67.67,4.92,12.5,19.78,104.88,37.19,0.14,5.7,7.43,20.67,71.13,"CS_IFN3_PsylPpin__Output_Plot_24_924_A_1.xlsx"
"1497","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","24_946_A_1",26,21,2003,0,NA,NA,1481.91,NA,NA,NA,NA,35.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.52,NA,NA,17.55,NA,NA,30.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,NA,NA,11.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_24_946_A_1.xlsx"
"1498","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","24_946_A_1",26,21,2003,0,0.48,0.52,1481.91,498.69,983.22,NA,0,35.83,18.28,17.55,967.62,967.62,683.49,60.82,117.86,60.82,241.81,366.55,178.54,NA,NA,35.1,35.1,29.5,8.8,12.25,8.8,16.52,20.47,14.51,17.55,21.6,15.08,30.69,30.49,22.25,743.09,734.11,396.4,13,13,11.5,7,7,8,9.42,9.32,9.48,11.21,11.13,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.06,36.53,839.57,374.54,411.21,1121.68,1129.98,23.17,24.9,167.09,129.38,37.72,NA,NA,85.67,57.49,28.19,81.42,71.89,9.53,0,0,0,7.66,55.9,3.23,51.38,152.6,0,7.66,43.55,79.14,0,0,0,0,12.35,3.23,51.38,73.46,73.23,0,6.73,3.48,23.08,42.66,149.19,NA,39.08,3.48,8.32,13.6,64.49,34.16,0,6.73,14.75,29.06,84.7,"CS_IFN3_PsylPpin__Output_Plot_24_946_A_1.xlsx"
"1499","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","24_946_A_1",26,21,2008,5,0.49,0.51,1481.91,498.69,983.22,NA,0,41.93,21.49,20.44,1110.61,1110.61,769.71,71.51,143.78,71.51,282.95,430.97,207.88,NA,NA,37.6,37.6,31.31,9.54,13.53,9.54,17.89,22.26,15.68,18.98,23.42,16.27,32.96,32.82,23.84,857.23,850.5,454.38,12.18,12.18,11.27,6.27,7.03,6.27,8.75,9.39,8.43,11.53,11.52,10.32,0,0,0,0,0,0,0,0,0,48.9,34.98,952.4,438.95,468.82,1121.68,1129.98,22.53,24.21,187.4,145.54,41.86,NA,0,102.22,69.02,33.2,85.17,76.52,8.65,0,0,0,20.56,66.82,3.45,45.82,171.63,0,20.56,46.42,94.95,0,0,0,0,20.4,3.45,45.82,76.68,83.36,0,8.95,4.46,29.5,50.81,177.07,NA,47,4.46,10.03,16.98,78.47,36.36,0,8.95,19.47,33.83,98.6,"CS_IFN3_PsylPpin__Output_Plot_24_946_A_1.xlsx"
"1500","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","24_946_A_1",26,21,2013,10,0.49,0.51,1481.91,498.69,983.22,NA,0,47.77,24.62,23.16,1244.6,1244.6,847.44,81.72,170.56,81.72,322.39,493.61,235.54,NA,NA,39.81,39.81,32.85,10.2,14.74,10.2,19.12,23.88,16.71,20.26,25.07,17.32,34.97,34.89,25.23,964.8,960.86,508.38,12.38,12.38,11.52,6.55,7.47,6.55,9.07,9.76,8.72,11.79,11.78,10.59,0,0,0,0,0,0,0,0,0,47.44,33.7,1057.53,501.41,522.13,1121.68,1129.98,22.04,23.68,218.71,170.79,47.92,NA,0,119.99,81.41,38.57,98.72,89.38,9.34,0,0,0,32.41,82.03,3.58,49.37,201.41,0,30.05,55.4,111.5,0,0,0,2.36,26.64,3.58,49.37,89.92,97.69,0,10.31,5.48,33.25,58.78,205.52,NA,55.22,5.48,11.72,20.45,92.88,42.47,0,10.31,21.53,38.33,112.64,"CS_IFN3_PsylPpin__Output_Plot_24_946_A_1.xlsx"
"1501","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","25_580_A_1",21,26,2001,0,NA,NA,1298,NA,NA,NA,NA,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.33,NA,NA,21.17,NA,NA,31.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.19,NA,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_25_580_A_1.xlsx"
"1502","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","25_580_A_1",21,26,2001,0,0.69,0.31,1298,965.54,332.46,NA,0,45.7,30.67,15.03,921.32,776.84,921.32,88.25,88.25,147.41,352.11,317.68,452.11,NA,NA,34.25,31.45,34.25,10.6,10.6,13.7,20.33,19.36,23.13,21.17,20.11,23.99,32.31,28.41,31.73,822.48,636.33,795.36,17,17,15,7.5,10,7.5,12.19,12.37,11.65,13.75,13.73,12.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.96,42.55,994.21,612,310.04,1070.67,1232.6,20.19,21.69,265.11,199.3,65.8,NA,NA,184,123.15,60.85,81.11,76.15,4.96,0,0,0,17.61,137.31,26.73,18.54,247.4,0,7.06,96.35,171.62,0,0,0,10.56,40.95,26.73,18.54,75.78,111.52,0,6.75,5.13,24.52,45.74,193.65,NA,75.34,5.13,13.5,20.86,114.83,36.18,0,6.75,11.02,24.88,78.83,"CS_IFN3_PsylPpin__Output_Plot_25_580_A_1.xlsx"
"1503","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","25_580_A_1",21,26,2006,5,0.7,0.3,1298,965.54,332.46,NA,0,52.15,34.78,17.37,1041.04,867.37,1041.04,102.71,102.71,174.66,401.78,360.18,522.6,NA,NA,36.41,33.23,36.41,11.44,11.44,14.91,21.74,20.64,24.93,22.62,21.41,25.8,34.34,30.07,33.84,929.26,712.76,903.96,14.21,13.92,14.21,7.31,7.31,9.86,11.27,10.89,12.36,13.98,13.34,13.91,0,0,0,0,0,0,0,0,0,51.84,40.72,1105.28,698.06,350.6,1070.67,1232.6,19.85,21.33,287.04,219.76,67.29,NA,0,188.6,126.57,62.03,98.44,93.19,5.26,0,0,0,36.96,149.33,39.85,17.27,268.08,0,9.85,99.2,175.69,0,0,0,27.11,50.13,39.85,17.27,92.39,125.31,0,7.69,6.22,27.47,53.58,220.28,NA,81.03,6.22,15.61,24.82,127.68,44.28,0,7.69,11.87,28.76,92.59,"CS_IFN3_PsylPpin__Output_Plot_25_580_A_1.xlsx"
"1504","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","25_580_A_1",21,26,2011,10,0.7,0.3,1298,965.54,332.46,NA,0,58.23,38.64,19.6,1150.62,950.62,1150.62,116.96,116.96,202.86,448.65,400.18,589.42,NA,NA,38.28,34.79,38.28,12.2,12.2,16.07,23,21.78,26.53,23.9,22.57,27.39,36.11,31.52,35.67,1027.08,783.11,1004.3,14.39,14.06,14.39,7.72,7.72,10.21,11.59,11.24,12.63,14.17,13.54,14.11,0,0,0,0,0,0,0,0,0,50.41,39.23,1207.6,779.49,388.28,1070.67,1232.6,19.59,21.06,325.89,250.97,74.92,NA,0,213.78,144.04,69.74,112.1,106.93,5.18,0,0,0,51.64,171.21,47.09,16.44,305.27,0,21.64,116.64,199.8,0,0,0,30,54.56,47.09,16.44,105.48,142.72,0.01,8.9,7.32,30.88,61.14,250.97,NA,91.92,7.32,17.62,28.71,145.57,50.81,0.01,8.9,13.26,32.43,105.4,"CS_IFN3_PsylPpin__Output_Plot_25_580_A_1.xlsx"
"1505","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","27_2638_A_1",21,26,1998,0,NA,NA,1421.36,NA,NA,NA,NA,47.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28,NA,NA,20.61,NA,NA,35.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09,NA,NA,17.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_27_2638_A_1.xlsx"
"1506","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","27_2638_A_1",21,26,1998,0,0.59,0.41,1421.36,976.15,445.21,NA,0,47.43,26.8,20.63,1975.29,865.7,1975.29,104.77,104.77,107.51,333.7,274.57,463.34,NA,NA,50.15,33.2,50.15,11.55,11.55,11.7,19.28,17.88,22.37,20.61,18.7,24.29,35.66,28.82,35.44,1015.02,656.34,1003.98,24,17,24,8,10.5,8,14.09,13.81,14.72,17.29,15.57,17.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.08,48.48,1042.78,532.19,423.91,1080.15,1226.81,15.34,16.49,324.73,257.54,67.2,NA,NA,177.19,118.38,58.81,147.54,139.15,8.39,2.67,2.67,2.32,57.17,138.45,51.58,25.82,305.02,0,11.42,73.02,165.63,2.67,2.67,2.32,45.74,65.43,51.58,25.82,139.4,135.57,0.33,7.87,4.29,23.11,51.74,222.9,NA,69.45,4.29,11.61,17.6,102.94,66.12,0.33,7.87,11.51,34.14,119.96,"CS_IFN3_PsylPpin__Output_Plot_27_2638_A_1.xlsx"
"1507","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","27_2638_A_1",21,26,2003,5,0.59,0.41,1421.36,976.15,445.21,NA,0,54.11,30.46,23.65,2155.83,963.17,2155.83,121.87,121.87,130.17,380.66,312.01,531.19,NA,NA,52.39,35.02,52.39,12.46,12.46,12.87,20.65,19.09,24.06,22.02,19.93,26.01,37.8,30.5,37.64,1139.04,734.78,1130.25,18.87,17.14,18.87,8.63,8.63,10.79,12.82,12.12,14.34,17.5,16.11,17.49,0,0,0,0,0,0,0,0,0,62.07,46.3,1159,608.17,476.08,1080.15,1226.81,15.16,16.29,355.85,285.65,70.2,NA,0,189.43,127.23,62.19,166.42,158.42,8.01,2.72,2.72,4.43,77.78,169.05,60.57,24.58,334.59,0,19.3,94.78,177.07,2.72,2.72,4.43,58.48,74.27,60.57,24.58,157.52,152.04,0.59,9.2,5.21,26.27,60.12,253.43,NA,76.78,5.21,13.45,20.98,116.41,75.27,0.59,9.2,12.82,39.14,137.03,"CS_IFN3_PsylPpin__Output_Plot_27_2638_A_1.xlsx"
"1508","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","27_2638_A_1",21,26,2008,10,0.6,0.4,1421.36,976.15,445.21,NA,0,60.33,33.91,26.42,2294.12,1052.25,2294.12,138.66,138.66,151.41,424.46,347.35,593.52,NA,NA,54.05,36.6,54.05,13.29,13.29,13.88,21.85,20.18,25.53,23.25,21.03,27.49,39.6,31.97,39.47,1248.48,806.93,1241.29,18.95,17.26,18.95,9.1,9.1,11.2,13.21,12.56,14.64,17.66,16.33,17.65,0,0,0,0,0,0,0,0,0,60.45,44.58,1264.85,680.28,523.11,1080.15,1226.81,15.02,16.14,402.44,324.39,78.04,NA,0,215.63,145.4,70.23,186.8,178.99,7.81,5.45,5.45,6.49,102.12,179.8,62.1,24.4,379.67,0,25.27,107.34,202.32,5.45,5.45,6.49,76.85,72.46,62.1,24.4,177.35,172.43,0.8,10.54,6.13,29.47,68.04,287.42,NA,87.38,6.13,15.21,24.3,133.03,85.05,0.8,10.54,14.26,43.74,154.39,"CS_IFN3_PsylPpin__Output_Plot_27_2638_A_1.xlsx"
"1509","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","27_2644_A_2C",26,21,1998,0,NA,NA,1419.8,NA,NA,NA,NA,42.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,NA,NA,19.63,NA,NA,33.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09,NA,NA,16.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2C.xlsx"
"1510","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","27_2644_A_2C",26,21,1998,0,0.65,0.35,1419.8,726.6,693.21,NA,0,42.97,28,14.97,1658.29,1658.29,572.56,69.4,111.22,69.4,302.66,385.41,215.92,NA,NA,45.95,45.95,27,9.4,11.9,9.4,18.32,20.59,15.95,19.63,22.15,16.58,33.82,33.82,23.4,909.36,909.36,432.69,20.5,20.5,14.5,8,8,8,12.09,12.86,11.28,16.57,16.57,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.96,49.01,963.13,564.43,345.12,1080.15,1226.81,16.01,17.21,274.38,204.26,70.12,NA,NA,190.52,129.75,60.77,83.85,74.5,9.35,0,0,1.92,38.64,124.02,10.87,44.37,256.2,1.92,38.64,98.68,178.99,0,0,0,0,25.34,10.87,44.37,77.21,111.87,0,5.17,5.82,23.39,46.84,193.09,NA,76.47,5.82,13.02,22.07,117.38,35.4,0,5.17,10.36,24.77,75.71,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2C.xlsx"
"1511","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","27_2644_A_2C",26,21,2003,5,0.64,0.36,1419.8,726.6,693.21,NA,0,49.89,31.86,18.03,1812.75,1812.75,672.48,84.38,131.15,84.38,351.39,438.5,260.08,NA,NA,48.04,48.04,29.26,10.36,12.92,10.36,19.83,22.03,17.53,21.15,23.63,18.2,35.82,35.82,25.5,1019.4,1019.4,513.75,19.04,19.04,15.86,8.73,8.73,8.89,12.49,12.6,12.38,16.99,16.99,15.08,0,0,0,0,0,0,0,0,0,62.99,47.42,1085.72,645.85,404.2,1080.15,1226.81,15.62,16.79,324.63,245.81,78.83,NA,0,213.57,146.1,67.47,111.06,99.7,11.36,0,0,2.13,68.05,144.31,30.26,50.6,304.83,2.13,68.05,100.02,201.27,0,0,0,0,44.29,30.26,50.6,103.56,134.63,0,6.02,7.06,26.31,56.14,230.17,NA,87.26,7.06,15.1,26.3,135.72,47.37,0,6.02,11.21,29.84,94.45,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2C.xlsx"
"1512","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","27_2644_A_2C",26,21,2008,10,0.64,0.36,1419.8,726.6,693.21,NA,0,56.53,35.45,21.08,1946.44,1946.44,768.3,99.78,150.88,99.78,398.15,487.94,304.04,NA,NA,49.78,49.78,31.28,11.27,13.86,11.27,21.19,23.3,18.97,22.52,24.93,19.68,37.55,37.55,27.41,1119.15,1119.15,593.04,19.08,19.08,16.32,9.26,9.26,9.48,13.02,13.1,12.95,17.3,17.3,15.59,0,0,0,0,0,0,0,0,0,61.47,46.06,1200.23,722.05,461.54,1080.15,1226.81,15.34,16.49,376.78,288.11,88.67,NA,0,243.03,166.87,76.16,133.75,121.23,12.51,0,0,2.29,87.92,170.08,45.18,49.72,355.32,2.29,85.51,104.2,229.99,0,0,0,2.41,65.88,45.18,49.72,125.34,156.84,0,7.19,8.29,29.75,65.28,267.35,NA,99.24,8.29,17.06,30.4,154.98,57.6,0,7.19,12.69,34.89,112.37,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2C.xlsx"
"1513","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","27_2644_A_2E",21,26,1998,0,NA,NA,2088.25,NA,NA,NA,NA,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.38,NA,NA,18.26,NA,NA,29.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.07,NA,NA,16.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2E.xlsx"
"1514","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","27_2644_A_2E",21,26,1998,0,0.8,0.2,2088.25,1793.15,295.11,NA,0,54.7,43.37,11.34,1442.09,709.22,1442.09,78.54,78.54,172.03,261.96,241.85,384.16,NA,NA,42.85,30.05,42.85,10,10,14.8,17.38,16.72,21.43,18.26,17.55,22.12,29.6,27.84,27.51,695.95,610.71,607.36,22,18.5,22,9.5,9.5,10,14.07,14,14.47,16.05,15.93,16.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.93,54.23,1261.58,856.3,239.65,1080.15,1226.81,13.63,14.65,375.78,270.18,105.59,NA,NA,296.78,197.64,99.14,78.99,72.55,6.45,0,0,0,9.3,170.48,34.13,23.01,351.04,0,4.47,129.9,276.66,0,0,0,4.83,40.58,34.13,23.01,74.38,148.28,0.04,3.85,6.47,24.7,45.9,229.24,NA,113.81,6.47,18.43,27.14,165.85,34.47,0.04,3.85,6.27,18.76,63.39,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2E.xlsx"
"1515","CS_IFN3_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN3","27_2644_A_2E",21,26,2003,5,0.8,0.2,2088.25,1793.15,295.11,NA,0,62.57,49.19,13.39,1617.88,791.1,1617.88,90.92,90.92,208.66,299.65,274.3,453.69,NA,NA,45.39,31.74,45.39,10.76,10.76,16.3,18.61,17.83,23.34,19.53,18.69,24.03,31.56,29.42,29.75,790.5,681.78,708.61,17.94,16.64,17.94,7.85,7.85,12.42,11.95,11.54,14.48,16.4,16.01,16.01,0,0,0,0,0,0,0,0,0,64.23,51.97,1405.29,976.6,276.01,1080.15,1226.81,13.34,14.34,387.65,282.62,105.03,NA,0,297.5,198.89,98.62,90.14,83.74,6.41,0,0,0,23.76,198.31,36.82,21.23,362.36,0,11.78,148.36,277.29,0,0,0,11.97,49.95,36.82,21.23,85.07,160.43,0.1,4.87,7.84,28.85,54.43,256.54,NA,120.65,7.84,21.31,32.27,182.07,39.79,0.1,4.87,7.54,22.16,74.47,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2E.xlsx"
"1516","CS_IFN3_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN3","27_2644_A_2E",21,26,2008,10,0.8,0.2,2088.25,1793.15,295.11,NA,0,69.91,54.6,15.31,1756.92,864.63,1756.92,102.9,102.9,244.01,334.78,304.47,518.96,NA,NA,47.3,33.18,47.3,11.45,11.45,17.63,19.69,18.82,25.01,20.65,19.69,25.71,33.21,30.77,31.65,875.31,745.92,800.27,18.17,16.79,18.17,8.31,8.31,12.9,12.39,11.98,14.89,16.64,16.22,16.35,0,0,0,0,0,0,0,0,0,62.9,50.11,1536.03,1089.01,309.39,1080.15,1226.81,13.15,14.13,442.79,324.95,117.84,NA,0,338.13,226.91,111.22,104.66,98.04,6.62,0,0,0,40.86,236.57,45.08,19.78,414.52,0,19.24,177.85,315.55,0,0,0,21.62,58.73,45.08,19.78,98.97,183.59,0.16,5.72,9.2,32.52,62.59,293.78,NA,137.01,9.2,24.02,37.24,207.47,46.58,0.16,5.72,8.5,25.35,86.31,"CS_IFN3_PsylPpin__Output_Plot_27_2644_A_2E.xlsx"
"1517","CS_IFN3_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN3","27_2645_A_2E",26,21,1998,0,NA,NA,991.85,NA,NA,NA,NA,41.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.71,NA,NA,23.14,NA,NA,38.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.11,NA,NA,20.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN3_PsylPpin__Output_Plot_27_2645_A_2E.xlsx"
"1518","CS_IFN3_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN3","27_2645_A_2E",26,21,1998,0,0.8,0.2,991.85,521.46,343.07,NA,0,41.73,32.68,8.31,1513.63,1513.63,899.93,58.09,144.2,63.62,420.69,626.66,242.19,NA,NA,43.9,43.9,33.85,8.6,13.55,9,20.71,26.87,15.84,23.14,28.25,17.56,39.03,39.03,25.89,1199.44,1199.44,546.72,23,23,19.5,5,8.5,8,13.11,16.03,11.68,20.97,20.97,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.28,53.72,876.34,672.93,188.29,1080.15,1226.81,15.14,16.27,326.02,239.04,86.98,NA,NA,267.93,186,81.92,58.1,53.04,5.06,0,0,0,134.32,135.47,20,16.56,309.82,0,126.8,106.4,255.37,0,0,0,7.52,29.07,20,16.56,54.45,128.72,0,2.7,8.32,20.99,43.61,204.34,NA,103.52,8.32,16.16,29.86,157.86,25.2,0,2.7,4.83,13.75,46.48,"CS_IFN3_PsylPpin__Output_Plot_27_2645_A_2E.xlsx"
