"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"2646","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","50_208",25,21,113,20,0.79,0.21,268.8,183.91,84.88,NA,0,20.57,15.11,5.46,1194.89,1194.89,805.22,516.66,633.87,516.66,765.24,821.57,643.19,NA,NA,39,39,32.02,25.65,28.41,25.65,31.02,32.18,28.51,31.21,32.34,28.62,34.71,34.69,28.51,950.46,949.39,643.19,15.69,15.69,14.19,12.78,13.19,12.78,13.89,14.11,13.43,14.72,14.71,13.43,44.79,42.41,383.85,297.68,107.3,806.7,1091.27,41.43,44.52,130.52,NA,0,98.41,32.1,0,0,0,51.33,67.86,62.89,8.95,123.59,0,46.55,46.64,43.01,5.5,93.44,0,0,0,4.78,21.21,19.87,3.45,30.15,68.76,0.23,12.41,17.43,26.21,125.04,NA,54.28,0.23,10.02,13.85,17.18,95.56,14.48,0,2.39,3.57,9.04,29.48,"CS_IFN2_PsylPnig__Output_Plot_50_208.xlsx"
"2647","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","50_221",21,25,93,0,NA,NA,167.78,NA,NA,NA,NA,10.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.01,NA,NA,28.05,NA,NA,31.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,9.24,NA,NA,NA,NA,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2648","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","50_221",21,25,93,0,0.64,0.36,167.78,93.51,42.44,NA,0,10.37,5.32,4.16,1442.09,1442.09,1346.14,279.07,376.68,697.46,617.85,569.07,979.41,NA,NA,42.85,42.85,41.4,18.85,21.9,29.8,27.01,26.17,34.98,28.05,26.92,35.31,31.41,26.17,34.98,811.16,569.07,979.41,12.5,12.5,11,5.5,5.5,10.5,8.1,7.66,10.67,9.23,7.66,10.67,30,29.38,201.8,107.37,77.19,858.3,1101.8,83.66,89.89,40.19,NA,NA,21.65,18.55,0,0,0,14.33,16.06,6.47,2.75,37.16,0,5.94,8.49,0,2.06,19.86,0,0,0,8.39,7.57,6.47,0.7,17.31,20.6,0.26,6.18,8.59,12.61,48.24,NA,11.86,0.17,3.53,4.88,5.73,26.17,8.74,0.09,2.65,3.71,6.88,22.07,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2649","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","50_221",21,25,98,5,0.64,0.36,167.78,93.51,42.44,NA,0,11,5.7,4.41,1507.4,1507.4,1413.56,279.07,410.14,749.28,655.66,610.03,1038.64,NA,NA,43.81,43.81,42.42,18.85,22.85,30.89,27.82,27.15,36.05,28.89,27.87,36.37,32.43,27.15,36.05,862.44,610.03,1038.64,10.42,10.42,10.15,6,7.96,9.17,8.34,8.55,9.63,9.22,8.55,9.63,29.98,28.41,211.66,114.58,81.21,858.3,1101.8,83.78,90.02,42.08,NA,0,24.4,17.68,0,0,0,14.59,16.52,0,2.6,38.93,0,6.09,9.24,0,1.97,22.52,0,0,0,8.5,7.28,0,0.63,16.41,21.8,0.36,6.91,9.66,13.52,52.26,NA,13.38,0.22,3.78,5.23,6.22,28.84,8.41,0.14,3.13,4.43,7.3,23.41,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2650","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","50_221",21,25,103,10,0.65,0.35,167.78,93.51,42.44,NA,0,11.63,6.09,4.65,1567.26,1567.26,1478.67,279.07,444.57,800.39,693.1,650.97,1096.44,NA,NA,44.67,44.67,43.39,18.85,23.79,31.92,28.61,28.09,37.06,29.71,28.79,37.36,33.41,28.09,37.06,912.81,650.97,1096.44,10.34,10.34,10.09,6,8,9.16,8.34,8.57,9.6,9.2,8.57,9.6,29.16,27.54,221.3,121.76,85.11,858.3,1101.8,83.91,90.16,44.49,NA,0,25.98,18.51,0,0,0,15.23,16.95,0,2.53,41.3,0,6.36,10.62,0,1.93,24.1,0,0,0,8.87,6.33,0,0.61,17.2,23.04,0.48,7.42,10.3,14.43,55.67,NA,14.19,0.28,4.04,5.58,6.72,30.81,8.85,0.21,3.38,4.72,7.7,24.86,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2651","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","50_221",21,25,108,15,0.65,0.35,167.78,93.51,42.44,NA,0,12.24,6.46,4.89,1624.23,1624.23,1541.53,279.07,478.97,850.68,729.8,691.25,1152.78,NA,NA,45.48,45.48,44.3,18.85,24.7,32.91,29.35,28.99,38.02,30.48,29.67,38.31,34.33,28.99,38.02,961.96,691.25,1152.78,10.26,10.26,10.04,6,8.04,9.15,8.34,8.58,9.57,9.18,8.58,9.57,28.41,26.75,230.66,128.79,88.89,858.3,1101.8,84.05,90.32,46.84,NA,0,27.52,19.32,0,0,0,15.84,17.33,0,2.2,43.5,0,6.62,11.03,0,1.88,25.57,0,0,0,9.22,6.29,0,0.31,17.93,24.24,0.61,7.92,10.94,15.32,59.03,NA,14.98,0.34,4.29,5.93,7.22,32.75,9.26,0.28,3.63,5.01,8.1,26.28,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2652","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","50_221",21,25,113,20,0.65,0.35,167.78,93.51,42.44,NA,0,12.85,6.84,5.12,1678.49,1678.49,1602.22,279.07,513.67,900.06,765.75,730.96,1207.41,NA,NA,46.23,46.23,45.17,18.85,25.57,33.85,30.06,29.86,38.93,31.22,30.51,39.21,35.21,29.86,38.93,1009.77,730.96,1207.41,10.19,10.19,9.99,6,8.07,9.14,8.33,8.58,9.54,9.17,8.58,9.54,27.72,26.04,239.73,135.69,92.52,858.3,1101.8,84.21,90.49,49.11,NA,0,29.03,20.08,0,0,0,21.16,16.48,0,2.14,45.51,0,9.26,10.3,0,1.85,26.84,0,0,0,11.9,6.17,0,0.29,18.66,25.41,0.75,8.41,11.56,16.2,62.33,NA,15.74,0.4,4.53,6.27,7.72,34.66,9.67,0.35,3.88,5.3,8.48,27.67,"CS_IFN2_PsylPnig__Output_Plot_50_221.xlsx"
"2653","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","50_223",25,21,93,0,NA,NA,2083.16,NA,NA,NA,NA,21.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98,NA,NA,11.45,NA,NA,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,NA,NA,8.79,NA,NA,NA,NA,594.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2654","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","50_223",25,21,93,0,0.65,0.35,2083.16,1527.89,396.12,NA,0,21.44,12.45,7.96,446.75,212.53,446.75,45.96,45.96,120.76,102.91,81.46,201.04,NA,NA,23.85,16.45,23.85,7.65,7.65,12.4,10.98,9.99,15.68,11.45,10.18,16,20.16,14.45,20.16,321.43,165.46,321.43,9.5,8,9.5,3.5,5,7,6.72,6.62,8.18,8.72,7.64,8.72,61.19,43.26,594.58,284.95,183.36,941.72,1123.19,25.12,26.99,72.86,NA,NA,42.24,30.62,0,0,0,0,4.97,0,48.13,61.5,0,0,0,0,28.51,34.02,0,0,0,0,4.97,0,19.61,27.48,39.59,0,11.91,19.7,21.78,92.98,NA,26.62,0,8.26,11.41,8.6,54.88,12.97,0,3.65,8.29,13.18,38.1,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2655","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","50_223",25,21,98,5,0.66,0.34,2083.16,1527.89,396.12,NA,0,25.71,15.32,9.36,508.3,256.61,508.3,47.78,56.25,145.98,123.42,100.29,236.25,NA,NA,25.44,18.08,25.44,7.8,8.46,13.63,12.04,11.09,17.02,12.54,11.3,17.34,21.71,15.92,21.71,372.31,200.77,372.31,9.34,8.32,9.34,3.5,5.52,7.44,6.52,6.36,8.12,8.92,7.86,8.92,54.1,41.09,687.93,346.12,210.75,941.72,1123.19,24.57,26.4,86.52,NA,0,50.8,35.73,0,0,0,0,8.66,0,55.97,74.38,0,0,0,0,35.58,42.51,0,0,0,0,8.66,0,20.39,31.88,46.8,0,14.64,23.8,26.57,111.8,NA,31.46,0,10.17,14.05,11.08,66.75,15.33,0,4.48,9.75,15.49,45.05,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2656","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","50_223",25,21,103,10,0.67,0.33,2083.16,1527.89,396.12,NA,0,30.09,18.34,10.72,565.15,301.34,565.15,47.78,67.26,172.01,144.44,120.02,270.71,NA,NA,26.82,19.59,26.82,7.8,9.25,14.8,13.04,12.13,18.25,13.56,12.36,18.57,23.08,17.29,23.08,420.83,236.71,420.83,9.47,8.55,9.47,3.5,5.8,7.66,6.76,6.64,8.32,9.08,8.11,9.08,51.8,39.33,780.49,409.4,237.03,941.72,1123.19,24.13,25.93,104.37,NA,0,62.95,41.42,0,0,0,0,13.58,0,64.9,91.25,0,0,2.05,0,44.09,53.66,0,0,0,0,11.53,0,20.82,37.59,56.5,0,17.45,27.85,31.54,133.34,NA,38.56,0,12.16,16.81,13.79,81.33,17.94,0,5.28,11.04,17.75,52.01,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2657","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","50_223",25,21,108,15,0.68,0.32,2083.16,1527.89,396.12,NA,0,34.48,21.43,12.02,616.54,345.01,616.54,47.78,78.72,197.73,165.53,140.27,303.53,NA,NA,28.02,20.96,28.02,7.8,10.01,15.87,13.98,13.12,19.35,14.52,13.36,19.66,24.3,18.54,24.3,466.04,272.2,466.04,9.57,8.75,9.57,3.5,6.05,7.86,6.97,6.88,8.48,9.21,8.32,9.21,49.84,37.9,870.71,473.64,261.63,941.72,1123.19,23.79,25.56,122.63,NA,0,75.74,46.89,0,0,0,0,16.94,0,75.42,108.79,0,0,2.35,0,54.8,66.38,0,0,0,0,14.59,0,20.62,42.41,66.4,0,20.29,31.92,36.58,155.19,NA,45.95,0,14.22,19.65,16.68,96.49,20.46,0,6.07,12.27,19.9,58.7,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2658","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","50_223",25,21,113,20,0.69,0.31,2083.16,1527.89,396.12,NA,0,38.8,24.53,13.24,662.79,387.12,662.79,47.78,90.41,222.95,186.26,160.55,334.33,NA,NA,29.05,22.2,29.05,7.8,10.73,16.85,14.84,14.04,20.33,15.4,14.3,20.63,25.36,19.68,25.36,507.58,306.59,507.58,9.66,8.9,9.66,3.5,6.28,8.02,7.15,7.1,8.62,9.32,8.5,9.32,48.18,36.73,957.17,537.37,284.38,941.72,1123.19,23.52,25.27,140.86,NA,0,88.85,52.02,0,0,0,0,24.13,0,81.85,125.17,0,0,4.5,0,61.05,77.85,0,0,0,0,19.64,0,20.8,47.32,76.29,0,23.11,35.91,41.59,176.89,NA,53.45,0,16.27,22.49,19.66,111.87,22.84,0,6.84,13.42,21.92,65.02,"CS_IFN2_PsylPnig__Output_Plot_50_223.xlsx"
"2659","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","50_23",25,21,93,0,NA,NA,1305.07,NA,NA,NA,NA,12.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.42,NA,NA,10.9,NA,NA,18.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,NA,NA,7.5,NA,NA,NA,NA,344.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2660","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","50_23",25,21,93,0,0.82,0.18,1305.07,1209.58,95.49,NA,0,12.18,9.6,2.58,292.55,261.59,292.55,45.96,45.96,244.67,93.3,79.34,270.13,NA,NA,19.3,18.25,19.3,7.65,7.65,17.65,10.42,9.78,18.53,10.9,10.05,18.55,18.68,15.47,18.53,274.37,190.85,270.13,9.5,9.5,7.5,3,3,5.5,5.72,5.63,6.83,7.5,8.71,6.83,54.87,40.14,344.33,220.1,57.09,976.94,1134.08,36.91,39.66,37.65,NA,NA,29.75,7.9,0,0,0,0,1.82,0,22.09,30.88,0,0,1.82,0,17.62,23.87,0,0,0,0,0,0,4.47,7.01,22,0,7.92,12.32,10.93,53.18,NA,18.58,0,6.37,8.8,6.66,40.4,3.43,0,1.55,3.53,4.27,12.77,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2661","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","50_23",25,21,98,5,0.83,0.17,1305.07,1209.58,95.49,NA,0,15.48,12.35,3.13,354.1,330.15,354.1,59.24,59.24,298.16,118.59,102.06,327.98,NA,NA,21.23,20.5,21.23,8.68,8.68,19.48,11.79,11.1,20.42,12.29,11.4,20.44,20.7,17.47,20.42,336.82,243.07,327.98,7.81,7.79,7.81,5.07,5.07,7.6,5.89,5.75,7.71,7.77,7.27,7.71,50.01,37.52,417.42,278.53,67.47,976.94,1134.08,35.63,38.29,48.61,NA,0,37.8,10.81,0,0,0,0,6.26,0,29.09,41.42,0,0,2.2,0,24.59,31.73,0,0,0,0,4.06,0,4.5,9.69,27.96,0,9.95,14.97,14.24,67.11,NA,23.22,0,8.19,11.32,9.06,51.78,4.74,0,1.76,3.65,5.18,15.34,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2662","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","50_23",25,21,103,10,0.84,0.16,1305.07,1209.58,95.49,NA,0,19.03,15.34,3.69,415.75,398.11,415.75,74.03,74.03,351.43,145.79,126.83,385.91,NA,NA,23.01,22.51,23.01,9.71,9.71,21.15,13.11,12.39,22.15,13.62,12.71,22.17,22.54,19.29,22.15,399.21,296.18,385.91,8.02,8.02,8.02,5.37,5.37,7.82,6.18,6.04,7.93,7.99,7.54,7.93,47.18,35.45,492.63,341.27,77.62,976.94,1134.08,34.64,37.22,61.78,NA,0,48.85,12.93,0,0,0,0,9.5,0,34.21,53.32,0,0,2.66,0,30.02,41.69,0,0,0,0,6.84,0,4.19,11.62,35.34,0,12.32,18.29,17.89,83.85,NA,29.61,0,10.18,14.06,11.79,65.64,5.73,0,2.14,4.23,6.1,18.21,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2663","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","50_23",25,21,108,15,0.84,0.16,1305.07,1209.58,95.49,NA,0,22.72,18.5,4.22,475.57,465.54,475.57,89.94,89.94,402.79,174.06,152.92,441.89,NA,NA,24.61,24.35,24.61,10.7,10.7,22.65,14.36,13.62,23.71,14.89,13.95,23.72,24.2,20.97,23.71,460.1,349.64,441.89,8.23,8.23,8.2,5.65,5.65,8,6.44,6.31,8.11,8.18,7.76,8.11,44.83,33.79,567.93,406.48,87.22,976.94,1134.08,33.85,36.37,75.85,NA,0,60.85,15,0,0,0,0,14.86,0,40.2,66.6,0,0,7.05,0,37.07,52.99,0,0,0,0,7.81,0,3.13,13.61,43.18,0,14.8,21.74,21.78,101.51,NA,36.47,0,12.27,16.96,14.8,80.49,6.72,0,2.53,4.78,6.98,21.01,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2664","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","50_23",25,21,113,20,0.85,0.15,1305.07,1209.58,95.49,NA,0,26.44,21.71,4.72,532.31,529.94,532.31,106.49,106.49,451.42,202.57,179.52,494.56,NA,NA,26.03,25.98,26.03,11.64,11.64,23.97,15.53,14.78,25.08,16.06,15.12,25.09,25.67,22.48,25.08,517.6,401.58,494.56,8.39,8.39,8.36,5.89,5.89,8.16,6.66,6.53,8.26,8.33,7.95,8.26,42.86,32.46,641.44,472.24,96.11,976.94,1134.08,33.22,35.7,90.35,NA,0,73.39,16.97,0,0,0,0,20.74,0,46.37,79.95,0,0,12.12,0,43.75,64.44,0,0,0,0,8.62,0,2.62,15.51,51.21,0,17.31,25.21,25.79,119.52,NA,43.55,0,14.4,19.91,17.97,95.84,7.66,0,2.9,5.3,7.82,23.68,"CS_IFN2_PsylPnig__Output_Plot_50_23.xlsx"
"2665","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","50_312",21,25,93,0,NA,NA,1073.2,NA,NA,NA,NA,28.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.93,NA,NA,18.37,NA,NA,30.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA,11.1,NA,NA,NA,NA,654.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2666","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","50_312",21,25,93,0,0.83,0.17,1073.2,937.25,116.71,NA,0,28.44,21.32,5.54,1472.54,984.23,702.15,45.96,45.96,288.02,264.96,227.5,474.55,NA,NA,43.3,35.4,29.9,7.65,7.65,19.15,16.93,15.71,24.31,18.37,17.02,24.58,30.54,28.46,25.17,744.38,645.87,505.72,13,13,13,5.5,5.5,7,9.28,9.12,10.36,11.27,11.78,10.42,54.82,36.89,654.31,456.64,113.35,888.51,1108.88,27.09,29.11,130.79,NA,NA,105.15,25.64,0,0,0,9.64,57.54,28.2,43.95,120.34,0,9.64,41.99,19.1,38.45,96.58,0,0,0,0,15.55,9.1,5.5,23.75,72.78,0.03,16.98,24.49,28.79,143.07,NA,61.33,0.03,14.14,19.55,19.62,114.67,11.45,0,2.84,4.95,9.17,28.4,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2667","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","50_312",21,25,98,5,0.84,0.16,1073.2,937.25,116.71,NA,0,31.14,23.57,5.99,1472.54,1050.37,753.16,51.68,51.68,317.27,290.15,251.5,513.41,NA,NA,43.3,36.57,30.97,8.11,8.11,20.1,17.78,16.56,25.3,19.22,17.89,25.57,31.54,29.64,26.17,792.58,699.54,546.19,13,12.1,11.32,5.34,5.34,9.65,8.35,8.04,10.53,11.41,11.12,10.67,46.96,36.19,703.78,501.54,121.33,888.51,1108.88,26.74,28.74,134.42,NA,0,106.46,27.96,0,0,0,12.59,60.98,28.04,37.81,123.68,0,12.59,43.68,13.25,32.93,97.73,0,0,0,0,17.3,14.79,4.88,25.95,73.89,0.05,18.65,26.66,32.04,151.29,NA,61.33,0.05,15.64,21.61,22.12,120.75,12.56,0,3.02,5.05,9.92,30.54,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2668","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","50_312",21,25,103,10,0.84,0.16,1073.2,937.25,116.71,NA,0,33.71,25.72,6.42,1472.54,1111.44,801.01,57.45,57.45,345.67,314.14,274.38,550.23,NA,NA,43.3,37.62,31.94,8.55,8.55,20.98,18.56,17.34,26.21,20,18.69,26.47,32.51,30.68,27.08,840.32,749.18,584.42,13,12.24,11.46,5.55,5.55,9.83,8.54,8.24,10.68,11.56,11.28,10.83,46.02,35.55,750.1,544.08,128.83,888.51,1108.88,26.42,28.39,148.21,NA,0,117.96,30.25,0,0,0,15.69,68.96,31.42,37.7,136.5,0,13.44,50.69,15.91,33.45,108.41,0,0,0,2.25,18.26,15.51,4.24,28.09,81.29,0.08,20.33,28.94,35.17,165.81,NA,67.65,0.08,17.06,23.58,24.54,132.9,13.65,0,3.27,5.36,10.63,32.91,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2669","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","50_312",21,25,108,15,0.84,0.16,1073.2,937.25,116.71,NA,0,36.2,27.8,6.83,1472.54,1168,845.94,63.28,63.28,373.12,337.33,296.61,584.97,NA,NA,43.3,38.56,32.82,8.98,8.98,21.8,19.29,18.08,27.03,20.72,19.43,27.29,33.38,31.63,27.91,884.97,795.83,620.37,13,12.35,11.59,5.74,5.74,10,8.72,8.42,10.83,11.68,11.42,10.97,45.2,35,794.22,585.18,135.83,888.51,1108.88,26.13,28.08,161.72,NA,0,129.27,32.45,0,0,0,16.6,77.92,31.7,37.19,148.91,0,14.23,58.96,15.7,33.04,118.68,0,0,0,2.37,18.96,16,4.15,30.23,88.52,0.12,21.96,31.13,38.23,179.96,NA,73.83,0.12,18.44,25.48,26.93,144.8,14.69,0,3.52,5.65,11.3,35.16,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2670","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","50_312",21,25,113,20,0.85,0.15,1073.2,937.25,116.71,NA,0,38.6,29.82,7.21,1472.54,1220.42,887.28,69.13,69.13,399.57,359.68,318.14,617.57,NA,NA,43.3,39.42,33.61,9.38,9.38,22.56,19.97,18.76,27.79,21.4,20.13,28.04,34.19,32.5,28.66,927.06,839.67,654,13,12.46,11.71,5.9,5.9,10.15,8.88,8.58,10.96,11.79,11.56,11.1,44.44,34.5,836.17,624.8,142.35,888.51,1108.88,25.88,27.81,174.89,NA,0,140.36,34.52,0,0,0,19.7,83.41,35.74,37.45,161.32,0,17.22,63.76,19.27,33.36,129.15,0,0,0,2.48,19.65,16.47,4.09,32.17,95.56,0.17,23.53,33.25,41.2,193.71,NA,79.87,0.17,19.78,27.33,29.27,156.42,15.69,0,3.75,5.92,11.93,37.28,"CS_IFN2_PsylPnig__Output_Plot_50_312.xlsx"
"2671","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","50_64",21,25,93,0,NA,NA,1082.25,NA,NA,NA,NA,12.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74,NA,NA,11.98,NA,NA,16.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47,NA,NA,5.88,NA,NA,NA,NA,332.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_50_64.xlsx"
"2672","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","50_64",21,25,93,0,0.83,0.17,1082.25,923.1,159.15,NA,0,12.19,9.98,2.22,253.06,253.06,247.45,57.41,57.41,112.16,112.66,108.08,139.22,NA,NA,17.95,17.95,17.75,8.55,8.55,11.95,11.74,11.5,13.11,11.98,11.73,13.31,17.32,16.49,13.8,235.97,214.7,155.22,6.5,6.5,6.5,3,3,6,4.47,4.19,6.1,6.25,5.66,6.16,38.09,36.1,332.17,224.25,53.66,944.21,1123.92,48.63,52.26,29.88,NA,NA,23.45,6.44,0,0,0,0,0,0,18.87,24.29,0,0,0,0,14.09,18.83,0,0,0,0,0,0,4.78,5.46,16.88,0,7.76,12.23,11.01,47.88,NA,14.2,0,6.62,9.15,7.34,37.3,2.68,0,1.14,3.09,3.67,10.58,"CS_IFN2_PsylPnig__Output_Plot_50_64.xlsx"
