"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"1257","9_1241_A_1",9.1241,43,21,NA,12.08311875,11.05039375,NA,668.45076098596,580.03134815713,NA,96306,NA,NA,9,9,1241,"A","1",0,1985,"M","0005",1997,"","3-4",2003,5,1,1,1,95,80,1,2,2,2,2,4,"04/08/03 00:00:00","12/30/99 10:50:00",1,2,1,1,5,3,NA,NA,"A","P","",1,3,70,0,2.5,0,2,"2",1,"PARCELA LOCALIZADA POR PIES IFN2,FOTOS AEREAS Y CROQUIS. REBOLLO RUMBO 41 NO ENTRA POR DISTANCIA.
PINO CON RUMBO 364 NO ENTRA POR DIAMETRO.
SE CORRIGE FORMA A PIES N.2,4,22 Y 30. SE CORRIGE CALIDAD A PIE N.6.
NO SE LE DA OCUPACION AL MAJUELO POR  SER MUY ESCASO. HAY DESBROCE EN LA PARCELA.
EN EL LEVANTAMIENTO DE LA PARCELA HA  ESTADO PRESENTE DOMINGO PICAZO.",4,59,"04/08/03 00:00:00","12/30/99 09:29:18","04/08/03 00:00:00","12/30/99 11:01:32",92,274,80,280,10,179351,12,29,179351,11,30,"D",5,"9.1241.A.1","IFN3","9_1241",23.8913793103448,18478.949925923,16578.6399054058,23.1335125,1248.48210914309,0,14.8011331444759,13.2790368271955,15.3597691090118,15.0620689655172,89.7163527790538,63.0439489066897,571.262916175905,18.7898886552751,34.9719233691729,-3.38852089492978,42.3518538310836,"1997_2007",4.88636363636364,15.9090909090909,10.3977272727273,586.390909671783,28.7478551816807
"1258","9_1247_A_1",9.1247,21,43,NA,12.8221375,2.28179444444444,NA,1114.08460164327,42.4413181578388,NA,96312,NA,NA,9,9,1247,"A","1",0,1985,"M","0009",1997,"","4-4",2003,431,1,1,2,95,70,1,2,2,2,2,4,"03/21/03 00:00:00","12/30/99 12:37:00",1,2,1,1,4,3,NA,NA,"0","0","",3,5,75,0,2.5,0,2,"2",2,"REJON LOCALIZADO POR CROQUIS Y PIE IFN2. MARCO DE PLANTACION DE 2 X 2 AL TRESBOLILLO Y DE LINEA A LINEA 5 M. SE HAN TENIDO QUE PODAR PIES PARA ENTRAR A MEDIR. PIE CON RUMBO 100, NO ENTRA   POR DIAMETRO PARA 125 MM. PIE N.12, DIAMETROS Y ALTURA, ASI   COMO SU PARAMETRO ESPECIAL, ESTAN COMPROBADOS. PIE N.16, PARAMETRO 3050. PIE CON RUMBO 288, NO ENTRA POR DIAMETRO PARA  125 MM. PIE CON RUMBO 384, NO ENTRA POR DIAMETRO PARA 125 MM.  CERCA DE LA PARCELA HAY ENCINA. EN LA PARCELA HAY ROSA SPP.",25,52,"03/21/03 00:00:00","12/30/99 11:07:42","03/21/03 00:00:00","12/30/99 12:40:47",93,274,191,391,10,335084,12,29,335084,11,30,"D",5,"9.1247.A.1","IFN3","9_1247",20.0033333333333,14234.1107548365,7746.60159675952,15.1039319444444,1156.52591980111,0,12.3076452599388,6.69816513761468,12.8950308092639,7.61,54.4227997813447,38.0436593901017,399.658986859369,38.6400480646508,71.9172329698054,-3.26710968685279,42.3522009552124,"1997_2007",4.59848484848485,15.5378787878788,10.0681818181818,605.072727463462,30.1508493866278
"1259","9_1251_A_4",9.1251,21,43,NA,28.9350541666667,15.37348125,NA,1096.4007190775,1623.38041953733,NA,96317,NA,NA,9,9,1251,"A","4",0,1997,"","3-4",1985,"M","0005",2003,5,1,1,2,95,90,1,2,2,2,2,4,"04/09/03 00:00:00","12/30/99 12:46:00",1,2,1,1,8,3,NA,NA,"0","0","",1,3,10,0,2.5,0,2,"2",2,"PARCELA PINCHADA EN EJE DE COORDENADAS POR NO LOCALIZARSE LOS PIES IFN2,NI COINCIDIR LA ORIENTACION Y PENDIENTE DE LA PARCELA.",4,59,"04/09/03 00:00:00","12/30/99 12:41:51","04/09/03 00:00:00","12/30/99 15:10:46",149,274,305,105,10,179351,6,35,179351,5,36,"D",5,"9.1251.A.4","IFN3","9_1251",27.675,36193.7792861792,35379.4364940257,44.3085354166667,2719.78113861483,0,13.3076072821847,13.0081924577373,14.4022975112334,16.25,97.7500476374279,58.7172538392051,1122.3369144941,11.7999361099551,21.9621557620371,-3.3884654440524,42.3428481898927,"1997_2007",4.88636363636364,15.9090909090909,10.3977272727273,586.390909671783,28.7478551816807
"1260","9_1252_A_4",9.1252,21,43,NA,15.81258125,12.76109375,NA,700.281749604339,954.929658551372,NA,96318,NA,NA,9,9,1252,"A","4",0,1997,"","3-4",1985,"M","0006",2003,5,1,1,1,90,80,1,2,2,2,2,4,"04/15/03 00:00:00","12/30/99 09:53:00",1,2,1,1,6,3,NA,NA,"0","0","",5,1,365,0,5.2,0,2,"2",2,"PARCELA PINCHADA A4 EN EJE DE COORDENADAS TRAS LOCALIZARSE EL REJON IFN2,YA QUE LA PARCELA ESTABA PINCHADA EN UNA VAGUADA, ENCONTRANDOSE A UN LADO DE LA MISMA UNA MASA DE PINO LARICIO Y AL OTRO (AL CUAL PERTENECE EL EJE DE COORDENADAS) UNA MASA DE PINO SILVESTRE Y REBOLLO,POR LO QUE CLARAMENTE SON DOS TESELAS DIFERENTES.NO SE DA OCUPACION AL ENEBRO POR SER MUY ESCASO.
PINO RUMBO 90 NO ENTRA POR DIAMETRO.
PIE RUMBO 272 SE VA DE 10 METROS.
REBOLLO RUMBO 317 SE VA DE 10 METROS.",4,59,"04/15/03 00:00:00","12/30/99 09:45:15","04/15/03 00:00:00","12/30/99 12:03:27",138,274,350,150,10,179389,30,11,179389,29,12,"D",5,"9.1252.A.4","IFN3","9_1252",20.2625,23679.0724332122,19576.0580003031,28.573675,1655.21140815571,0,14.3057692307692,11.8269230769231,14.8255691290419,14.025,82.6724022045974,69.2165330043183,715.538510550535,17.5254990890812,32.6186292209767,-3.3763261571447,42.3428886747149,"1997_2007",4.88636363636364,15.9090909090909,10.3977272727273,586.390909671783,28.7478551816807
"1261","9_1253_A_1",9.1253,21,43,NA,30.6169881944444,5.85861875,NA,615.399113288662,636.619772367581,NA,96319,NA,NA,9,9,1253,"A","1",0,1985,"M","0006",1997,"","3-4",2003,5,1,1,2,95,85,1,2,2,2,2,4,"04/08/03 00:00:00","12/30/99 13:48:00",1,2,1,1,5,4,NA,NA,"3","P","",1,NA,180,0,4.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2,FOTOS AEREAS Y CROQUIS.10% RESTANTE DE OCUPACION PARA RESTO DE ESPECIES.SE DA LA MASA COMO PLANTACION POR EL PREDOMINIO DEL PINO.
SE CORRIGE CALIDAD Y FORMA A PIE N.16.
ALTURA DE PIE N.16  COMPROBADA.HAY DESBROCE EN LA PARCELA.",4,59,"04/08/03 00:00:00","12/30/99 11:59:49","04/08/03 00:00:00","12/30/99 14:03:24",124,274,130,330,10,179351,10,31,179351,9,32,"D",5,"9.1253.A.1","IFN3","9_1253",30.975,21991.3226811355,15022.104561967,36.4756069444444,1252.01888565624,0,17.5646892655367,11.9983050847458,19.2597605308637,16.1375,68.3092362373148,52.0984665052462,823.724215005821,17.5129095551291,32.5951974580375,-3.36418684564533,42.3429278743789,"1997_2007",4.63636363636364,15.2878787878788,9.96212121212121,614.545453808524,30.7855787107117
"1262","9_1256_A_1",9.1256,21,43,NA,20.7514326388889,18.2774868055556,NA,1188.35690841949,1011.51808276182,NA,96322,NA,NA,9,9,1256,"A","1",0,1985,"M","0007",1997,"","4-3",2003,303,1,1,2,100,90,1,2,2,3,1,4,"03/03/03 00:00:00","12/30/99 15:54:00",1,2,1,1,7,3,NA,NA,"0","0","",3,0,150,0,2.2,0,1,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y DISTANCIAS ANOTADAS EN CROQUIS IFN2. LA EDAD ESTA CALCULADA A PARTIR DEL IFN2. EL      MARCO DE PLANTACION ES DE 10 X 1.5 M DEJANDO UNA FAJA DE REBOLLOS ENTRE MEDIAS. SE CORRIGEN LOS PARAMETROS ESPECIALES. SE CORRIGEN CALIDADES. PIE CON RUMBO 112, NO ENTRA POR DIAMETRO PARA 125 MM. PIE CON RUMBO 167, NO ENTRA POR   DIAMETRO PARA 125 MM. PIE N.40 ESPECIE COMPROBADA. PIE N.44  MEDIDO A 1.5M POR BIFURCACION. PIE CON RUMBO 358, NO ENTRA POR DIAMETRO PARA 125 MM. EN LAS PROXIMIDADES DE LA PARCELA HAY   ACEBO. LA REGENERACION ESTA COMPROBADA.",25,52,"03/03/03 00:00:00","12/30/99 14:05:33","03/03/03 00:00:00","12/30/99 16:07:27",122,274,30,230,10,352825,22,19,352825,21,20,"D",5,"9.1256.A.1","IFN3","9_1256",23.7013513513514,31932.4941043066,21499.3570681559,39.0289194444444,2199.87499118131,0,14.5155948553055,9.77299035369775,15.0296657344743,11.5594594594595,67.3275222346517,48.7713096527738,972.093300723676,18.4443550001059,34.3288127722054,-3.32776877152912,42.3430377623505,"1997_2007",4.84090909090909,15.5,10.1704545454545,595.536362561313,29.5251830452932
"1263","9_1271_A_1",9.1271,43,21,NA,9.94821527777778,8.34109097222222,NA,650.766878420194,420.876405065234,NA,96338,NA,NA,9,9,1271,"A","1",0,1985,"L","0003",1997,"","3-1",2003,48,1,1,1,100,95,1,2,1,3,1,4,"05/19/03 00:00:00","12/30/99 11:14:00",1,2,1,1,4,4,NA,NA,"0","0","",5,NA,130,0,8,0,2,"2",2,"REJON LOCALIZADO POR FOTOS INFO2 Y REFERENCIAS ANTIGUO CAPATAZ. 
DEJO UN 10%  DE OCUP. DEMAS SP. 
PINO A 46G NO ENTRA POR DM.
 PINO A 59G NO ENTRA POR DIST.
 ROBLE A 98G NO ENTRA POR DM.
 ARBOL N.16 ENTRA POR CORRECCION DE  PENDIENTE. ARBOL N.19 FORMA COMPROBADA. 
ARBOL N.20 ENTRA POR CORREC. DE PEND. 
PINO A 304G NO ENTRA POR DM. 
ARBOL N.25 ALTURA COMP. 
MAJUELO A 344G SE BIFURCA POR DEBAJO  DE 1.30MTS.",11,9,"05/19/03 00:00:00","12/30/99 10:21:39","05/19/03 00:00:00","12/30/99 12:07:14",106,56,183,388,10,352817,12,29,352817,11,30,"D",3,"9.1271.A.1","IFN3","9_1271",24.2484848484848,15007.0732617861,8072.69239127225,18.28930625,1071.64328348543,0,14.003795379538,7.53300330033003,14.7410545117645,10.1212121212121,53.7925833402072,41.7395651087228,459.034004671271,30.1816063119908,56.1742989788905,-3.15795087738007,42.3974323005413,"1997_2007",5.31818181818182,16.3030303030303,10.8106060606061,569.636362726038,27.3724062176327
"1264","9_1278_A_1",9.1278,21,43,NA,32.49178125,10.1511375,NA,1474.8358059849,1368.7325105903,NA,96344,NA,NA,9,9,1278,"A","1",0,1985,"L","0003",1997,"","3-1",2003,48,1,1,2,100,95,1,2,1,3,1,4,"05/19/03 00:00:00","12/30/99 13:58:00",1,2,1,1,8,5,NA,NA,"0","0","",5,NA,360,0,6.5,0,1,"2",2,"REJON LOCALIZADO POR FOTOS INFO2. 
MARCO DE PLANTACION ES DE 2X4 APROX.
 PINO A 16G NO ENTRA POR DM .
PINO A 85G NO ENTRA POR DM.
 ARBOL N.16 DIST. COMPROBADA
. PINO A 133G NO ENTRA POR DIST. ARBOL N.24 FORMA COMPROBADA.
 ARBOL N.25 ENTRA POR C.P.
 PINO A 275G NO ENTRA POR  DIST. (COMPROBADA). 
PINO A 291G NO ENTRA POR DIST.(COMPROB.)
. ARBOL N.49 ENTRA POR C.P.
 REBOLLO A 387G NO ENTRA POR  DIST.(COMP).",11,9,"05/19/03 00:00:00","12/30/99 13:17:42","05/19/03 00:00:00","12/30/99 15:49:32",NA,56,58,159,10,352817,10,31,352817,9,32,"D",3,"9.1278.A.1","IFN3","9_1278",22.6616666666667,37303.973433658,22222.981542747,42.64291875,2843.5683165752,0,13.1187189054726,7.81517412935323,13.8180476972754,9.37666666666667,59.5726929257783,41.376774288446,1097.96092915576,19.9995253775881,37.2233109922385,-3.15792829802598,42.3884265583547,"1997_2007",5.31818181818182,16.3030303030303,10.8106060606061,569.636362726038,27.3724062176327
"1265","9_1284_A_4",9.1284,21,43,215,10.34529375,4.89798125,1.071225,732.112738222719,700.281749604339,127.323954473516,96351,NA,NA,9,9,1284,"A","4",0,1997,"","3-1",1985,"L","0003",2003,360,1,1,1,100,95,1,2,1,3,1,4,"05/23/03 00:00:00","12/30/99 10:36:00",1,2,1,1,4,3,NA,NA,"0","0","",5,NA,259,0,9,0,1,"3",3,"NO ENCUENTRO EL REJON PORQUE EN EL  INFO2 NO ENTRARON ARBOLES Y NO HAY REFERENCIAS CLARAS. 
EL  ESTADO DEL ROBLE ASI COMO   DEL PINO   ES DE LATIZAL  BAJO. 
MARCO DE PLANTACION ES DE 2X10    APROX.

PINO A  1G NO ENTRA POR DM.
OCUPACION CORRECTA.",11,9,"05/23/03 00:00:00","12/30/99 10:08:04","05/23/03 00:00:00","12/30/99 12:03:08",115,56,286,220,7,352838,34,7,352838,33,8,"D",3,"9.1284.A.4","IFN3","9_1284",16.3875,17494.3113446611,8021.40913183152,16.3145,1559.71844230057,0,11.2163265306122,5.14285714285714,11.5403462615614,6.1,45.8515283842795,37.2234935163997,451.038621553025,41.5094578666397,77.2578063787776,-3.17005227346554,42.3794034290548,"1997_2007",5.40151515151515,16.6287878787879,11.0151515151515,566.872726180337,26.9744772371321
"1267","9_1291_A_1",9.1291,43,21,NA,24.96251875,8.37338402777778,NA,1782.53536262923,505.759041380912,NA,96358,NA,NA,9,9,1291,"A","1",0,1985,"L","0005",1997,"","3-2",2003,48,1,1,1,100,95,1,2,1,3,2,4,"06/02/03 00:00:00","12/30/99 10:26:00",1,2,1,1,4,3,NA,NA,"0","0","",5,NA,150,0,7,0,1,"2",2,"
REJON LOCALIZADO POR FOTOSINFO2. 
ROBLE A 65G NO ENTRA POR       DIST.(JUSTO Y COMP.). ARBOL N.8 FORMA COMPROBADA. ARBOL N. 9 ALTURA COMP.  
ROBLE A 146G  NO ENTRA POR  DIST.(JUSTA Y         COMP.)
ARBOL  N.14 ALTURA  COMP. 
ARBOL N.15 ALTURA COMP. Y  ENTRA POR C.P.
ARBOL N.17 ALTURA Y FORMA COMP. ARBOL N.23 FORMA COMP.
ROBLE A 301G NO ENTRA POR  DIST.(COMP.). 

ARBOL   N.35 ENTRA POR  CORRECCION DE  PENDIENTE (JUSTO Y  COMP.)
ARBOL N.40  ANTES ENTRABA. ARBOL N.46 FORMA COMP.
HAY  ARANDANO EN LA PARCELA.",11,9,"06/02/03 00:00:00","12/30/99 10:14:36","06/02/03 00:00:00","12/30/99 12:30:43",136,56,212,333,10,352838,8,33,352838,7,34,"D",3,"9.1291.A.1","IFN3","9_1291",22.1814285714286,29985.1449561644,17834.5492452265,33.3359027777778,2288.29440401014,0,13.1037094281298,7.79381761978362,13.6193136114031,9.56285714285714,59.4779490687772,43.1119984543054,863.251443993626,21.8603133401681,40.6866276317098,-3.08502627308002,42.3794980147182,"1997_2007",5.31818181818182,16.25,10.7840909090909,572.600000988353,27.5499180355249
"1268","9_1295_A_1",9.1295,21,43,657,10.6749416666667,2.76402847222222,1.780925,169.765272631355,60.1252007236049,254.647908947033,96362,NA,NA,9,9,1295,"A","1",0,1985,"M","0003",1997,"","3-3",2003,360,1,1,2,100,70,1,2,1,3,1,4,"05/29/03 00:00:00","12/30/99 10:45:00",1,2,1,1,4,5,NA,NA,"0","0","",5,NA,100,0,6.5,0,1,"3",3,"REJON LOCALIZADO POR FOTOS INFO2. DEJO UN 10% DE OCUP. DEMAS SP. 
LOS PINOS  ESTAN PLANTADOS EN   TERRAZAS SEPARADAS UNOS  10MTS.   ENTRE SI. Y  TIENEN EN LA TERRAZA UN MARCO DE 2X1.5MTS.
ARBOL N.3 MEDIDO A 1.50MTS.
ARBOL N.11  DMS.  COMP.",11,9,"05/29/03 00:00:00","12/30/99 10:25:57","05/29/03 00:00:00","12/30/99 11:51:29",86,56,53,243,7,352838,16,25,352838,15,26,"D",3,"9.1295.A.1","IFN3","9_1295",30.56875,9587.67061068143,4363.32118427714,15.8598951388889,611.862336775509,0,15.6696531791908,7.13121387283237,18.1667966356207,9.675,45.5097109762621,31.6499693314251,366.523450323249,41.7851692695733,77.7709631213372,-3.14573835080829,42.3704311121145,"1997_2007",4.65151515151515,15.3106060606061,9.98106060606061,611.781816634265,30.6180852306059
"1269","9_1296_A_1",9.1296,43,21,71,18.3384388888889,13.0577875,0.50055625,813.458598025243,604.788783749202,31.8309886183791,96363,NA,NA,9,9,1296,"A","1",0,1985,"M","0004",1997,"","3-3",2003,48,1,1,2,100,90,1,2,1,3,1,4,"05/29/03 00:00:00","12/30/99 14:23:00",1,2,1,1,2,3,NA,NA,"0","0","",5,NA,190,0,8,0,1,"2",2,"REJON LOCALIZADO POR FOTOS INFO2. 
PINOS PLANTADOS EN TERRAZAS A  UNOS 8MTS. ENTRE  SI. 
ARBOL N.4 ENTRA POR C.P. ARBOL N.5 DIST.         COMPROB. ROBLE A 132G NO ENTRA  POR  DIST. (JUSTO Y  COMP.) 
ROBLE  A 135G NO ENTRA POR DIST. ARBOL N.23 ALTURA COMP. SE LE HA SECADO LA COPA.
ROBLE A 268G NO ENTRA POR DIST. Y POR  DM. 
ROBLE A 303G NO  ENTRA POR  DIST.(JUSTO Y  COMP.). ARBOL N.39    ALTURA COMPROBADA Y ENTRA POR C.P. 
ROBLE   A 382G NO ENTRA POR DIST.

HA ESTADO  PRESENTE EL TECNICO  JOSE GUILLERMO ROPERO.",11,9,"05/29/03 00:00:00","12/30/99 13:56:36","05/29/03 00:00:00","12/30/99 16:34:57",158,56,90,302,10,352838,14,27,352838,13,28,"D",3,"9.1296.A.1","IFN3","9_1296",28.60625,22665.9628010194,14550.2985751124,31.8967826388889,1450.07837039282,0,15.6308536585366,10.0341463414634,16.7352714640549,13.575,64.1944871384769,47.4546646274853,761.427122926452,19.3448080357449,36.0047447129232,-3.13359352174665,42.3704459065875,"1997_2007",4.65151515151515,15.3106060606061,9.98106060606061,611.781816634265,30.6180852306059
"1270","9_1339_A_1",9.1339,21,43,71,23.1154694444444,9.34808775,0.416025,675.524314012267,397.675151138949,31.8309886183791,96403,NA,NA,9,9,1339,"A","1",0,1985,"J","0005",1997,"","1-2",2003,463,1,1,1,95,85,1,2,3,2,2,4,"04/01/03 00:00:00","12/30/99 14:45:00",1,2,1,1,11,3,NA,NA,"A","P","",0,NA,350,0,5,0,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.10% RESTANTE DE OCUPACION PARA RESTO DE ESPECIES.
PIE RUMBO 50 NO ENTRA POR DISTANCIA.
SE CORRIGE CALIDAD A PIES N.7,21 Y 26.SE CORRIGE FORMA A PIES N.1,7 Y 26.HAY JUNIPERUS COMMUNIS EN LOS ALREDEDORES DE LA PARCELA.LOS REBOLLOS PARECEN ESTAR HIBRIDADOS.",4,59,"04/01/03 00:00:00","12/30/99 13:06:07","04/01/03 00:00:00","12/30/99 14:50:31",104,274,11,211,10,179351,30,11,179351,29,12,"D",5,"9.1339.A.1","IFN3","9_1339",30.9125,19761.7882821149,15295.030531934,32.8795821944444,1105.0304537696,0,17.8834784278581,13.841275124824,19.4639545113742,16.2760869565217,77.3969962312399,52.6521211695002,739.428895527534,18.4825919323174,34.3999797220316,-3.37627246356075,42.3338830065148,"1997_2007",4.88636363636364,15.9090909090909,10.3977272727273,586.390909671783,28.7478551816807
"1271","9_1340_A_1",9.134,21,43,NA,18.6230513888889,12.66801875,NA,332.456992236404,763.943726841098,NA,96406,NA,NA,9,9,1340,"A","1",0,1985,"J","0006",1997,"","1-2",2003,463,1,1,1,85,75,1,2,2,2,1,4,"04/07/03 00:00:00","12/30/99 14:36:00",1,2,1,1,6,3,NA,NA,"0","K","",0,NA,240,0,3,0,1,"1",1,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.PIE N.10 MEDIDO A 1,10 DE ALTURA.SE CORRIGE CALIDAD A PIES N.5,17,21,25 Y 27.SE CORRIGE FORMA A PIES N.5,8,17,21 Y 27.",4,59,"04/07/03 00:00:00","12/30/99 12:33:49","04/07/03 00:00:00","12/30/99 14:47:02",134,274,255,55,10,179351,14,27,179351,13,28,"D",5,"9.1340.A.1","IFN3","9_1340",31.71875,19617.968801984,13951.8759890869,31.2910701388889,1096.4007190775,0,17.893064516129,12.7251612903226,19.0625331305899,14.675,71.1178416578779,46.2660098522167,709.521367987576,20.5796144520321,38.3029784150177,-3.30746964068166,43.1535622540924,"1997_2007",8.03787878787879,17.6060606060606,12.8219696969697,999.772725538774,43.8074688036907
"1272","9_1347_A_1",9.1347,43,21,NA,25.9156625,15.6016875,NA,2164.50722604978,647.230101907041,NA,96413,NA,NA,9,9,1347,"A","1",0,1985,"J","0005",1997,"","1-2",2003,463,1,1,1,95,80,1,2,2,2,2,4,"04/01/03 00:00:00","12/30/99 10:22:00",1,2,1,1,4,3,NA,NA,"0","0","",1,NA,245,0,5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
REBOLLO CON RUMBO 162 NO ENTRA POR DISTANCIA.
SE CORRIGE CALIDAD A PIES  N.4,8,13,24,25,27,28,30 Y 35.SE CORRIGE FORMA A LOS PIES    N.4,7,8,13,14,21,22,24,25,27,28,30,31,33,35,36.",4,59,"04/01/03 00:00:00","12/30/99 10:17:27","04/01/03 00:00:00","12/30/99 12:08:29",111,274,240,40,10,179351,32,9,179351,31,10,"D",5,"9.1347.A.1","IFN3","9_1347",22.81,37103.2613665366,33057.8963907919,41.51735,2811.73732795682,0,13.1958490566038,11.757106918239,13.7114220392935,13.6933333333333,89.0970097324297,60.0321496419699,1072.25589606105,13.7722039838257,25.6329598957871,-3.37621879455531,42.3248773240038,"1997_2007",4.97727272727273,16.2045454545455,10.5909090909091,561.318181276321,27.2604856248986
"1273","9_1357_A_1",9.1357,43,21,NA,11.5726006944444,11.3262104166667,NA,304.162780131178,304.162780131178,NA,96424,NA,NA,9,9,1357,"A","1",0,1985,"J","0007",1997,"","2-1",2003,303,1,1,2,90,80,1,2,2,3,1,4,"02/25/03 00:00:00","12/30/99 12:44:00",1,2,1,1,5,4,NA,NA,"0","L","0",4,0,390,0,2.5,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIE BIFURCADO ANOTADO EN IFN2. LA FCC ARBOREA DE P. SYLVESTRIS HA BAJADO POR LAS CORTAS. LA EDAD DE LA MASA SE CALCULA A PARTIR DE LA EDAD     ANOTADA EN IFN2. DEJO 10% PARA EL RESTO DE ESPECIES. PIE N.1 Y 2,  FORMA COMPROBADA. PIE CON RUMBO 11, NO ENTRA POR ESTAR  BIFURCADO POR ENCIMA DE 1.3 M.  PIE CON RUMBO 26, NO ENTRA POR DISTANCIA PARA 225 MM. PIE N.7, DIAMETRO Y ALTURA COMPROBADOS. PIE N.15, DIAMETRO COMPROBADO. PIES N.18 Y 19, FORMA CORREGIDA. HAY DAÑO EN REGENERACION POR LA SACA DE MADERA. LA    REGENERACION ESTA COMPROBADA. SE CORRIGE EL RUMBO DE LA FISIOGRAFIA. HAY POLEO Y AMAROTE.",25,52,"02/25/03 00:00:00","12/30/99 10:36:12","02/25/03 00:00:00","12/30/99 12:48:57",133,274,310,110,10,352825,40,1,352825,39,2,"D",5,"9.1357.A.1","IFN3","9_1357",28.35,12984.2139350881,8710.37319659377,22.8988111111111,608.325560262356,0,21.3441860465116,14.3186046511628,21.8924060317834,15.9,67.0843320984964,56.0846560846561,491.601737489344,25.4996866267557,47.4602645608794,-3.30336010087664,42.3160873444942,"1997_2007",4.43181818181818,15.0833333333333,9.75757575757576,611.890909541737,30.9699386731247
"1275","9_1389_A_1",9.1389,21,43,NA,31.2587013888889,13.4545875,NA,1269.70276822201,1305.07053335354,NA,96458,NA,NA,9,9,1389,"A","1",0,1985,"K","0008",1997,"","2-3",2003,303,1,1,2,90,90,1,2,2,2,1,4,"03/18/03 00:00:00","12/30/99 12:14:00",1,2,1,1,4,3,NA,NA,"0","0","",3,0,310,0,1.2,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR SILICONA, CENTRANDO CON PIES IFN2. EL MARCO DE PLANTACION ES 2 X 2 AL TRESBOLILLO Y  DE LINEA A LINEA 7 M. PIES N.19 Y 22, DIAMETROS COMPROBADOS. LOS PARAMETROS ESTAN COMPROBADOS, ASI COMO LOS RUMBOS. PIE N.42   ESTA TORCIDO HASTA 2 M. EL MATORRAL ESTA COMPROBADO.",25,52,"03/18/03 00:00:00","12/30/99 10:25:42","03/18/03 00:00:00","12/30/99 12:22:17",117,274,5,205,10,335084,24,17,335084,23,18,"D",5,"9.1389.A.1","IFN3","9_1389",24.85625,36457.4459752348,25479.6453560585,44.7132888888889,2574.77330157555,0,14.159478021978,9.89587912087912,14.8697569021713,11.8875,69.8887282816426,47.8249937138547,1118.38927132761,16.5782991267767,30.8556914460529,-3.30323043292404,42.2890699652882,"1997_2007",3.98484848484848,14.780303030303,9.38257575757576,633.845454584468,32.7018174731874
"1278","9_1397_A_3E",9.1397,21,43,378,27.85871875,5.64142847222222,1.09725625,498.685488354605,247.574355920726,31.8309886183791,96472,NA,NA,9,9,1397,"A","3E",0,1997,"","1-4",1985,"K","0010",2003,346,1,1,2,95,80,1,2,2,2,1,4,"05/19/03 00:00:00","12/30/99 16:22:00",1,2,1,1,4,3,NA,NA,"0","0","",0,NA,290,0,11,0,2,"3",2,"CRUCE DE COORDENADAS LOCALIZADO POR RUMBO Y DISTANCIA DESDE VAGUADA Y PICO DE MASA DE PINOS, 12.5 M POR LINEA DE PINOS Y 6 M RUMBO 150 G. PARCELA DESPLAZADA 20 M RUMBO 150 G POR ESTAR A CABALLO ENTRE TESELAS. DEJO 10% PARA EL RESTO DE ESPECIES. PIES N. 6, 7, 10, 11, 22, 30, ENTRAN POR PENDIENTE. EN LA PARCELA HAY   HELECHOS. CERCA DE LA PARCELA HAY CEREZOS.",25,52,"05/19/03 00:00:00","12/30/99 14:10:22","05/19/03 00:00:00","12/30/99 16:31:43",141,274,375,175,10,179505,8,33,179505,7,34,"D",5,"9.1397.A.3E","IFN3","9_1397",33.69375,17546.4787982301,8818.59855789626,34.5974034722222,778.090832893711,0,22.5506818181818,11.3336363636364,23.7936825553645,11.8125,50.2585086119146,35.0584307178631,718.716398655197,30.3489052064239,56.4856773070543,-3.20619744720795,42.2892854819246,"1997_2007",3.28030303030303,13.2045454545455,8.24242424242424,745.772729765285,40.8812293725156
