"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"104","40_1752_A_1",40.1752,43,21,NA,14.66644375,4.960806,NA,519.906147433525,47.5342763367794,NA,40724,40,1752,"A","1",0,1982,"3","4646",2002,"","4-2",2018,1,1,1,60,35,1,1,2,2,1,4,1,2,1,1,8,1,NA,NA,0,0,0,0,0,37,NA,2,NA,1,1,1,"[Pies Mayores] ARBOL N7 PAE COMPROBADO.  ARBOL A 160G NO ENTRA POR DM COMPROBADO. 
[Regeneración] COMPROBADA.
PARCELA LOCALIZADA CON PIES DEL IFN3.","2018-11-21","2000-01-01","2018-11-21","2000-01-01",40,"40.1752.A.1","IFN4","40_1752",27.8991869918699,11411.7560237872,5812.56488558463,19.62724975,567.440423770304,0,20.1109324358015,10.2434804467464,20.9857574044147,10.4548199609756,50.9348856869061,37.4735649609512,428.465262383304,40.153490687311,74.734067087045,-4.20758100319437,40.7159050217974,"2008_2021",5.90476190476191,15.3988095238095,10.6517857142857,540.185711639268,26.1568524442707
"108","40_944_A_1",40.944,21,43,NA,9.19760902777778,7.930575,NA,364.287980854783,1082.25361302489,NA,40905,40,944,"A","1",0,1984,"J","0011",2002,"","2-2",2018,1,1,2,90,70,1,2,2,2,2,4,1,2,1,1,1,3,NA,NA,1,0,NA,3,NA,0,NA,3,NA,2,1,1,"PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y PIES IFN 3, DEJO 10% AL RESTO DE ESPECIES
[Pies Mayores]
PIES A 7.4 M Y 141 G,  6.6 M Y 150 G NO ENTRAN POR DIAMETRO","2018-12-14","2000-01-01","2018-12-14","2000-01-01",40,"40.944.A.1","IFN4","40_944",21.4322580645161,16796.3284997903,11160.2984952528,17.1281840277778,1446.54159387967,0,11.611369193154,7.71515906799511,12.2784983611552,8.36451592129032,66.4448691593056,39.0276931908489,462.078060628579,31.4335712329807,58.5044682566876,-3.54948465604685,41.3064272703941,"2008_2021",5.69047619047619,17.3035714285714,11.4970238095238,445.607141707625,20.7287830006593
"109","40_957_A_1",40.957,43,21,NA,8.0948625,3.10595625,NA,795.774715459477,91.956189341984,NA,40911,40,957,"A","1",0,2002,"","2-2",1984,"J","0011",2019,1,1,2,100,85,1,2,1,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,4,NA,290,NA,1.75,NA,1,1,1,"PARCELA LOCALIZADA POR ORTOFOTO Y PIES MAYORES DE IFN3.
NO SE DA OCUPACION AL RESTO DE ESPECIES.
NO COINCIDEN LAS FOTOS DE IFN3 DE LA BASE DE DATOS CON ESTA PARCELA.
ARBOL 2 MEDIDO A 1.2 M.
A 231G ARBOL NO ENTRA POR DISTANCIA 5.1 M.
COMPROBADOS PAE ARBOLES 9, 10 Y 13.
A 257G ARBOL NO ENTRA POR DIAMETROS 75 Y 70.
A 375G ARBOL NO ENTRA POR DIAMETROS 188 Y 214 MEDIDO A 1.0 M. POR BIFURCACION.","2019-01-28","2000-01-01","2019-01-28","2000-01-01",40,"40.957.A.1","IFN4","40_957",21.1842857142857,10541.8929139302,6524.29162978184,11.20081875,887.730904801461,0,11.8750996015936,7.34940238589641,12.6747462786082,8.451428814,61.8891852065825,39.8948018733563,298.404357640535,39.7126796567505,73.9136253130743,-3.53746588932708,41.2974765679654,"2008_2021",5.55952380952381,16.922619047619,11.2410714285714,459.978570895536,21.6551491972678
"110","40_963_A_1",40.963,43,21,NA,18.0282486111111,8.74007013888889,NA,866.510245722541,159.154943091895,NA,40916,40,963,"A","1",0,1984,"K","0011",2002,"","2-4",2019,1,1,1,90,85,1,1,2,2,2,4,1,2,1,1,9,2,NA,NA,0,0,NA,4,NA,220,NA,1.5,NA,2,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[ClaEsp]
NO SE DA OCUPACION AL RESTO DE ESPECIES.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 1, 2, 6, 8, 9, 11, 13, 18, 19, 20, 22, 23, 28, 29, 31
ARBOL 29 COMPROBADA ALTURA.
A 81G ARBOL NO ENTRA POR DISTANCIA LATERAL 10.1 M.
A 90G ARBOL NO ENTRA POR DIAMETROS 227 Y 217.
A 363G ARBOL NO ENTRA POR DISTANCIA 15.1 M.","2019-01-09","2000-01-01","2019-01-09","2000-01-01",40,"40.963.A.1","IFN4","40_963",28.85625,17704.2190307168,9470.07281400688,26.76831875,1025.66518881444,0,17.2612068965517,9.23310347010345,18.22899807147,12.637499925,53.4904860676222,43.7946716049383,617.783342686228,24.7079108744308,45.9866038360138,-3.54933348862437,41.2884130852345,"2008_2021",5.60119047619048,16.9880952380952,11.2946428571429,463.892855482442,21.7844862951922
"111","40_965_A_1",40.965,21,43,NA,16.08406875,6.87907361111111,NA,512.832594407218,809.92182151209,NA,40917,40,965,"A","1",0,1984,"K","0011",2002,"","2-4",2019,1,1,2,95,85,1,1,3,3,2,4,1,2,1,1,5,3,NA,NA,0,0,NA,4,NA,300,NA,3,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
[Localización]
LAS FOTOS DE LA PARCELA DE IFN3 DE LA BASE DE DATOS NO COINCIDEN CON ESTA PARCELA.
[Pies Mayores]
ARBOL 3 MEDIDO A 1.2 M.
A 79G ARBOL NO ENTRA POR DISTANCIA LATERAL 5.05 M.
ARBOL 11 COMPROBADA ESPECIE.
ARBOL 24 COMPROBADO PAE Y FORMA.
NO SE BARRENAN LOS DOS PRIMEROS REBOLLOS DE LA LISTA POR NO ALCANZAR DIAMETRO SUFICIENTE.","2019-01-10","2000-01-01","2019-01-10","2000-01-01",40,"40.965.A.1","IFN4","40_965",23.8875,18139.9498971373,10023.5782128305,22.9631423611111,1322.75441591931,0,13.7137700534759,7.57780740868984,14.867265885824,10.6874999975,55.2569233634565,44.7409733019362,574.402650388539,25.726710669527,47.8828039155513,-3.52545040834314,41.2885245770629,"2008_2021",5.38095238095238,16.5416666666667,10.9613095238095,482.514284133911,23.0192814807602
"112","40_996_A_1",40.996,21,43,NA,7.20392361111111,5.10665,NA,282.942121052258,541.126806512444,NA,40938,40,996,"A","1",0,1984,"L","0012",2002,"","4-2",2018,1,1,1,90,80,1,2,3,2,2,4,1,2,1,1,5,2,NA,NA,0,0,NA,0,NA,0,NA,1.5,NA,3,2,2,"[Identificación]
PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES MAYORES DE IFN3.
HAY UNA PLANTACION DE PINO,PERO PREVALECE EL REBOLLO EN ESTADO NATURAL.
[Pies Mayores]
COMPROBADOS PAE ARBOLES 4, 6, 8, 10
COMPROBADA FORMA ARBOL 8.
SE PODAN LOS DOS PINOS MAS PROXIMOS AL REJON.","2018-12-17","2000-01-01","2018-12-17","2000-01-01",40,"40.996.A.1","IFN4","40_996",20.3042857142857,10838.8053022094,5573.25242306066,12.3105736111111,824.068927564703,0,13.1527896995708,6.76309012103004,13.7915295581617,7.58285711714286,51.419434777785,37.3460914796313,317.210666484821,45.9394041397172,85.5028654333518,-3.52508949239814,41.2434886882205,"2008_2021",5.19642857142857,16.3214285714286,10.7589285714286,508.807142632348,24.5102795590637
"116","42_1174_A_1",42.1174,21,43,NA,18.474388,3.3491625,NA,91.6732472209317,159.154943091895,NA,42388,42,1174,"A","1",0,1984,"J","0002",2000,"","1-1",2019,1,1,1,100,85,1,3,1,1,2,4,1,2,1,1,7,2,NA,NA,1,0,0,0,0,20,275,4.25,1,2,2,1,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
SUBPISO FORMADO POR TODAS AS ESPECIES EXCEPTO EL PINO.
[Suelo] ROCOSIDAD COMPROBADA.
[Pies Mayores] PIE 2 DANOS POR RAYO EN TRONCO.
PIES 10, 13, 17 Y 18 ALTURAS COMPROBADAS.
PIES 11, 18 Y 20 DIAMETROS COMPROBADOS.
PIE 14 ALGO DOMINADO.
PIE 16 FORMA COMPROBADA. BIFURCADO A 12.3 MT DE ALTURA.
021 A 27 GR Y 22.5 MT NO POR DM 383-374.
043 A 54 GR Y 10.17 MT LATERAL NO POR DIST. DM 160-164.
021 A 100 GR Y 20.6 MT NO POR DM 413-379.
021 A 152 GR Y 24.6 MT NO POR DM 393-400.
HAY DOS PIES DE 021 A 195 Y 197 GR Y 25.4 MT ESTAN SOLDADOS (PAE 42). DIAMETRO DEL MAYOR 453-449.
021 A 322 GR Y 20.8 MT O POR DM 407-423.
043 A 370 GR Y 10 MT ESTA JUSTO POR DIST. Y NO POR DM 117-119.","2019-07-18","2000-01-01","2019-07-18","2000-01-01",42,"42.1174.A.1","IFN4","42_1174",42.3788659793814,7218.63159887601,4382.74512625526,21.8235505,250.828190312827,0,28.7791878172589,17.4730963086294,33.2835461095173,21.259793585567,60.7143482282388,50.1660275570151,397.064558522456,29.6997493433943,55.2774621061542,-2.83143313688859,41.8210190148759,"2008_2021",4.47023809523809,16.047619047619,10.2589285714286,508.457142455237,25.0979285830703
"118","42_1187_A_1",42.1187,21,43,NA,22.2458585555556,4.384836,NA,197.493600494476,5.09295817894065,NA,42397,42,1187,"A","1",0,1984,"J","0003",2000,"","1-1",2019,1,1,1,100,80,1,1,1,2,2,4,1,2,1,1,7,3,NA,NA,0,0,0,0,0,160,NA,1,NA,1,2,2,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
[ClaEsp] SOLO HAY UN PIE FUSTAL DE ROBLE Y POR ELLO COSIDERO SU ESTADO LATIZAL, SIENDO EL QUE MAS PREDOMINA..
[Suelo] ROCOSIDAD COMPROBADA.
[Selvicultura] CORTAS MUY ANTIGUAS QUE NO TENGO EN CUENTA.
[Localización] DISTANCIA FOTO 2 COMPROBADA.
[Pies Mayores]
PIES 2, 6, 8, 9 Y 18 ALTURAS COMPROBADAS.
PIE 5 DIAMETRO CON CINTA. PERIMETRO 329 CM. DIAMETRO Y FORMA COMPROBADOS.
PIE 6 FORMA COMPROBADA.
PIE 9 DIAMETROS COMPROBADOS.
PIE 13 AFECTADO POR DOMINANCIA.
PIE 14 DIST. LATERAL CINTA 14.98 MT.
PIE 17 DIAMETROS COMPROBADOS. PRESENTA DANOS POR MUERDAGO.
PIE 22 BIFURCADO A 7.5 MT DE ALTURA. AFECTADO POR DOMINANCIA.
TODOS LOS PIES ESTAN AFECTADOS POR PERFORADORES A NIVEL DE CORTEZA.
021 A 103 GR Y 22.5 MT ESTA BIF. POR DEBAJO QUEDANDO UN DIAMETRO INFERIOR A 425 MM EN AMBOS PIES.
021 A 132 GR Y 20.2 MT NO POR DM 385-406.
021 A 138 GR Y 19.3 MT NO POR DM 379-393.
043 A 94 GR Y 5.6 MT NO POR DM 101-96.
043 A 130 GR Y 10.2 MT NO POR DIST. NI DM 102-104.
021 A 264 GR Y 21.7 MT ESTA. BIF. POR DEBAJO TENIENDO AMBOS PIES UN DIAMETRO INFERIOR A 425 MM.
021 A 281 GR Y 13.8 MT NO POR DM 202-201.
021 A 381 GR Y 13.2 MT NO POR DM 205-216.
021 A 321 GR Y 14.8 MT NO POR DM 182-187.
043 A 373 GR Y 13.3 MT NO POR DM 190-199.
 
FUERA DE LA PARCELA HAY PINO PINASTER.

CAMBIO EL PIE PROPUESTO PARA BARRENAR DE ROBLE DEBIDO A SU EXCESIVO DIAMETRO Y BAJA CALIDAD.
PARCELA LEVANTADA POR EL AUXILIAR MIGUEL JULIO VOCES.","2019-08-22","2000-01-01","2019-08-22","2000-01-01",42,"42.1187.A.1","IFN4","42_1187",47.0814207650273,7811.83390276812,2988.26493584233,26.6306945555556,202.586558673417,0,38.5604748603352,14.750558750838,40.9110845198728,14.4710382666667,38.2530526510994,30.7361970635685,446.603072047513,48.5506439418481,90.3629303296396,-2.80737926838428,41.8119745153973,"2008_2021",4.47023809523809,16.047619047619,10.2589285714286,508.457142455237,25.0979285830703
"120","42_1194_A_1",42.1194,43,21,NA,9.52345277777778,5.46209236111111,NA,491.611935328299,148.544613552436,NA,42399,42,1194,"A","1",0,2000,"","2-2",1984,"J","0011",2019,1,1,1,95,65,1,1,1,3,2,4,1,2,1,1,5,2,NA,NA,1,0,0,4,0,205,NA,0.5,NA,2,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. TRATO LA MASA COMO NATURAL AL ESTAR A CABALL ENTRE LA PLANTACION  Y EL BOSQUE DE REBOLLO. SE OBSERVAN CORTAS ANTIGUAS. CAMBIO RUMBO FOTO 1 PARA MEJOR REFERENCIA.
[Pies Mayores]
PIE 001 IFN4 CALIDAD Y AGENTE COMPROBADOS. PIE 002 IFN4 ALTURA COMPROBADA. PIES 006,007 IFN4 ALTURSA COMPROBADAS. PIE 012 IFN4 PAE COMPROBADO. PIE 013,015 IFN4 ALTURA Y PAE COMPROBADOS. PIE 016 IFN4 CALIDAD, PAE Y AGENTE COMPROBADO. PIE 017 IFN4 ALTURA COMPROBADA. PIE 024 IFN4 ALTURA Y AGETE COMPROBADOS.","2019-05-10","2000-01-01","2019-05-10","2000-01-01",42,"42.1194.A.1","IFN4","42_1194",24.1108108108108,10716.6096736799,5166.5231335266,14.9855451388889,640.156548880735,0,16.7406077348066,8.07071823690608,17.2642706604265,10.1945945916216,48.2104255995776,42.2822553402085,353.358382004555,38.7692093108066,72.1576291363659,-2.59068486637317,41.8114067688511,"2008_2021",4.54166666666667,16.8630952380952,10.702380952381,488.771428125245,23.6094306857508
"127","42_151_A_1",42.151,21,43,NA,26.4740675277778,8.13474375,NA,605.496139051833,827.605704077856,NA,41724,42,151,"A","1",0,1984,"L","0003",2000,"","3-1",2019,1,1,1,95,85,1,2,3,2,2,4,1,2,1,1,9,9,NA,NA,1,0,NA,0,NA,100,NA,8.5,NA,1,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, CROQUIS Y PIES IFN 3. EL MODELO DE COMBUSTIBLE ES UNA MEZCLA ENTRE EL MODELO 9 Y EL 8. LAS CORTAS QUE SE OBSERVAN SON ANTIGUAS.
[Pies Mayores]
PIES 1, 2, 19, 21 MEDIDOS POR ENCIMA DE 1.3 M.
PIES 1, 2, 3, 4 PARAMETROS COMPROBADOS.
PIE 6, 7 RUMBO COMPROBADO.
DISTANCIAS COMPROBADAS POR PENDIENTE.
PIE 14, 25, 26, 32, 34, 36 ALTURA COMPROBADA.
PINO A 11.2 M Y 134 G NO ENTRA POR DIAMETRO.","2019-08-19","2000-01-01","2019-08-19","2000-01-01",42,"42.151.A.1","IFN4","42_151",39.0892307692308,21792.1455750207,9666.51951371412,34.6088112777778,1433.10184312969,0,15.2062783810464,6.74517275939289,17.5351656691467,13.0943589415385,44.3578145182473,33.4986355163728,811.070652646165,20.1733131967174,37.5467665701074,-2.45604915031838,42.0720350774775,"2008_2021",3.42261904761905,15.3214285714286,9.37202380952381,632.057142530169,32.6273160070881
"128","42_152_A_1",42.152,21,43,NA,10.99368125,3.57271875,NA,332.456992236404,286.478897565412,NA,41725,42,152,"A","1",0,1984,"L","0004",2000,"","3-1",2019,1,1,2,80,60,1,2,4,2,2,4,1,2,1,1,8,1,NA,NA,0,0,NA,5,NA,130,NA,9.5,NA,1,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO, GPS, CROQUIS Y PIES IFN 3. EN LA MASA HAY PINOS MARCADOS PARA CORTAR.
[Pies Mayores]
PINOS A 63 G Y 15.1 M, 304 G Y 17.4 M (BIFURCADO > 1.3 M) NO ENTRAN POR DISTANCIA.
PIE 4, 7 ALTURA COMPROBADA.
DISTANCIAS COMPROBADAS.","2019-08-21","2000-01-01","2019-08-21","2000-01-01",42,"42.152.A.1","IFN4","42_152",28.10625,9900.14481561852,4204.8735931633,14.5664,618.935889801815,0,15.9954285714286,6.79371428034286,17.3104493628229,10.97500014875,42.4728493519577,39.0482549210585,343.11273793076,36.6245782201824,68.1660209085332,-2.44396189831476,42.071977149146,"2008_2021",3.42261904761905,15.3214285714286,9.37202380952381,632.057142530169,32.6273160070881
"129","42_1521_A_1",42.1521,43,21,NA,9.08126736111111,1.94888055555556,NA,969.076764603985,28.2942121052258,NA,42591,42,1521,"A","1",0,2000,"","1-1",1985,"J","0583",2019,1,1,1,90,65,1,1,4,2,2,4,1,2,1,1,6,3,NA,NA,0,0,NA,0,NA,300,NA,3,NA,2,2,1,"[Identificación]parcela localizada con croquis y pies ifn3. no ha aparecido el rejon, ya que hay un monticulo junto a la carretera, donde debia de estar y debe ser nuevo. pero si ha aparecido el primer rejon y se ha centrado con los pies ifn3.
la parcela esta desplazada 13m-r.240.
[ClaEsp. Resto de especies=10%]
[Especies Presentes]
[Pies Mayores]
pie 1-444: no aparece el tocon, ha debido ser retirado al ensanchar la carretera.
43-r.243 a 2.4m no por diametro, medido a 1.25m por rama.
43-r.280 a 4.5m no por diametro.
43-r.329 a 2m no por diametro.
43-r.256 a 2.9m no por diametro.
[PiesMay 3-43]medido a 1.40m por rama.
[PiesMay 13-43]medido a 1.20m por rama.","2019-05-14","2000-01-01","2019-05-14","2000-01-01",42,"42.1521.A.1","IFN4","42_1521",20.4266666666667,10995.6613405677,7523.07732583215,11.0301479166667,997.370976709211,0,11.0246453900709,7.54290780613475,11.8663557563462,8.74333343466667,68.4185979616912,42.8035253002611,301.607670418291,36.2155092103146,67.4046576919513,-1.8318596591973,41.8332156760568,"2008_2021",4.91666666666667,16.327380952381,10.6220238095238,568.942857299532,27.5890893422778
"130","42_179_A_4",42.179,43,21,NA,8.48956736111111,5.94429583333333,NA,618.935889801815,134.397507499823,NA,41742,42,179,"A","4",0,2000,"","4-4",1984,"M","0012",2019,1,1,1,90,75,1,1,4,2,2,4,1,2,1,1,6,1,NA,NA,0,0,0,0,0,90,NA,10.5,NA,3,2,3,"[Pies Mayores]parcela no encontrada por falta de referencias en una zona muy igual y dificil de andar.no dejo ocupacion para resto de especies.edad de los pinos segun ifn3.comprobado rebollo a barrenar.","2019-03-12","2000-01-01","2019-03-12","2000-01-01",42,"42.179.A.4","IFN4","42_179",24.8257575757576,10871.1668073047,4803.64983098631,14.4338631944444,753.333397301638,0,14.4307511737089,6.37652578286385,15.6189825971762,8.59393937848485,44.1870676453843,34.6170277070491,354.083880950602,42.3949476664184,78.9058885994963,-2.20267609670592,42.0345295082676,"2008_2021",3.74404761904762,15.702380952381,9.72321428571429,617.407142536981,31.3035762626265
"137","42_2589_A_1",42.2589,21,43,26,19.6049507777778,11.9948548611111,4.723053,208.528343215514,498.685488354605,15.278874536822,43221,42,2589,"A","1",0,1985,"L","0006",2000,"","3-2",2019,1,1,1,95,85,1,2,2,1,3,4,1,2,1,1,8,2,NA,NA,1,0,0,0,0,80,NA,2.5,NA,2,2,2,"REJON LOCALIZADO MEDIANTE ORTOFTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR POR SERGIO ZURITA MUNOZ. DEJO 10% R.SPP. HAY CALLUNA FUERA DE 10M. SE OBSERVAN CORTAS ANTIGUAS.
[Pies Mayores]
PIE 005 IFN4 CALIDAD Y ALTURA COMPROBADAS. PIES 010,015,020,022,035,038 IFN4 CALIDADES YAGENTES COMPROBADOS. PIE 017 IFN4 CALIDAD, ALTURA Y AGENTE COMPROBADOS. 021 A 226G Y 19.1M SE VA POR DIAMETRO. PIE 018 IFN4 CALIDAD Y AGENTE COMPROBADOS. PIE 019 IFN4 MEDIDO A 1.1M. PIES 021,023,025 IFN4 ALTURAS COMPROBADAS. PIE 032 IFN4 ESPECIE Y CALIDAD COMPROBADA. PIE 037 IFN4 MEDIDO CON CINTA METRICA(235CM).","2019-05-27","2000-01-01","2019-05-27","2000-01-01",42,"42.2589.A.1","IFN4","42_2589",47.2210382513661,16445.9471241853,7731.66225879463,37.1723280833333,736.639812159555,0,22.325628961014,10.4958517462262,25.3476292751675,15.975956504918,47.0125691175579,33.8322855585579,753.149018329357,23.0624550522335,42.9240654688645,-2.72275870063932,41.8928610321428,"2008_2021",4.51785714285714,15.4404761904762,9.97916666666667,532.821429235595,26.6688515154416
"138","42_265_A_1",42.265,21,43,NA,16.315237,4.04725,NA,585.690190578175,541.126806512444,NA,41799,42,265,"A","1",0,1984,"J","0012",2000,"","2-2",2019,1,1,1,100,90,1,3,2,1,2,4,1,2,1,1,5,4,NA,NA,0,0,0,0,0,320,NA,4.25,NA,2,2,3,"[Pies Mayores] PINO A 90 GRADOS NO ENTRA JOR DIAMETRO  PINO A 250 GRADOS NO ENTRA POR DISTANCIA  N15 DIAMETRO COMPROBADA DENDROMETRIA HECHA POR EL AUXILIAR ","2019-06-28","2000-01-01","2019-06-28","2000-01-01",42,"42.265.A.1","IFN4","42_265",37.3917647058824,13074.0056172041,9619.32465988823,20.362487,1126.81699709062,0,11.6025988700565,8.53672307457627,15.1685397738232,19.3529409294118,73.5759563024064,51.7572280464399,505.329245941541,15.3931086328764,28.6498033808824,-2.90345919112807,41.965207180973,"2008_2021",2.83333333333333,13.2202380952381,8.02678571428571,735.185712644032,40.782961771239
"141","42_277_A_1",42.277,21,43,NA,16.6327347222222,3.6188875,NA,339.53054526271,254.647908947033,NA,41808,42,277,"A","1",0,2000,"","2-4",1984,"K","0013",2019,1,1,1,85,70,1,1,3,1,2,4,1,2,1,1,7,5,NA,NA,0,0,0,0,0,220,NA,3,NA,1,2,2,"REJON LOCALIZADO POR ORTOFOTO, FOTOS PARCELA Y POR PIES IFN3
[Identificación]

[Pies Mayores]
PIE A RUMBO 104 NO ENTRA POR DN PARA 225MM
PIE N 9 DN Y HT COMPROBADO","2019-06-28","2000-01-01","2019-06-28","2000-01-01",42,"42.277.A.1","IFN4","42_277",29.9375,11660.7521638662,5805.2649811038,20.2516222222222,594.178454209743,0,19.625,9.77023811613095,20.8317866092501,12.67499995,49.7846528210494,42.3382044258873,443.383214223429,32.3663393996224,60.2405454332727,-2.85520930083785,41.9561500118792,"2008_2021",3.49404761904762,14.077380952381,8.78571428571429,645.29285635267,34.3501900720052
"142","42_291_A_1",42.291,21,43,NA,17.08516875,8.96674375,NA,519.906147433525,636.619772367581,NA,41819,42,291,"A","1",0,2000,"","2-4",1984,"K","0013",2019,1,1,2,100,95,1,2,3,2,2,4,1,2,1,1,7,3,NA,NA,1,4,0,0,0,250,NA,10,NA,2,2,2,"CENTRO DE PARCELA LOCALIZADO POR ORTOFOTO Y PIES IFN3.
[Identificación]
[Pies Mayores]
PIE A R 29 NO ENTRA POR DN PARA 125MM
[Matorral] ","2019-08-01","2000-01-01","2019-08-01","2000-01-01",42,"42.291.A.1","IFN4","42_291",25.3375,18870.4710859291,12446.2702314341,26.0519125,1156.52591980111,0,16.3165137614679,10.7617737037615,16.9354670993026,12.14999997375,65.9563302620186,47.9526392649235,618.986432217817,24.2017091693241,45.0444563030976,-2.86731251589263,41.9381516792675,"2008_2021",3.49404761904762,14.077380952381,8.78571428571429,645.29285635267,34.3501900720052
"143","42_293_A_1",42.293,21,43,NA,16.86018625,4.004499,NA,147.978729310331,47.109863155201,NA,41820,42,293,"A","1",0,2000,"","2-3",1985,"K","0008",2019,1,1,1,95,90,1,3,2,2,2,4,1,2,1,1,7,5,NA,NA,1,0,0,0,0,20,NA,7.25,NA,2,2,3,"Rejon localizado por ortofoto, gps y por pies ifn3.
[Identificación]

[Pies Mayores]
Pie n3, 7, 9, 11, 12, 13, 15, 18, 19 ht comprobada.
Pie a R 151 no entra por dn para 425mm
Pie n15 y 17 no es maderable por estar muy torcido y se corrige forma anotada.
Pie n16 entra por distancia lateral.
Pie R 352 no entra por dn para 125m
Pie n19 dn con cinta 2280mm
Hay fresas
[Localización]
Se barrena otro pie por estar podridos los dos selecionados anteriores a este","2019-05-30","2000-01-01","2019-05-30","2000-01-01",42,"42.293.A.1","IFN4","42_293",39.5812701829925,6397.28598922643,2784.09390485609,20.86468525,195.088592465532,0,32.7916968817984,14.2709210706309,36.9015867024747,15.6131325687836,43.5199225037732,39.4457593114139,364.45629120454,45.8557726015823,85.3472096018269,-2.99999999999999,41.9292218446183,"2008_2021",4.31547619047619,15.0416666666667,9.67857142857143,560.157144205911,28.465335821716
"144","42_296_A_1",42.296,21,43,NA,22.2856977222222,6.95184375,NA,209.660111699723,986.760647169751,NA,41823,42,296,"A","1",0,2000,"","2-3",1985,"K","0010",2019,1,1,1,97,85,1,1,2,2,1,4,1,2,1,1,7,6,NA,NA,1,0,0,0,0,290,NA,7.25,NA,1,2,3,"[Pies Mayores]N6 DMS COMP.N15 ALTURA COMP.N17ALTURA COMP.N20 ALTURA COMP.N21 ALTURA COMP.N26 ALTURA COMP.","2019-07-01","2000-01-01","2019-07-01","2000-01-01",42,"42.296.A.1","IFN4","42_296",47.0915300546448,16238.3666370753,9863.24910390548,29.2375414722222,1196.42075886947,0,13.5724547711955,8.24396353104529,17.6393880679196,18.3595628863388,60.7404015708439,38.9869746534768,683.590891282685,15.7469226069031,29.3083253877774,-2.96381755151656,41.929216143797,"2008_2021",4.31547619047619,15.0416666666667,9.67857142857143,560.157144205911,28.465335821716
"151","42_342_A_1",42.342,21,43,NA,18.5134272222222,11.3407944444444,NA,164.10643021031,445.633840657307,NA,41845,42,342,"A","1",0,2000,"","4-2",1985,"L","0013",2019,1,1,1,100,90,1,1,3,2,1,4,1,2,1,1,7,6,NA,NA,0,0,0,0,0,10,NA,11.25,NA,1,3,3,"[Pies Mayores]N4 MEDIDO A 1.20MTS.N7 ALTURA COMP.N9 MEDIDO A 1.40MTS.N10 MEDIDO A 1.05MTS.N13 MEDIDO A 1.40MTS.PINO A 241G NO ENTRA POR DM.N18 ALTURA COMP.N27 Y N28 ALTURAS COMP.N30 ALTURA COMPROBADA 
[PiesMay 25-43]
[PiesMay 3-21]
[PiesMay 23-21]ALTURAS COMP.","2019-07-19","2000-01-01","2019-07-19","2000-01-01",42,"42.342.A.1","IFN4","42_342",42.7139473684211,13161.4205855032,5693.88486226851,29.8542216666667,609.740270867617,0,21.5852900232019,9.33821355470998,24.968100065517,14.1647370352632,43.2619322912613,33.1618544010646,608.492019630967,28.5903218227601,53.2125848231066,-2.87944281475977,41.9021389675732,"2008_2021",4.07738095238095,14.9107142857143,9.49404761904762,575.964285169329,29.5456488270068
