"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"42233",NA,NA,"24.924",24,24,924,"A","1",0,1984,"L","0004","1997","","3-2","2003","052",1,"1","2",100,85,1,2,2,2,2,4,"02/05/03 00:00:00","12/30/99 14:05:00",1,2,1,1,8,3,NA,NA,"0","K","V","4","",260,0,1.8,0,2,"2",2,"PINO PINASTER A 15,10M AL LATERAL SIN PENDIENTE Y 139G NO ENTRA POR DISTANCIA. PIE 22 ENTRA POR POCO Y DIAMETRO COMPROBADO.
24,PIE 25 ENTRA POR MEDIA DE SUS DIAMETROS. PIE SILVESTRE A 301G Y 10,10M AL FRENTE CON DIAMETRO 223-225 NO ENTRA POR MUY POCO. PIES 27 Y 28 ESPECIE COMPROBADO. PIE 36 DISTANCIA COMPROBADA ESTA TUMBADO ENCIMA DE OTRO PINO POR EL VIENTO. PINO PINASTER A 12,20M Y 382G CON DIAMETROS 222-224 NO ENTRA POR  MUY POCO. REJON ENCONTRADO POR EL CROQUIS Y PIES MAYORES. EDAD POR COMPARACION CON IFN2. A MAS DE 25 M HAY 045. NO HAY REGENERACION EN 5M. FUERA DE LOS 10M HAY ROSA CANINA. RUMBOS COMPROBADOS.",1,1,"02/05/03 00:00:00","12/30/99 11:55:42","02/05/03 00:00:00","12/30/99 14:30:16",155,"130","000","195","10",179343,10,31,179343,9,32,"",4,"24.924.A.1"
"42256",NA,NA,"24.946",24,24,946,"A","1",0,1984,"L","0004","1997","","3-2","2003","052",1,"1","2",85,85,1,2,1,2,1,4,"01/14/03 00:00:00","12/30/99 12:02:00",1,2,1,1,10,2,NA,NA,"0","0","","4","",245,0,0.8,0,2,"2",2,"PARCELA LOCALIZADA POR EL PINCHAZO DE LA FOTO AEREA, Y LOCALIZANDO LOS PIES DEL IFN2. HAY 021 EN ESTADO 4 PERO   DOMINA EL 3. HAY 026 EN  ESTADO 3  PERO  DOMINA EL 4. EN LA  PLANTACION, LE  HE PUESTO OTRO MARCO,  YA QUE LAS  ESPECIES ESTAN INTERCALADAS UNAS  CON  OTRAS Y NO GUARDAN NINGUN MARACO REGULAR. A 110 GRADOS PIE NO ENTRA POR DIAMETRO. A 219  GRADOS PIE NO ENTRA  POR DISTANCIA.",23,51,"01/14/03 00:00:00","12/30/99 10:45:58","01/14/03 00:00:00","12/30/99 12:05:47",80,"056","002","210","06",977380,28,13,977380,27,14,"D",4,"24.946.A.1"
"45516",NA,NA,"25.580",25,25,580,"A","1",0,1982,"01","5587","1997","","2-4","2001","173",1,"1","1",100,90,1,3,1,2,2,4,"07/25/01 00:00:00","12/30/99 14:45:00",1,2,1,1,6,4,NA,NA,"0","0","","0","",270,0,6,0,2,"2",2,"COMPROBADA LA ESPECIE SECUNDARIA, ES 026 EN LUGAR DE 025. NO DOY   OCUPACION     RESTO ESPECIES.  COMPROBADO    DIAMETRO   PIE 2, 43.  MUCHOS PIES   MUERTOS  EN   PARCELA   Y   ALREDEDORES   QUE CREO  QUE   LA CAUSA  ES    POR   PERFORADORES.  PIE    33(IFN2) NO HAY     SUFICIENTE   PENDIENTE   PARA QUE ENTRE.     COMPROBADA  ESPECIE   PIE 39. A +25M.    HAY 255.SUBPISO DE BOJ.",1,1,"07/25/01 00:00:00","12/30/99 12:29:05","07/25/01 00:00:00","12/30/99 14:57:51",149,"173","205","010","09",NA,NA,NA,NA,NA,NA,"D",4,"25.580.A.1"
"48909",NA,NA,"27.2638",27,27,2638,"A","1",0,1985,"K","0007","1996","47","7146","1998","047",1,"1","1",90,80,1,2,1,2,2,4,"04/23/98 00:00:00","12/30/99 23:00:00",1,2,1,1,10,7,NA,NA,"0","0","","0","",10,0,8,0,2,"2",2,"ENCONTRADO REJON DE IFN2
27,10% PARA RESTANTES ESPECIES
27,PIE 20 COMPROBADO
27,PIE 35 ENTRA POR PENDIENTE
27,PIE 40 ENTRA JUSTO
27,PIE 39, 47 COMPROBADO LA ESPECIE
27,PIE 47 CONFIRMO ESPECIE
27,PIES 42 Y 43 DE IFN2 INVERTIDOS
27,PIES 18, 20, 30, 26, 40  ALTURAS COMPROBADAS
27,MUCHAS GUIAS TERMINALES ROTAS POR NIEVE
27,EN 10MTS APENAS HAY MATORRAL
27,FUERA DE 10MTS HAY 1102, 0136, 0117, 1103 COMO MATORRAL
27,TOCONES NO MEDIBLES",7,NA,"04/23/98 00:00:00","12/30/99 11:07:00","04/23/98 00:00:00","12/30/99 13:29:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2638.A.1"
"48918",NA,NA,"27.2644",27,27,2644,"A","2C",0,1985,"K","0007","1996","48","4808","1998","047",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",0,0,0,0,1,"1",2,"ENCONTRADO REJON DE IFN2
27,PARCELA A2 DE GABINETE.
27,A 151G PIE COMPROBADO.
27,A 274G PIE COMPROBADO.
27,PIE 25, 41 DIAMETROS Y ALTURAS COMPROBADOS.
27,PIE 29 H COMPROBADA.
27,PIE 32, 49 Y 52  H  COMPROBADAS.
27,A 309 G PIE COMPROBADO, 
27,PIE 49 DIAMETRO  Y ALTURA COMPROBADA, PIE 52 H  COMPROBADA.
27,TOCONES NO MEDIBLES.
27,PIES 28 Y 29 DE IFN 2 INVERTIDOS.",7,NA,"04/08/98 00:00:00","12/30/99 10:30:00","04/08/98 00:00:00","12/30/99 16:30:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2644.A.2C"
"48919",NA,NA,"27.2644",27,27,2644,"A","2E",0,1996,"48","4808","1985","K","0007","1998","047",1,"1","1",90,90,1,2,1,2,1,4,"07/04/98 00:00:00","12/30/99 20:19:00",1,2,1,1,8,7,NA,NA,"4","0","","0","",218,0,4.2,0,1,"1",2,"PARCELA A2 DE GABINETE
27,NO DOY OCUPACION A RESTANTES ESPECIES  PORQUE LA UNICA QUE HA VISTO APARTE DE  026 Y 021 ES EL 041, PERO EN  REGENERACION Y MENOS DE CUATRO  EJEMPLARES.
27,A 23 G  COMPROBADO.
27,A 139G PIE COMPROBADO.
27,A 195G PIE COMPROBADO.
27,A 202G PIE COMPROBADO.",7,NA,"04/08/98 00:00:00","12/30/99 14:15:00","04/08/98 00:00:00","12/30/99 16:30:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2644.A.2E"
"48921",NA,NA,"27.2645",27,27,2645,"A","2E",0,1996,"48","4806","1985","K","0007","1998","047",1,"1","1",90,90,1,2,1,2,1,4,"07/04/98 00:00:00","12/30/99 00:50:00",1,2,1,1,10,7,NA,NA,"0","0","","0","",320,0,9.5,0,2,"2",2,"10% PARA RESTANTES ESPECIES.
27,PARCELA A2 DE GABINETE.
27,PIES 8, 12, 18 Y 37 ENTRAN POR PENDIENTE. PIES 29 Y 37 ALTURAS COMPROBADAS.",7,NA,"04/07/98 00:00:00","12/30/99 12:40:00","04/07/98 00:00:00","12/30/99 14:50:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2645.A.2E"
"49116",NA,NA,"27.288",27,27,288,"A","1",0,1985,"K","0002","1995","3","5911","1998","025",1,"1","1",100,70,1,2,1,2,1,4,"06/26/98 00:00:00","12/30/99 14:13:00",1,2,1,1,5,6,NA,NA,"4","0","","0","",242,63,6.5,3.8,1,"1",1,"EL ARBOL 17 ENTRA POR CORRECCION DE PENDIENTE.
27,0102: E. CILIARIS. 
27,HAY TAMBIEN RESTOS DE CORTA EN LA PARCELA; EL MODELO DE COMBUSTIBLE SE PARECE MAS AL 1.
27,PIE 17 ENTRA POR PENDIENTE.
27,PIES 20, 26 Y 28 ALTURAS COMPROBADAS.",22,NA,"04/21/98 00:00:00","12/30/99 10:50:00","04/21/98 00:00:00","12/30/99 13:20:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.288.A.1"
"49631",NA,NA,"27.768",27,27,768,"A","1",0,1985,"L","0001","1995","17","0118","1998","001",1,"1","1",100,60,1,2,1,2,1,4,"07/05/98 00:00:00","12/30/99 18:40:00",1,2,1,1,5,7,NA,NA,"0","0","","0","",382,0,4.2,0,2,"3",2,"REJON LOCALIZADO POR EL CROQUIS DEL IFN2 Y LA REFERENCIA QUE HA DEJADO.
LOS PINOS SE ENCUENTRAN MAL DESARROLLADOS POR EL VIENTO Y EL SUELO, POR ESO TODOS TIENEN CALIDAD 3 Y FORMA 5.
27,PIES 4 Y 22 ENTRAN JUSTOS.
HA PASADO EL FUEGO Y TIENEN TODOS LOS TRONCOS QUEMADOS.",23,NA,"05/25/98 00:00:00","12/30/99 14:55:00","05/25/98 00:00:00","12/30/99 15:55:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.768.A.1"
"49633",NA,NA,"27.770",27,27,770,"A","4",0,1995,"5","1164","1985","L","0007","1998","044",1,"1","1",100,80,1,2,1,2,1,4,"03/26/98 00:00:00","12/30/99 01:11:00",1,2,1,1,1,2,NA,NA,"4","0","","0","",315,0,2.5,0,2,"2",2,"no encuentro rejon, masa homogenea y ha habido algunas cortas
27,pie 9 justo por distancia
27,matorral comprobado",8,NA,"03/11/98 00:00:00","12/30/99 10:47:00","03/11/98 00:00:00","12/30/99 13:06:00",NA,"030","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.770.A.4"
"49725",NA,NA,"27.868",27,27,868,"A","1",0,1985,"L","0010","","","","1998","022",1,"1","1",100,65,1,2,2,2,2,4,"07/06/98 00:00:00","12/30/99 09:07:00",1,2,1,1,2,4,NA,NA,"4","0","","0","",335,0,2,0,2,"2",2,"REJON ENCONTRADO.
27,PIE 22 DIAMETRO COMPROBADO.",6,NA,"05/19/98 00:00:00","12/30/99 12:55:00","05/19/98 00:00:00","12/30/99 15:45:00",NA,"065","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.868.A.1"
"51361",NA,NA,"28.362",28,28,362,"A","1",0,1983,"03","3364","1997","","3-2","2000","062",1,"1","2",100,90,1,2,1,2,2,4,"04/19/00 00:00:00","12/30/99 11:19:00",1,2,1,1,8,3,NA,NA,"0","3","","0","",115,0,5.8,0,2,"1",3,"ENCONTRADO EL REJON GRACIAS A LAS          REFERENCIAS DEL IFN2.PIE A 10 GRADOS  Y         14.30 MT CON DIAMETROS  227-208  NO        ENTRA.
PIE 6 TIENE  LA GUIA     TORCIDA.
PIE 18 ENTRA POR  PTE.
PIE 29    DIAMETROS CORRECTOS Y     COMPROBADOS.

PIE A 224 GRADOS Y 15.30    MT NO ENTRA  POR DIAMETRO.

PIE 38   DIAMETRO CORRECTO Y COMPROBADO,  Y ESTA   DOMINADO. DIAMETROS MENORES QUE EN EL IFN2 COMPROBADOS.

DIFICULTADES POR LLUVIA Y VIENTO.",3,26,"04/19/00 00:00:00","12/30/99 10:10:35","04/19/00 00:00:00","12/30/99 12:56:31",166,"027","205","380","10",NA,NA,NA,NA,NA,NA,"D",4,"28.362.A.1"
"51607",NA,NA,"28.558",28,28,558,"A","1",0,1984,"L","0008","1997","","3-2","2000","093",1,"1","1",100,75,1,2,2,2,2,4,"04/12/00 00:00:00","12/30/99 11:20:00",1,2,1,1,7,2,NA,NA,"0","3","4","0","",50,0,6.5,0,2,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2.NO DEJO OCUPACION PARA OTRAS ESPECIES.      ARBOL N10 DIAMETROS MEDIDOS CON     PERIMETRO.A 289 GRS Y 25 MTS HAY UN    PINO SILVESTRE QUE NO SE MIDIO EN EL    ANTERIOR INVENTARIO Y QUE ENTRA POR    PENDIENTE.MATORRAL (0110) ES DAPHNE   GNIDIUM.TODOS LOS PIES QUE HAN  DESAPARECIDO HA SIDO DEBIDO A LAS  CORTAS.NULA PRESENCIA DE REGENERACION  NATURAL DE LAS DOS ESPECIES DE PINO,NI  EN LA PARCELA NI ALREDEDORES.",8,5,"04/12/00 00:00:00","12/30/99 10:26:08","04/12/00 00:00:00","12/30/99 11:26:24",60,"047","244","152","9",NA,NA,NA,NA,NA,NA,"D",1,"28.558.A.1"
"51700",NA,NA,"28.638",28,28,638,"A","1",0,1984,"M","0003","1997","","3-3","2000","068",1,"1","1",100,70,1,2,1,2,1,4,"05/24/00 00:00:00","12/30/99 10:44:00",1,2,1,1,6,3,NA,NA,"0","0","","0","",150,0,8.8,0,2,"2",2,"PARCELA LOCALIZADA POR LOS PIES MAYORES.

EN MATORRAL HAY MADRESELVA(5%  Y 0.3M).

PIES 1 2 3 5 6 7 8 9 14 15  16 18 19 20  21 22 23 24 Y 25 ESTAN  RESINADOS POR EL  METODO DE PICA DE  CORTEZA ABANDONADA. ALTURAS COMPROBADAS.DIAMETROS PIES 7, 8, 17 CORRECTOS",12,35,"05/24/00 00:00:00","12/30/99 10:32:43","05/24/00 00:00:00","12/30/99 12:35:29",123,"047","90","255","10",NA,NA,NA,NA,NA,NA,"D",1,"28.638.A.1"
"51987",NA,NA,"28.886",28,28,886,"A","1",0,1984,"J","0002","1997","","1-1","2000","068",1,"1","1",90,80,1,2,3,1,2,4,"05/03/00 00:00:00","12/30/99 11:01:00",1,2,1,1,5,1,NA,NA,"0","3","","0","",318,0,5.2,0,2,"2",2,"PARCELA ENCONTRADA POR LOS PIES     MAYORES. PIES 5, 6, 8 ALTURAS CORRECTAS.
EL CYSTUS ES EL LAURIFOLIUS.",12,35,"05/03/00 00:00:00","12/30/99 10:19:40","05/03/00 00:00:00","12/30/99 12:04:01",104,"047","15","200","10",NA,NA,NA,NA,NA,NA,"D",1,"28.886.A.1"
"52074",NA,NA,"28.960",28,28,960,"A","1",0,1984,"K","0003","1997","","1-3","2000","131",1,"1","1",80,75,1,2,2,2,2,4,"06/13/00 00:00:00","12/30/99 13:38:00",1,2,1,1,10,0,NA,NA,"0","0","","0","",170,0,11.8,0,3,"3",3,"PARCELA LOCALIZADA POR LOS PIES   MAYORES.

PIES 1, 4, 5, 6, 10, 11, 12, 21 Y 22 H COMPROBADA.
FUERA DE LA PARCELA HAY ALGUNOS ARBOLES  MUERTOS EN PIE.",12,35,"06/13/00 00:00:00","12/30/99 11:42:27","06/13/00 00:00:00","12/30/99 13:40:43",118,"047","375","175","10",NA,NA,NA,NA,NA,NA,"D",1,"28.960.A.1"
"52093",NA,NA,"28.978",28,28,978,"A","1",0,1984,"K","0003","1997","","1-3","2000","131",1,"1","1",80,80,1,2,4,2,1,4,"05/17/00 00:00:00","12/30/99 10:20:00",1,2,1,1,2,1,NA,NA,"4","0","","0","",290,0,5,0,2,"2",2,"PARCELA LOCALIZADA POR LOS PIES MAYORES.

PIES 4 Y 6 ESTAN UN POCO     INCLINADOS.

PIE 14 Y 15 H. COMPROBADA.
 PIES 16, 20 Y 26 H. COMPROBADA.
PIE 28 Y 29 H.   COMPROBADA.",12,35,"05/17/00 00:00:00","12/30/99 10:08:23","05/17/00 00:00:00","12/30/99 12:35:41",147,"047","315","115","10",NA,NA,NA,NA,NA,NA,"D",1,"28.978.A.1"
"52113",NA,NA,"28.996",28,28,996,"A","1",0,1984,"K","0002","1997","","1-3","2000","131",1,"1","1",85,70,1,2,3,2,2,4,"04/17/00 00:00:00","12/30/99 13:16:00",1,2,1,1,9,3,NA,NA,"0","0","","0","",360,0,10,0,1,"3",2,"EL ARBOL 10 DEL IFN3 POSIBLEMENTE SEA  ARBOL 7 ALTURA CORRECTA. EL ARBOL 9 DEL IFN2 QUE LO DI POR DESAPARECIDO YA QUE NO   COINCIDE NI  EL RUMBO NI LA DISTANCIA.
ARBOL  10  ENTRA   POR     DISTANCIA.

LOS  RUMBOS NO  COINCIDEN.
ARBOL 16 FORMA COMPROBADA. 
ARBOL 27  ENTRA POR PENDIENTE.

ARBOL 30 ENTRA  POR PENDIENTE.ARBOAL 30 ALTURA COMPROBADA.
ARBOL 31 ENTRA POR PENDIENTE, H. COMPROBADA.
ARBOL 35 TIENE LOS GRADOS   MAL PUESTOS  PUES EL RUMBO QUE YO VEO   EN LA BRUJULA  ES 4G PERO RESPETE EL ORDEN DEL IFN2.

MAXIMA PENDIENTE  COMPROBADA. REJON ENCONTRADO POR PIES DEL IFN2.",12,35,"04/17/00 00:00:00","12/30/99 11:43:29","04/17/00 00:00:00","12/30/99 13:24:42",101,"047","100","300","10",NA,NA,NA,NA,NA,NA,"D",1,"28.996.A.1"
"52114",NA,NA,"28.997",28,28,997,"A","1",0,1984,"K","0003","1997","","1-3","2000","131",1,"1","1",80,65,1,2,3,2,1,4,"05/11/00 00:00:00","12/30/99 10:36:00",1,2,1,1,5,1,NA,NA,"0","0","","0","",30,0,11,0,1,"2",2,"20% PARA OTRAS ESPECIES.
PARCELA LOCALIZADA POR LOS PIES MAYORES. 

LOS PIES DEL IFN2 TIENEN UNA DIFERENCIA   DE   RUMBOS DE UNOS 20G MAS O  MENOS.

EL  AGENTE CAUSANTE DEL DAÑO ES  LA   PROCESIONARIA.

EL PRUNUS SP ES EL  CEREZO SILVESTRE.",12,35,"05/11/00 00:00:00","12/30/99 10:30:17","05/11/00 00:00:00","12/30/99 12:44:55",135,"047","330","130","10",NA,NA,NA,NA,NA,NA,"D",1,"28.997.A.1"
"58246",NA,NA,"32.1287",32,32,1287,"A","1",0,1985,"M","0009","","","","1998","006",1,"1","1",95,85,1,2,1,2,1,4,"06/30/98 00:00:00","12/30/99 15:46:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",385,0,5.8,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE  LOS PIES DEL IFN2.
32,DIAMETRO PIE 3,  8 , 17  Y 23 COMPROBADOS
32,LOS PIES CON RUMBOS 107 Y316 NO ENTRAN  POR POCO
32,LA PARCELA SE HA QUEMADO PERO HA  REGENERADO MUY BIEN
32,LAS ALTURAS Y DIAMETROS ESTAN  COMPROBADOS.",3,NA,"06/30/98 00:00:00","12/30/99 13:57:00","06/30/98 00:00:00","12/30/99 15:54:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1287.A.1"
"58247",NA,NA,"32.1288",32,32,1288,"A","1",0,1985,"M","0009","","","","1998","006",1,"1","1",90,70,1,2,1,2,1,4,"06/30/98 00:00:00","12/30/99 12:01:00",1,2,1,1,5,9,NA,NA,"4","0","","0","",245,0,5,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE  LOS PIES DEL IFN2. DIAMETRO PIES 16 Y 26 COMPROBADOS.
32,LOSPIES CON RUMBO 0,56,217 Y 311 NO  ENTRAN POR POCO
32,LOSPINOS TIENEN PERFORADORES PERO NO  LES HA AFECTADO.",3,NA,"06/30/98 00:00:00","12/30/99 10:18:00","06/30/98 00:00:00","12/30/99 12:07:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1288.A.1"
"58491",NA,NA,"32.1595",32,32,1595,"A","1",0,1985,"M","0012","1997","9","2609","1998","034",1,"1","1",100,80,1,2,1,2,2,4,"06/29/98 00:00:00","12/30/99 17:23:00",1,2,1,1,7,3,NA,NA,"0","0","","0","",5,0,6,0,3,"3",3,"ENCONTRADO REJON DE IFN2
32,NO DOY OCUPAION A OTRAS ESPECIES
32,REGENERACION COMPROBADA",7,NA,"06/29/98 00:00:00","12/30/99 10:22:00","06/29/98 00:00:00","12/30/99 13:24:00",NA,"034","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1595.A.1"
"58522",NA,NA,"32.1622",32,32,1622,"A","1",0,1985,"M","0007","1997","9","2637","1998","022",1,"1","1",80,60,1,2,2,2,2,4,"07/17/98 00:00:00","12/30/99 13:14:00",1,2,1,1,7,1,NA,NA,"0","0","","0","",390,0,9,0,1,"1",1,"REJON ENCONTRADO
32,PIES CON RUMBO 106 Y 114 G NO ENTRAN POR POCO
32,0102 ERICA UMBELATA",22,NA,"07/17/98 00:00:00","12/30/99 10:03:00","07/17/98 00:00:00","12/30/99 13:16:00",NA,"085","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1622.A.1"
"58564",NA,NA,"32.1658",32,32,1658,"A","1",0,1985,"K","0002","1997","6","2872","1998","086",1,"1","1",100,70,1,2,1,2,1,4,"06/11/98 00:00:00","12/30/99 23:54:00",1,2,1,1,7,4,NA,NA,"0","0","","0","",145,0,11,0,2,"2",3,"ENCONTRADO EL REJON . 
32,PIES 13 Y 18 CON PENDIENTE.
32,REGENERACION COMPROBADA",8,NA,"06/05/98 00:00:00","12/30/99 13:00:00","06/05/98 00:00:00","12/30/99 15:35:00",NA,"086","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1658.A.1"
"58651",NA,NA,"32.1751",32,32,1751,"A","4",0,NA,"","","1985","K","0011","1998","016",1,"1","1",95,80,1,2,2,2,1,4,"06/10/98 00:00:00","12/30/99 23:02:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",70,0,4,0,2,"2",2,"LA PARCELA ES A4 POR FALTA DE    REFERENCIAS Y LA DESAPARICION DE    ALGUNOS PIES",3,NA,"06/04/98 00:00:00","12/30/99 14:56:00","06/04/98 00:00:00","12/30/99 16:38:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1751.A.4"
"58814",NA,NA,"32.1967",32,32,1967,"A","4",0,1997,"13","2343","1985","L","0004","1998","085",1,"1","1",100,60,1,2,1,2,2,4,"06/12/98 00:00:00","12/30/99 12:27:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",390,0,6,0,2,"2",2,"REJON NO LOCALIZADO POR EL CAMBIO DEL TERRENO. 
32,HAN AGRANDADO EL CORTAFUEGOS  Y  CONSTRUIDO UNA PISTA DONDE ESTABA  LA   PARCELA, POR LO TANTO HE PROCEDIDO  HA   PINCHAR UNA A4 CON LAS FOTOS DEL  IFN3 Y   EL PUNTO ROJO.
32,HE DESPLAZADO  LA PACELA  9MT Y 18G. POR  EL  CORTAFUEGOS.
32,EL PIE CON R43G SA VA POR  POCO.",23,NA,"06/12/98 00:00:00","12/30/99 10:57:00","06/12/98 00:00:00","12/30/99 12:30:00",NA,"085","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.1967.A.4"
"59080",NA,NA,"32.43",32,32,43,"A","1",0,1985,"J","0013","1998","1","2900","1998","011",1,"1","1",100,70,1,2,1,2,1,4,"06/18/98 00:00:00","12/30/99 17:55:00",1,2,1,1,6,18,NA,NA,"0","0","","0","",125,0,6.8,0,2,"2",2,"NO ENTRAN PIES POR DIAM. A 24, 52, 111   Y 121G.PIE 11 DIA. COMPROBADO. PIE CON CALIDAD 4 SIN  ESPECIFICAR ES  POR ESTAR DOMINADO.PIES 1, 4, 23, 25 DN. COMPROBADO. PIE 19 IFN2 MUERTO, DIAMETRO COMPROBADO.
32,NO  ENTRA PIE POR DIST. LATERAL A 350G.
32,HAY  ABUNDANTES HELECHOS. PIE 11 COMPROBADO DIAMETRO.",6,NA,"06/18/98 00:00:00","12/30/99 10:14:00","06/18/98 00:00:00","12/30/99 12:31:00",NA,"019","","","",NA,NA,NA,NA,NA,NA,"D",NA,"32.43.A.1"
"61496",NA,NA,"33.449",33,33,449,"N","N",0,1994,"5","4338","","","","1998","",1,"1","1",90,70,1,2,1,3,1,4,"11/19/98 00:00:00","12/30/99 11:45:00",1,2,1,1,7,15,NA,NA,"0","0","","0","",31,0,5.2,0,1,"2",1,"PRESENTE EN LEVANTAMIENTO MAXIMO   PULGAR
33,10% PARA OTRAS ESPECIES
33,A 238G  PIE COMPROBADO
33,ERICA CILIARIS
33,HELECHO",8,NA,"11/19/98 00:00:00","12/30/99 10:33:00","11/19/98 00:00:00","12/30/99 11:51:00",NA,"005","132","394","10",NA,NA,NA,NA,NA,NA,"D",NA,"33.449.N.N"
"62116",NA,NA,"33.990",33,33,990,"N","N",0,1995,"4","0025","","","","1998","",1,"1","1",95,50,1,2,2,2,1,4,"09/17/98 00:00:00","12/30/99 21:29:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",325,0,8,0,2,"3",2,"EN LA PARCELA EXISTEN PIEDRAS SUELTAS.",3,NA,"09/17/98 00:00:00","12/30/99 13:42:00","09/17/98 00:00:00","12/30/99 15:28:00",NA,"027","240","55","4",NA,NA,NA,NA,NA,NA,"D",NA,"33.990.N.N"
"62541",NA,NA,"34.260",34,34,260,"A","1",0,1985,"L","0011","1997","","4-2","2003","049",1,"1","2",90,80,1,2,1,2,1,4,"04/21/03 00:00:00","12/30/99 17:54:00",1,2,1,1,8,3,NA,NA,"B","0","","4","",76,0,6.5,0,2,"2",2,"PARCELA LOCALIZADA POR PINCHAZO DE FOTO  AEREA, Y LOCALIZANDO LOS PIES DEL  IFN2.SE HAN HECHO CORTAS, CON LO QUE   EL MARCO DE PLANTACION HA VARIADO.  A  76   GRADOS PIE NO NENTRA POR   DISTANCIA.   PIE9 MEDIDO A 1.0 POR BULTO   DE   ANTERIOR BIFURCACION. PIES 5 Y 28   ERAN  BIFURCADOS POR DEBAJO, PERO HAN   CORTADO  UNO DE LOS PIES. A 345 GRADOS   PIE NO  ENTRA POR DISTANCIA.A386 GRADOS   PIE  NO ENTRA POR DIAMETRO. A MA DE   25M.HAY ABEDUL.",23,51,"04/21/03 00:00:00","12/30/99 11:06:15","04/21/03 00:00:00","12/30/99 12:35:35",89,"157","222","098","05",977946,6,33,977946,5,34,"D",2,"34.260.A.1"
"62586",NA,NA,"34.302",34,34,302,"A","3C",0,1985,"M","0007","1997","","3-4","2003","020",1,"1","2",0,50,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",390,0,0.2,0,2,"1",1,"FCC ARBOREA: 50%.
MARCO DE PLANTACION   2X2.

SE HA REALIZADO UNA CLARA  SEMISISTEMATICA HACE MUY POCO QUEDANDO   LOS RESTOS LIGEROS POR EL SUELO Y   LOS  PIES APEADOS, TROCEADOS  Y   APILADOS  EN  EL BORDE DEL  CORTAFUEGOS.
FISIOGRAFIA:  390G. Y     0.25.


EN LOS ALREDEDORES HAY  REBOLLO. COMPROBADOS LOS RUMBOS.",21,49,"03/27/03 00:00:00","12/30/99 11:57:56","03/27/03 00:00:00","12/30/99 13:15:09",77,"157","","","",NA,NA,NA,NA,NA,NA,"D",2,"34.302.A.3C"
