"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"47881",NA,NA,"27.1480",27,27,1480,"A","4",0,1995,"28","3010","1984","K","0005","1998","039",1,"1","1",100,80,2,2,1,2,1,4,"06/20/98 00:00:00","12/30/99 14:47:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",245,0,10.5,0,1,"2",2,"-PARCELA NO ENCONTRADA DEBIDO A LAS ESCASAS REFERENCIAS DEJADAS EN EL IFN2.
-ARBOLES 2, 28 Y 12 CON CORRECCIÓN DE  PENDIENTE.
-ARBOL A 19G NO ENTRA POR DISTANCIA.
-ARBOL A 77G NO ENTRA POR DIAMETRO.
-ARBOL 11 MEDIDO POR DEBAJO DE 1.3M.",12,NA,"04/14/98 00:00:00","12/30/99 10:35:00","04/14/98 00:00:00","12/30/99 13:35:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1480.A.4"
"47884",NA,NA,"27.1482",27,27,1482,"A","3E",0,1995,"28","3024","1985","K","0007","1998","046",1,"1","1",95,80,1,2,1,2,1,4,"06/20/98 00:00:00","12/30/99 11:28:00",1,2,1,1,6,5,NA,NA,"4","0","","0","",295,0,4,0,1,"1",1,"
- SE HA PINCHADO EL PUNTO IFN3 Y SE HA DESPLAZADO PARA INTRODUCIRLO COMPLETAMENTE EN LA MASA (A 285G Y 48M).
27,
- EL ARBOL Nº18 ESTA BIFURCADO JUSTO A  PARTIR DE LOS 6MM.
- 193G HAY UN CASTAÑO QUE NO ENTRA POR DISTANCIA (5.01M AL FRENTE, NO  PENDIENTE).
- A 256G HAY UN ABEDUL QUE NO ENTRA POR DIAMETRO (7.3-7.4).
- A 312G HAY UN CASTAÑO QUE NO ENTRA POR DIAMETRO (22.3-22.3).
- A 330G HAY UN CASTAÑO QUE NO ENTRA POR DIAMETRO (12.3-12.4). - ES POSIBLE QUE HAYA ALGUN PIE MAS QUE BROTE DE CEPA.
- PARCELA DIFICIL DE DAR OCUPACION.
- LOS ARBOLES TIENEN MUCHO LIQUEN Y  MUSGO.
- HAY MUCHA HIEDRA Y ARANDANO, Y ALGO  DE LONICERA.
- ALTURAS CON DISTANCIOMETRO.",18,NA,"04/20/98 00:00:00","12/30/99 13:00:00","04/20/98 00:00:00","12/30/99 15:35:00",NA,"029","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1482.A.3E"
"47888",NA,NA,"27.1486",27,27,1486,"A","3C",0,1984,"K","0004","1995","28","3006","1998","046",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,1,"1",1,"- REJON ENCONTRADO. ALTURA PIES 12, 13, 14 Y 20 COMPROBADAS. ARBOL 20 MEDIDO. DIAMETRO ARBOL 24 COMPROBADO.",12,NA,"04/02/98 00:00:00","12/30/99 15:10:00","04/02/98 00:00:00","12/30/99 16:05:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1486.A.3C"
"47949",NA,NA,"27.1545",27,27,1545,"A","4",0,1995,"30","6356","1984","L","0005","1998","011",1,"1","1",90,80,1,2,1,3,1,4,"04/21/98 00:00:00","12/30/99 19:36:00",1,2,1,1,5,8,NA,NA,"4","0","","0","",109,0,9,0,3,"1",2,"DEJO 20% OCUPACION DEMAS SP.
27,ARBOL A 70 G NO ENTRA POR DISTANCIA
27,LLEGADO AL PUNTO PARCELA NO ENCONTRADA HAN EXISTIDO CORTAS
27,HAY GRAN CANTIDAD DE ARBOLES CANDELABRO ì
27,QUE A LA HORA DE MEDIR LOS HE TENIDO EN ì
27,CUENTA COMO TAL.SON CASTANOS
27,ARBOL ENTRE N.10 Y N.11 NO ENTRA POR ì
27,DISTANCIA
27,FINALIDAD DEL BOSQUE PRIMERO ES LA ì
27,MADERA
27,ARBOLES N.6 N.7 N.8 N.9 PARAMETROS ì
27,ESTIMADOS A OJO(EN ARBOL CANDELABRO)
27,ARBOLES N.12  13   14   16    17   18   ì
27,19 EN ARBOL CANDELABRO",9,NA,"04/21/98 00:00:00","12/30/99 13:18:00","04/21/98 00:00:00","12/30/99 15:57:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1545.A.4"
"47957",NA,NA,"27.1553",27,27,1553,"A","1",0,1984,"M","0005","1995","31","6474","1998","011",1,"1","1",100,90,1,2,1,2,1,4,"04/28/98 00:00:00","12/30/99 18:55:00",1,2,1,1,8,9,NA,NA,"0","0","","0","",180,0,2.8,0,1,"2",1,"ARBOL N.18 ES CASTAÑO
27,ARBOL N.19 ES ROBLE (EN EL ESTADILLO DEL IFN2 ESTA BORRADO Y CORREGIDO)
27,ARBOL N.25 BIFURCADO POR ENCIMA
27,ARBOL N.23 2INFO CAIDO Y PODRIDO
27,ARBOL N.36 TIENE ENREDADERA
27,TODAS LAS ALTURAS DIAMETROS COMPROBADOS
27,PARCELA METIDA 6 , 7 MTS EN UN PRADO NO LA DESPLAZO POQUE NO MERECE LA PENA. NO CAMBIARIA PRACTICAMENTE NADA",9,NA,"04/28/98 00:00:00","12/30/99 11:23:00","04/28/98 00:00:00","12/30/99 13:46:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1553.A.1"
"48017",NA,NA,"27.1611",27,27,1611,"A","1",0,1984,"J","0003","","","","1998","053",1,"1","1",100,80,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 17:38:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",75,0,13.8,0,3,"3",3,"ENCONTRADO REJON POR PIES MAYORES. 
27,NO LE DOY OCUPACION A LAS ESPECIES 378, 215, 016, 074, 003. 
27,MEDIDO POR DEBAJO DE 1,30M ARBOL2. 
27,MEDIDO POR ENCIMA DE 1.30 ARBOLES 17 Y 23.
27,ENTRAN POR PENDIENTE ARBOLES 1, 2, 3, 4, 13 Y 14. 
27,COMPROBADA LA ALTURA DE LOS PIES 5 Y 11. 
27,COMPROBADOS DIAMETROS 1,30M PIES 14-10-2.",24,NA,"05/18/98 00:00:00","12/30/99 11:40:00","05/18/98 00:00:00","12/30/99 14:05:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1611.A.1"
"48022",NA,NA,"27.1619",27,27,1619,"A","1",0,1984,"J","0004","","","","1998","018",1,"1","1",100,85,1,2,1,3,1,4,"06/30/98 00:00:00","12/30/99 16:54:00",1,2,1,1,5,5,NA,NA,"0","0","","0","",300,0,16.2,0,2,"2",3,"DEJO 10% DE OCUPACION A LAS RESTANTES ESPECIES. 
27,PIE 2 ENTRA POR PENDIENTE.
27,PIE A 20M Y 346G NO ENTRA POR DIAMETRO.
27,ALTURA DE LOS PIES 15, 16, 19, 22 Y 36 COMPROBADAS VARIAS VECES. PIES 2, 11, 25, 26, 22, 29 Y 30 ENTRAN POR PENDIENTE. 
27,PIES DE MALA CALIDAD POR ESTAR DOMINADOS. 
27,LOS PARÁMETROS ESPECIALES ESTAN COMPROBADOS.
27, PARCELA PINCHADA CON FOTOS IFN2.
27,PIE 25 SP. COMPROBADA.",17,NA,"05/20/98 00:00:00","12/30/99 11:55:00","05/20/98 00:00:00","12/30/99 13:45:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1619.A.1"
"48105",NA,NA,"27.1721",27,27,1721,"A","3E",0,1985,"K","0012","","","","1992","040",1,"1","1",100,80,2,2,1,2,1,4,"12/09/92 00:00:00","12/30/99 21:16:00",1,2,1,1,5,8,NA,NA,"0","0","","0","",300,0,9.2,0,1,"1",2,"PARCELA A3 DE CAMPO POR APERTURA DE NUEVA TESELA DE VEGETACIÓN
27,PARCELA ENCAJADA ENTRE PRADOS Y TESELA DE EUCALIPTO
27,ARBOL N.1 BIFURCADO POR DEBAJO
27,ARBOL ENTRE N.2 Y N.3 NO ENTRA POR DM.(041)
27,ARBOL ENTRE N.7 Y N.8 NO ENTRA POR DIST.(072)
27,ARBOL N.11 Y N.13 ENTRAN CORRECCION PENDIENTE
27,ARBOL ENTRE N.14 Y N.15 NO ENTRA POR DIST.(072)
27,ARBOLES N.8,9,12,13,Y 14 BROTAN DE CEPA
27,ARBOL ENTRE N.19 Y N.20 NO ENTRA POR DIST.(041)
27,ARBOLES N.20 Y N.23 ENTRAN POR CORRECCION DE PENDIENTE
27,ARBOLES N.24 Y N.26 MEDIDOS A 1MTS
27,ARBOL N.28 MEDIDO A 1.10MTS
27,ARBOL ENTRE N.32 Y N.33 NO ENTRA POR DIST.(041)
27,ARBOL ENTRE N.33 Y N.34 NO ENTRA POR DIST.(MUY JUSTO.041)
27,DOS ARBOLES ENTRE N.41 Y N.42 NO ENTRAN POR DN.
27,ARBOL  N.45 BIFURCADO POR ENCIMA
27,LOS DAÑOS SON INSECTOS PERFORADORES",9,NA,"05/15/98 00:00:00","12/30/99 12:17:00","05/15/98 00:00:00","12/30/99 15:30:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.1721.A.3E"
"48111",NA,NA,"27.1727",27,27,1727,"A","1",0,1984,"L","0012","","","","1998","040",1,"1","1",100,90,1,2,1,1,1,4,"07/04/98 00:00:00","12/30/99 17:39:00",1,2,1,1,1,2,NA,NA,"4","1","0","2","",13,0,5,0,1,"1",1,"PARCELA DESPLAZADA 7.2M Y 225G POR PRESENCIA DE CULTIVO.
27,REJON ENCONTRADO.
27,DEJO 10% PARA EL RESTO DE SP.
27,ARBOLES 5 Y 13 MUY DEFORMES EN SU FUSTE.
27,LA DISTANCIA DE LOS ARBOLES  3, 5, 10, 11, 13, 18, 25 COMPROBADAS.
27,LOS ARBOLES 9 Y 13 MEDIDOS POR ENCIMA DE 1,30.
27,ARBOL 26 MEDIDO POR DEBAJO DE 1,30 Y CON CINTA METRICA.
27,EL DIAMETRO DE LOS ARBOLES 25, 26, 29 30 COMPROBADO.
27,ARBOL A 269G NO ENTRA POR DISTANCIA.
27,LA HT DE LOS PIES 5 Y 8 COMPROBADAS.",12,NA,"05/19/98 00:00:00","12/30/99 10:35:00","05/19/98 00:00:00","12/30/99 12:10:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1727.A.1"
"48125",NA,NA,"27.1745",27,27,1745,"A","1",0,1984,"M","0012","","","","1998","040",1,"1","1",100,50,3,2,1,1,1,5,"06/28/98 00:00:00","12/30/99 18:48:00",1,2,1,1,1,2,NA,NA,"4","3","0","0","",140,0,1.2,0,1,"1",1,"REJON ENCONTRADO. PARCELA DESPLAZADA POR PRESENCIA DE  CARRETERA EN EL IFN2 , 9M Y 52G. DISTANCIA DE LOS ARBOLES 4, 7, 8 Y 10 COMPROBADA. HAY HIEDRA. ARBOL 5 MEDIDO POR DEBAJO DE 1'30. 
27,EL DIAMETRO DEL ARBOL 8 COMPROBADO.",12,NA,"05/15/98 00:00:00","12/30/99 11:05:00","05/15/98 00:00:00","12/30/99 12:20:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1745.A.1"
"48173",NA,NA,"27.1810",27,27,1810,"A","1",0,1985,"K","0002","1995","34","8463","1998","040",1,"1","1",100,80,1,2,1,2,1,5,"07/02/98 00:00:00","12/30/99 18:45:00",1,2,1,1,6,6,NA,NA,"4","0","","0","",138,307,3,4,1,"1",1,"10% OCUPACION RESTO DE ESPECIES. PIE 2 MEDIDO A 1,40M.
27,PIE 10 FORMA COMPROBADA. PRESENTE ANTONIO COLLADO.",11,NA,"04/02/98 00:00:00","12/30/99 10:45:00","04/02/98 00:00:00","12/30/99 14:50:00",NA,"020","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1810.A.1"
"48206",NA,NA,"27.1848",27,27,1848,"A","1",0,1985,"L","0003","1995","36","8438","1998","040",1,"1","1",100,80,1,2,1,2,1,4,"06/30/98 00:00:00","12/30/99 20:43:00",1,2,1,1,9,8,NA,NA,"9","0","","0","",50,0,8.5,0,1,"1",1,"LA ALTURA DE LOS ARBOLES 5, 8, Y 15 ESTAN COMPROBADAS.
27,EL DIAMETRO DEL ARBOL 15 ESTA COMPROBADO. LOS ARBOLES 1, 5, 7, 13 Y 14 DEL IFN2 HAN SIDO CORTADOS. LOS TIPOS DE CORTAS SON POR HURONEO. HE TRABAJADO CON UN SOLO AYUDANTE.",19,NA,"05/08/98 00:00:00","12/30/99 14:15:00","05/08/98 00:00:00","12/30/99 16:35:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1848.A.1"
"48215",NA,NA,"27.1856",27,27,1856,"A","2E",0,1995,"36","8402","1985","L","0010","1998","023",1,"1","1",100,65,1,2,1,2,1,4,"06/28/98 00:00:00","12/30/99 12:36:00",1,2,1,1,6,6,NA,NA,"0","9","0","0","",365,0,6.2,0,1,"2",3,"PARCELA DESPLAZADA POR ENCONTRARSE ENTRE DOS TESELAS (CULTIVO Y FORESTAL). EL REJON HA SIDO DESPLAZADO UN PAR DE  METROS (ANTE LA IMPOSIBILIDAD DE CLAVARLO EN EL ARROYO), SITUANDOLO EN LA BASE DEL CEREZO QUE HAY JUNTO AL MURO DE PIEDRA. DEJO UN 10% DE OCUPACION PARA EL RESTO DE SP.
27,EL PIE 8 ENTRA POR PENDIENTE. PIE CON UN RUMBO DE 64G NO ENTRA POR DIAMETRO (41,5-40,8). TRATAMIENTO DE MEJORA DEL VUELO:  RESALVEO EN ROBLES. CLAVE 4102: CYTISUS SCOPARIUS. LEVANTAMIENTO DIFICULTADO POR MATORRAL.",21,NA,"04/07/98 00:00:00","12/30/99 13:50:00","04/07/98 00:00:00","12/30/99 15:30:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1856.A.2E"
"48256",NA,NA,"27.1904",27,27,1904,"A","1",0,1985,"M","0003","1995","38","9162","1998","032",1,"1","1",100,65,1,2,1,2,2,4,"06/18/98 00:00:00","12/30/99 15:08:00",1,2,1,1,1,3,NA,NA,"0","1","","0","",210,0,1.2,0,1,"1",1,"PIE 8 (IFN2) TIENE LA ALTURA COMPROBADA.",11,NA,"04/08/98 00:00:00","12/30/99 13:10:00","04/08/98 00:00:00","12/30/99 16:05:00",NA,"020","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1904.A.1"
"48262",NA,NA,"27.1911",27,27,1911,"A","3C",0,1985,"M","0010","1998","38","9138","1998","049",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,1,"1",1,"EL ARBOL 3 ESTA METIDO POR DEBAJO DE 1.30M. EL ARBOL 2 ENTRA POR PENDIENTE. LOS ARBOLES 3 Y 8 ESTAN MEDIDOS CON CINTA METRICA.",19,NA,"04/13/98 00:00:00","12/30/99 12:50:00","04/13/98 00:00:00","12/30/99 14:10:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.1911.A.3C"
"48370",NA,NA,"27.2016",27,27,2016,"A","3C",0,1984,"L","0010","1995","35","5204","1998","36",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,2,"2",2,"DIAMETROS PIES 10, 32 Y 34 COMPROBADOS. 
27,ALTURA PIES 7, 14, 16, 19, 26, 27 Y 34 COMPROBADAS. 
27,PIES 2, 5 Y 36 ENTRAN POR PENDIENTE.
27,PIE 39 SP. COMPROBADA.",17,NA,"03/20/98 00:00:00","12/30/99 10:10:00","03/20/98 00:00:00","12/30/99 13:00:00",NA,"901","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2016.A.3C"
"48371",NA,NA,"27.2016",27,27,2016,"A","3E",0,1995,"35","5204","1984","L","0010","1998","36",1,"1","1",100,70,1,2,1,3,2,4,"06/26/98 00:00:00","12/30/99 14:01:00",1,2,1,1,5,5,NA,NA,"0","1","","5","",60,0,5.8,0,2,"2",2,"PARCELA DESPLAZADA POR TOCAR PRADO. LA PARCELA QUEDA RODEADA DE PASTIZAL. PIE CANDELABRO A 22.2 M Y 362 GRADOS. PIE A 25,5 M Y DIAMETRO 43.5,40.0 NO ENTRA POR POCO. LOS PIES DE MALA CALIDAD ESTAN DOMINADOS. PIE 19 ENTRA POR PENDIENTE.",17,NA,"03/20/98 00:00:00","12/30/99 13:50:00","03/20/98 00:00:00","12/30/99 16:00:00",NA,"901","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2016.A.3E"
"48421",NA,NA,"27.2060",27,27,2060,"A","4",0,1995,"37","8922","1984","M","0009","1998","036",1,"1","1",100,80,1,2,2,3,2,4,"03/23/98 00:00:00","12/30/99 21:06:00",1,2,1,1,2,5,NA,NA,"0","0","","0","",160,0,8.2,0,2,"1",2,"no doy ocupacion a restantes especies
27,no encuentro el rejon al no encontrar los arboles del inf 2.
27,pie a 6.8m y d.125,123 a 41g no entra.
27,el pie 11 entra por pendiente.
27,el pie a 10.6m y d.127,141 a 380g no entra.
27,pie 41 entra por pendiente.
27,- ALTURA REGENERACION CATEGORIA 4 COMPROBADA.",17,NA,"03/09/98 00:00:00","12/30/99 10:10:00","03/09/98 00:00:00","12/30/99 11:50:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2060.A.4"
"48422",NA,NA,"27.2061",27,27,2061,"A","1",0,1984,"M","0009","1995","37","8924","1998","036",1,"1","1",100,80,1,2,2,3,2,4,"03/23/98 00:00:00","12/30/99 21:51:00",1,2,1,1,6,5,NA,NA,"0","0","","0","",250,0,6.2,0,2,"1",3,"dejo 10% a restantes especies.
27,pie a 15.2m y 353g,d.251,240 no entra
27,pies 9,3 h y d comprobados.
27,pies 3,5, 6, 9 h comprobadas.
27,copa pie 5 dañada.
27,no es posible medir tocones por deformidad.
27,los pies de mala calidad estan dominados.
27,cerezo altura comprobada.",17,NA,"03/09/98 00:00:00","12/30/99 13:00:00","03/09/98 00:00:00","12/30/99 15:45:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2061.A.1"
"48425",NA,NA,"27.2064",27,27,2064,"A","1",0,1984,"M","0011","1995","37","8932","1998","006",1,"1","1",100,70,1,2,1,3,2,4,"06/22/98 00:00:00","12/30/99 20:22:00",1,2,1,1,6,5,NA,NA,"0","0","","0","",310,0,6,0,2,"2",2,"NO DOY OCUPACION A RESTANTES ESPECIES.
SE HA ENCONTRADO EL CENTRO DE LA  PARCELA, PERO NO EL REJON.
PIE A 12 GRADOS CON 22.1 Y 22.3 A 12.7M  NO ENTRA POR POCO.",17,NA,"03/13/98 00:00:00","12/30/99 14:00:00","03/13/98 00:00:00","12/30/99 15:50:00",NA,"901","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2064.A.1"
"48573",NA,NA,"27.2236",27,27,2236,"A","1",0,1985,"M","0003","1995","37","8954","1998","006",1,"1","1",100,70,1,2,1,2,1,4,"07/04/98 00:00:00","12/30/99 11:50:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",245,0,10.5,0,1,"1",2,"ENCONTRADO REJON POR ARBOLES IFN2.
DEJO 10% PARA RESTANTES ESPECIES.
HAY UN ARBOL 3.9M Y 37 GRADOS NO ENTRA  DIAM. 7.2-7.2
ARBOL 13 MEDIDO POR ENCIMA DE 1.30
ARBOL 14 ENTRA MUY JUSTO POR DISTANCIA.
COMPROBADO DIAMETRO 1.30 M ARBOLES 6-7.
HA ESTADO PRESENTE JOSE ANGEL GIL.",24,NA,"04/07/98 00:00:00","12/30/99 09:50:00","04/07/98 00:00:00","12/30/99 11:10:00",NA,"006","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2236.A.1"
"48635",NA,NA,"27.2317",27,27,2317,"A","1",0,1985,"K","0002","","","","1998","003",1,"1","1",100,25,1,2,1,2,2,4,"07/08/98 00:00:00","12/30/99 18:30:00",1,2,1,1,1,1,NA,NA,"4","0","","0","",350,0,1.5,0,1,"2",1,"NO SE MIDEN TOCONES POR ESTAR PODRIDOS.
27,A LOS PIES 4-5-6 SE LES HA MEDIDO LA  ALTURA NORMAL, POR ENCIMA DE LAS  DEFORMACIONES QUE PRESENTAN EN LA BASE  DEL TRONCO.
27,HT PIE 8 CORRECTA.
27,A LOS PIES 4 Y 6 SE LES HA MEDIDO EL  DIAMETRO POR DEBAJO DE 1,30.
27,DIAMETRO DEL PIE 7 COMPROBADO (LE  FALTA CORTEZA)
27,EL SUELO ESTA ENCESPADO, SIENDO PASTADO  POR EL GANADO.
27,EN LAS CERCANIAS HAY FRESNO.
27,DEJO UN 10% DE OCUPACION PARA EL RESTO DE ESPECIES.",21,NA,"05/11/98 00:00:00","12/30/99 10:15:00","05/11/98 00:00:00","12/30/99 11:15:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2317.A.1"
"48653",NA,NA,"27.2338",27,27,2338,"A","1",0,1985,"L","0004","","","","1998","060",1,"1","1",100,70,1,2,2,2,2,4,"07/09/98 00:00:00","12/30/99 19:06:00",1,2,1,1,1,2,NA,NA,"4","0","","0","",350,0,4.8,0,1,"2",2,"DIAMETRO DE LOS PIES 2-6-8-9-11 COMPROBADOS.
27,A LOS PIES 2-3-19 SE LES HA MEDIDO POR  DEBAJO DE 1.30.
27,ENTRESACAS ANTIGUAS.
27,MODELO DE COMBUSTIBLE: TAMBIEN HAY  RESTOS DE RAMAS DEL DESMOCHE DE ALGUNOS  CASTAÑOS.
27,HT PIES 6,10,15,17,18,19 Y 20 CORRECTAS.
27,PIE CON UN RUMBO DE 223 GRADOS NO ENTRA  POR DISTANCIA 25.3.
27,AL PIE 22 LA ALTURA NORMAL 1.30 SE HA  MEDIDO POR ENCIMA DE LA DEFORMACION DE  LA BASE DEL TRONCO.",21,NA,"05/08/98 00:00:00","12/30/99 10:30:00","05/08/98 00:00:00","12/30/99 12:15:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2338.A.1"
"48681",NA,NA,"27.2373",27,27,2373,"A","1",0,1985,"K","0007","","","","1998","026",1,"1","1",90,60,1,2,1,2,1,4,"07/13/98 00:00:00","12/30/99 18:24:00",1,2,1,1,5,13,NA,NA,"0","0","","0","",190,0,16.5,0,2,"2",2,"LOS DIAMETROS DE LOS ARBOLES  1-2-3-4-11-12-13-15-16 ESTAN MEDIDOS  CON CINTA METRICA.
LA ALTURA DE LOS ARBOLES 2-3-11-13  ESTAN COMPROBADAS.
EL ARBOL 13 ENTRA POR PENDIENTE.
",19,NA,"04/28/98 00:00:00","12/30/99 13:05:00","04/28/98 00:00:00","12/30/99 15:55:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2373.A.1"
"48694",NA,NA,"27.2393",27,27,2393,"A","1",0,1985,"K","0011","","","","1998","062",1,"1","1",80,70,1,2,2,2,1,4,"07/13/98 00:00:00","12/30/99 20:47:00",1,2,1,1,6,11,NA,NA,"0","0","","0","",315,0,9.5,0,1,"1",2,"DURANTE LA LOCALIZACION Y LEVANTAMIENTO HA ESTADO PRESENTE SALVADOR MUÑOZ (TRAGSATEC).
27,EL ARBOL 25 HA SIDO MEDIDO CON CINTA  METRICA (EL DIAMETRO).
27,LOS ARBOLES 23 Y 25 ENTRAN POR  PENDIENTE.
27,EL ARBOL 24 DIAMETRO COMPROBADO.",19,NA,"04/22/98 00:00:00","12/30/99 10:40:00","04/22/98 00:00:00","12/30/99 13:45:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2393.A.1"
"48695",NA,NA,"27.2394",27,27,2394,"A","2C",0,1985,"K","0011","","","","1998","062",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,1,"1",2,"LA PARCELA HA SIDO LEVANTADA EN DOS  DIAS.
LA PARCELA HA SIDO CONSIDERADA A2 POR  QUE HABIA QUE DESPLAZARLA DEBIDO A LA  PROXIMIDAD DE UN PRADO QUE YA SE VE EN  LA FOTO DEL IFN2.
 LOS TOCONES DE LOS ARBOLES  1-2-3-4-5-6-7-9-10-11-13 NO SE PUEDEN  MEDIR POR ESTAR PODRIDOS.
LOS DIAMETROS DE LOS ARBOLES 12-13 HAN  SIDO MEDIDOS CON CINTA.
27,PIE A 375 G CANDELABRO.",19,NA,"04/22/98 00:00:00","12/30/99 15:25:00","04/23/98 00:00:00","12/30/99 10:20:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2394.A.2C"
"48700",NA,NA,"27.2399",27,27,2399,"A","1",0,1985,"L","0014","1996","42","6146","1998","062",1,"1","1",100,80,1,2,2,3,2,4,"07/08/98 00:00:00","12/30/99 19:10:00",1,2,1,1,4,5,NA,NA,"0","9","","0","",35,260,14.8,6.5,2,"1",3,"LOS ARBOLES 3-4-5-6-15-16-20 DEL IFN2 NO ENTRAN PUES LOS HE CONSIDERADO CANDELABROS Y NO TIENEN DIAMETRO.
27,EL DIAMETRO DEL ARBOL 3 ESTA ESTIMADO, YA QUE NO SE PUEDE SUBIR A MEDIRLO.
27,EL DIAMETRO DE LOS ARBOLES 9-10 HA SIDO TOMADO A 1.20 Y 1.00 METROS RESPECTIVAMENTE, COMPROBADOS.
27,EL DIAMETRO DE LOS ARBOLES 1-4-14 HA  SIDO TOMADO CON CINTA.
27,LA ALTURA DEL ARBOL 14 ESTA COMPROBADA.
27,LOS TRATAMIENTOS DE MEJORA SOBRE EL  VUELO SON LOS TRASMOCHOS DE LOS ARBOLES  PARA SACAR LEÑA.
27,LA PARCELA HA SIDO LEVANTADA EN DOS DIAS, CON UN SOLO AYUDANTE.",19,NA,"05/05/98 00:00:00","12/30/99 15:40:00","05/06/98 00:00:00","12/30/99 12:05:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"27.2399.A.1"
"48703",NA,NA,"27.2400",27,27,2400,"A","1",0,1985,"L","0005","","","","1998","057",1,"1","1",100,70,1,2,1,2,1,4,"04/20/98 00:00:00","12/30/99 17:53:00",1,2,1,1,5,5,NA,NA,"4","0","","0","",374,0,6.8,0,2,"2",3,"LOS CASTAÑOS, FUERON PLANTADOS HACE MUCHO TIEMPO. ESTOS SE HAN ADAPTADO AL ECOSISTEMA; POR LO QUE HE CONSIDERADO COMO MASA-NATURAL-IRREGULAR.
27,EL PIE N-4,INFO-2,NO ENTRA POR DIAMETRO NI DISTANCIA, ALTURA COMPROBADA.( NI POR CORRECCION DE PENDIENTE).
27,PIES 13 Y 14 HT COMPROBADA.
27,CLAVE 4104:CYTISUS SCOPARIUS.
27,LEVANTEMIENTO DIFICULTADO POR MATORRAL.",21,NA,"04/20/98 00:00:00","12/30/99 14:50:00","04/20/98 00:00:00","12/30/99 16:57:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"D",NA,"27.2400.A.1"
